 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.32531003	0.515177045	0.1566272525	0.00232170811	0.000205231463	0.000165117735	6.19697757e-05	4.169523665e-05	3.57914315e-05	1.7499805e-05	3.66566155e-05
n	0.122167973333	0.424498543333	0.437195324167	0.0145886219033	0.000385723641	0.000452649391667	0.000335107775233	0.000209605958883	6.59497951667e-05	4.71311666667e-05	5.33681505e-05
a	0.0491176414443	0.250769996111	0.657604504722	0.0391588203011	0.00173313818033	0.000686394943889	0.000500217908411	0.000274080786294	6.07452313889e-05	4.71964627222e-05	4.72403668333e-05
s	0.0921358074814	0.272183748704	0.592735061574	0.0398200371004	0.00202238691011	0.000584722407963	0.000298710583804	0.000138603040098	2.69608071296e-05	1.72187757741e-05	3.67243219444e-05
t	0.107199815594	0.236818409568	0.633556897191	0.0211367580335	0.00072354158337	0.000333451347321	0.000128564473268	6.19501796993e-05	1.10142167432e-05	6.5745044247e-06	2.30498802481e-05
a	0.0374796067313	0.126377260523	0.753080699064	0.0764940660112	0.00286493809112	0.00303693780044	0.000188845405423	0.000127309948233	7.28249549477e-05	1.21034889416e-05	0.000265453804683
s	0.10970265401	0.083388990841	0.686188766355	0.111636383337	0.00373435181371	0.00435913430015	0.000272314938474	0.000183342528078	0.000101698722983	1.56445504139e-05	0.000416743308228
ù	0.133695119147	0.064498122947	0.619535755452	0.164475579112	0.00720500692124	0.00921555480005	0.000437666472825	0.000348927454693	0.000156317178994	2.03901859046e-05	0.000411584149409
n	0.155423837526	0.0318252109823	0.488249901817	0.292163873037	0.0135880956404	0.0137204662667	0.00316212715761	0.00127377781823	0.000216321756331	2.32506526349e-05	0.000353162553136
a	0.162661270795	0.0186832693941	0.246916199272	0.480252137679	0.0494282398801	0.0334523430889	0.00523058878587	0.00248247803941	0.000451313558777	3.5900790545e-05	0.000406243837712
n	0.213915591885	0.0410850115314	0.131002705091	0.502202979226	0.0576759227267	0.0459431396963	0.00422875106196	0.0024971992798	0.000576981642926	5.59928258483e-05	0.000815701412571
k	0.278375513962	0.148316443844	0.171468601697	0.312351683075	0.0372777756756	0.0437942155654	0.00524766475399	0.00210615585993	0.000329145720975	4.17251052828e-05	0.00069108343319
ò	0.140392946287	0.149999808081	0.149311962766	0.326180661025	0.133534629225	0.0820326508551	0.0114009542513	0.00536403278664	0.00129049282366	7.49038227609e-05	0.000416960273397
r	0.0595515013957	0.0587479194937	0.058208378122	0.341098587008	0.186088729742	0.235475423618	0.0342947754171	0.0241900170955	0.00189308376122	0.000100775770254	0.000350794672799
