 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.96582355	0.027522410425	0.0050591506365	0.0015238687401	2.9814349475e-05	2.799641685e-05	1.33073975e-06	1.03880610765e-05	1.469571385e-06
a	0.671740856667	0.319688183475	0.0069396315455	0.00154509510537	3.24286734917e-05	3.911461495e-05	2.60271445e-06	1.04399855988e-05	1.61640796167e-06
m	0.349152498889	0.638260397825	0.00853247851517	0.00320614406046	0.000524802978164	0.00016349932265	2.14328840167e-05	0.000128662212773	1.00877175539e-05
à	0.205429223963	0.780438482608	0.00930490917172	0.00374029473562	0.000686316740111	0.000193666438283	2.63966711056e-05	0.000168014982638	1.2748738849e-05
t	0.0727391358877	0.915549294203	0.0100329613906	0.00131469849401	0.000229704565627	6.48713703777e-05	8.82147148053e-06	5.619857756e-05	4.39145358067e-06
i	0.0478887921959	0.782895164734	0.158956161797	0.008638437198	0.000310570580076	0.00112113638368	0.000148105750839	2.824362282e-05	1.34428578269e-05
è	0.039173026532	0.494762301578	0.451737847266	0.0122084443993	0.000392901376692	0.00148947495456	0.000197901086613	2.01213344067e-05	1.79741852756e-05
n	0.0153838594773	0.427576690526	0.545048215755	0.0105557401331	0.000746799255564	0.000543299914853	7.1965821871e-05	6.16252996022e-05	1.18130440919e-05
a	0.0218911569924	0.338061355842	0.588013458585	0.0442146853777	0.00345741938519	0.00401628740828	0.000242251023957	8.92588378674e-05	1.41847296973e-05
p	0.0231984374975	0.137489505947	0.609048386195	0.173061105126	0.0501886104617	0.00644511230276	0.000429622191319	0.000118133913956	2.11456692324e-05
r	0.00838278035583	0.0630856659823	0.430193862065	0.415098341709	0.0791558084872	0.00367385826759	0.00027853241044	0.000113753230885	1.74404950908e-05
à	0.00294183849194	0.0354669086608	0.528711020688	0.386111205903	0.0449865303624	0.00164061627586	9.605659598e-05	3.9599218895e-05	6.23723131027e-06
m	0.00155091601398	0.0218899902203	0.710084940229	0.196549837301	0.0664142959875	0.00334454794529	0.00011441091116	3.4050838665e-05	1.70116517034e-05
a	0.00846782050466	0.0166052337401	0.52773690341	0.1736135691	0.207689575329	0.0636713839818	0.00203055092039	0.000149225146222	3.57393725678e-05
n	0.0108044088016	0.01132086778	0.25649089447	0.1694214597	0.45534746511	0.0911743369939	0.00427505807346	0.00108475429207	8.07248741893e-05
a	0.00460405903387	0.00491815799333	0.108705624823	0.160499526567	0.52826154837	0.187543647998	0.00409402199115	0.00129069313936	8.26982863964e-05
s	0.00202913530529	0.00219092164111	0.0542146436077	0.219716358856	0.44807445279	0.269416105999	0.00383688409705	0.000484281631787	3.72131931321e-05
t	0.000693615695097	0.000825830353703	0.0264099265359	0.451101352952	0.35489920093	0.161507666333	0.00407326269902	0.000409355603929	7.98018237107e-05
u	0.000288486457699	0.000355609161234	0.0127996501786	0.465447730984	0.262016316977	0.254621029778	0.00400962256634	0.000371353679976	9.02293499036e-05
d	0.0001683646559	0.000271652607078	0.00990229605953	0.272441770328	0.307652265659	0.397009119926	0.0110635541888	0.00100795505533	0.000483032738635
i	0.000110652038633	0.000198952428026	0.00693305488651	0.155212141443	0.257421287886	0.546317266642	0.0313170387296	0.00182785405178	0.000661799466212
è	0.00230607545621	0.00158435339501	0.00434687926217	0.0601329361477	0.122815249962	0.748032685547	0.0584704629099	0.00163059498393	0.000680809242071
t	0.00303113488874	0.00204277151267	0.00327551980072	0.0324368930492	0.0944134113207	0.704638708516	0.15694242097	0.00234785712798	0.000871270064024
s	0.00347805336625	0.00179880138522	0.00176151874691	0.0709869476831	0.0720412914402	0.565069782839	0.242010033657	0.034907630376	0.00794592907134
i	0.00401266658875	0.00195831949507	0.00120463111564	0.076147656461	0.0312146554801	0.41423116428	0.372178431219	0.0823725281253	0.0166799280238
è	0.00193110239625	0.00109011973169	0.00069129317188	0.0268001550537	0.01148949286	0.263857558093	0.58811439374	0.0893613210418	0.0166645390079
n	0.000920493585417	0.000568305780563	0.000373765680627	0.00959499719457	0.00530073215333	0.158495786031	0.67535741458	0.124615155347	0.024773394336
a	0.00536581891514	0.00316141819685	0.00183507661688	0.00684653224152	0.00409666908444	0.0777136830103	0.481758168193	0.230415831782	0.188806871445
p	0.00676258422571	0.00400623938028	0.00229255292576	0.00583040555384	0.00257805407481	0.0309757706034	0.214443576064	0.466730730594	0.266380093815
r	0.00226458847382	0.00134026319832	0.000766876927543	0.00196776101361	0.00091382422627	0.0111825848511	0.0997373350213	0.749591043531	0.132235699605
à	0.00076787646752	0.00045282465733	0.000264295259004	0.000678598965537	0.000385272253423	0.00471323966703	0.124435438007	0.768934301177	0.099368151535
m	0.00027605500884	0.000158907610977	9.76981794013e-05	0.000242970621846	0.000194511880808	0.00251084518901	0.135470634669	0.748441187059	0.112607243845
a	0.000201795930947	0.000108682634526	6.22478318671e-05	0.000209952801949	8.9026609936e-05	0.001026643463	0.053771160923	0.591410862353	0.353119704615
</S>	0.000254549325474	0.000134947127263	7.39441609335e-05	0.000291280250974	6.6092819968e-05	0.0006030043815	0.0276683815115	0.365997231177	0.604910627308
