 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.81428425	0.0211425508	0.145065315475	0.0183044688435	0.0005331229672	0.0002231502915	0.000437663357	9.459693e-06
g	0.725827116667	0.103465998933	0.151165261825	0.0183157087578	0.000559109411067	0.000224394138833	0.000433607386333	8.75675584667e-06
r	0.493600435222	0.433579016311	0.0638557499417	0.00844760632927	0.000233677432356	8.0286796611e-05	0.000192793042778	1.03459044622e-05
a	0.196228111407	0.484909365437	0.298282782647	0.0181851973764	0.00108199345079	0.000713313447537	0.000557520060926	4.16703678207e-05
t	0.100737116136	0.271057331812	0.600417510882	0.0228158517921	0.0033075196836	0.000978810755846	0.000640604106642	4.52784351736e-05
s	0.0458441647787	0.208813273937	0.555598020294	0.178019348931	0.0106392485612	0.000447700401949	0.000619604488547	1.86926436245e-05
a	0.0160044537796	0.103648029679	0.635747090098	0.232423134644	0.0113280116671	0.00023467120065	0.000604869416249	9.8076585415e-06
è	0.00583174854653	0.0353491300597	0.795021856699	0.158909323215	0.0045241834357	0.000145683036883	0.000212660995483	5.4099536805e-06
n	0.00285166674884	0.0146144416199	0.710284795566	0.228609584405	0.0427616298786	0.000655680292294	0.000178448438494	4.36908927268e-05
a	0.0507601839829	0.00915936533997	0.479383241855	0.257703348135	0.18022350996	0.0218553518308	0.000767029849498	0.000147926154242
n	0.0666328106276	0.00510916905999	0.215929850618	0.221991479378	0.443809826653	0.0419272162769	0.00437772304983	0.000221924468081
g	0.0226034526942	0.001818371808	0.076955405206	0.139198382459	0.699606275551	0.0381211074256	0.0209418540166	0.000755182972694
r	0.00758757186173	0.000682678510667	0.032309217402	0.058272386153	0.84360359185	0.0323550688085	0.0242804878389	0.000909036697565
à	0.00273410153258	0.000395719570222	0.021553646134	0.049075118051	0.811640250617	0.102933354936	0.0111825229463	0.000485321855855
m	0.00112196963419	0.000245399400074	0.0157087226113	0.0560794293503	0.686749316872	0.207474674979	0.0322612181488	0.000359289828618
m	0.00179019136806	0.000224060360025	0.00738409107043	0.0328372041168	0.663509362291	0.23885938166	0.0534397360496	0.00195601080287
a	0.00782756095602	0.000981605636675	0.00427942665681	0.0144100615723	0.499923774097	0.402713303887	0.0521954173499	0.0176688962676
a	0.00856260739201	0.00114777015222	0.0026837196856	0.00639082749077	0.238834894699	0.596975964629	0.107263527783	0.0381407164225
d	0.00299616531734	0.000431083873073	0.0010214825052	0.00273646286359	0.1172697949	0.512141904876	0.284050509261	0.0793526231408
r	0.00103137377261	0.000149956755524	0.000385099861733	0.0016911931212	0.110516824967	0.323108344959	0.475554869754	0.0875623893803
e	0.000352901907703	5.38505077747e-05	0.000164018483911	0.00111787301707	0.0974918791557	0.218624521653	0.425110016585	0.257084994793
f	0.000138581840234	2.21925516916e-05	7.25125383037e-05	0.000449941989023	0.0361679451186	0.176253300551	0.411719232195	0.375176301598
ù	6.42363447447e-05	1.30981857305e-05	5.24908564346e-05	0.000243706806341	0.0144387929395	0.113039783184	0.672022977398	0.200124898633
m	3.01554549149e-05	1.72002797435e-05	4.24100178115e-05	0.00012705393578	0.00538127315983	0.0430560280613	0.857991339133	0.093354526311
m	0.000551750234638	0.000249627717915	2.78462106038e-05	4.98962825933e-05	0.00241496673328	0.0367872713538	0.661632773044	0.298285824104
u	0.00110231844488	0.000404734672638	5.08362208679e-05	2.38254878644e-05	0.00143184785776	0.0334191075513	0.319102577681	0.644464704701
</S>	0.00112291322244	0.000333066686319	6.96167079339e-05	1.98565239322e-05	0.00076950209888	0.0178674974257	0.20382829884	0.775989222351
