 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.9598504	0.0386510661	0.001137165836	0.00020615293125	7.214508545e-05	8.23089615e-05	7.21277015e-07
c	0.930154823333	0.0677840987	0.00168188317867	0.000225382550417	7.20667283833e-05	8.1053962828e-05	6.67617587333e-07
h	0.882720627778	0.113996369567	0.00309619609289	0.000131563290139	2.51007218944e-05	2.9227405604e-05	8.87649444778e-07
a	0.586048679259	0.393723189856	0.0197466832643	0.000449954980046	1.33829213315e-05	1.69066375347e-05	1.18967994826e-06
n	0.218021015586	0.689214829952	0.0919811297548	0.000747344226682	2.21894252772e-05	1.28444500782e-05	6.67874320753e-07
a	0.074018686262	0.731166609984	0.189709773252	0.00473793807556	0.000228264838426	0.000134267734259	4.53596951158e-06
v	0.0262364859207	0.587972569995	0.364592477751	0.0202292353585	0.000616937146142	0.00031320711142	3.91208431705e-05
o	0.0105294645736	0.459999413332	0.46448580925	0.0628498494528	0.00178974231538	0.000294578993807	5.11691900568e-05
r	0.00495647292453	0.322111523111	0.426386133083	0.242486153151	0.00362142050513	0.000405425131269	3.29569290189e-05
à	0.00261655177484	0.153468973037	0.422389201028	0.41198184105	0.00897427690171	0.000544346910423	2.4861410673e-05
s	0.00295836655828	0.111261411012	0.492867767009	0.38301690035	0.00952942406724	0.000350682939141	1.54713975577e-05
o	0.0260821034194	0.0729985163373	0.467656249003	0.393720096783	0.0356330351224	0.00379955804871	0.000110434432186
t	0.0323585069431	0.0355944024458	0.295385846334	0.557144222261	0.0740891303741	0.0052858210829	0.000142010133729
o	0.0114676764844	0.0132466281153	0.158486635445	0.594086650754	0.219863406791	0.00277596116097	7.2989159243e-05
t	0.00453249638813	0.0050545791051	0.0762409604817	0.613462893585	0.296706832264	0.00344648262032	0.000555738551414
s	0.00159103617938	0.00297040686837	0.0703086554939	0.726606631195	0.177146377421	0.0178875417068	0.00348931011714
o	0.000594544443127	0.00222350644279	0.058820462498	0.527959910398	0.35751250914	0.0450288972356	0.00786015003905
m	0.000348700051042	0.00099176359093	0.0296239964993	0.445162486799	0.471490063047	0.0435019564119	0.00888106591302
ì	0.000231275401014	0.00050802717031	0.0188908508331	0.395207131833	0.387564237682	0.187619329471	0.00997917753767
k	0.00248555627434	0.000721419073437	0.012549598611	0.220859386844	0.508468235894	0.24265117449	0.0122646353459
à	0.00642732255811	0.000959441137812	0.011715436537	0.168257753948	0.594007298631	0.203334966163	0.0152977909486
i	0.0057885298527	0.000550183329271	0.005694787579	0.064350410806	0.420932312877	0.340349098721	0.162334690316
m	0.00238808528923	0.00023548220309	0.002038677458	0.021935049612	0.230122367626	0.501548722907	0.241731633439
è	0.00084677564141	0.00010345922503	0.000756058111	0.00771728227733	0.156645358542	0.703484130969	0.130446933813
r	0.000314443327803	4.62000406767e-05	0.000302497334667	0.00269001299144	0.0674367791807	0.830266743656	0.0989433139377
i	0.000662920849934	7.92151685589e-05	0.000261584002556	0.00111278517615	0.0272113517936	0.595738987885	0.374933144646
</S>	0.00116313667497	0.000132275819279	0.000363083031278	0.000876551838075	0.0143195734968	0.347112903942	0.636032442323
