 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.98660433	0.01299297925	0.00039435616	5.0045092e-06	1.4114463e-06	1.73537265e-06	1.43377438e-07	9.8048915e-08
ù	0.914740043333	0.0833616294167	0.00188070120667	1.03888870667e-05	2.71490396667e-06	3.69045878333e-06	7.02598788e-07	1.89922715e-07
t	0.804456081111	0.192333146472	0.00317074506889	2.90751016889e-05	3.97622265556e-06	5.91152639444e-06	8.98492347667e-07	2.26605288333e-07
t	0.77534856037	0.221680272157	0.00285580418963	8.8564162563e-05	6.39373921852e-06	1.74379509315e-05	7.45865100889e-07	2.28759874611e-06
o	0.572100020123	0.407298280719	0.0204166422299	0.000131164220854	2.54595204062e-05	2.40658871438e-05	1.22786603363e-06	3.1894165487e-06
s	0.237707255708	0.588498093573	0.173179100743	0.000553336796951	4.62020858021e-05	1.37035494146e-05	1.03313812121e-06	1.29061309623e-06
p	0.0865321555693	0.698221264524	0.214498631581	0.000705987388984	3.56072007007e-05	5.49465646487e-06	4.33117920403e-07	4.39547276743e-07
ì	0.0352359869564	0.613550081508	0.350735588527	0.000449845966328	2.09190443336e-05	6.25590961496e-06	7.09394110134e-07	5.99194656914e-07
t	0.0130137869188	0.281798990503	0.696535559509	0.00850462840211	9.23596834445e-05	5.1307144205e-05	2.52133970338e-06	8.15173205638e-07
i	0.0258044431396	0.119540926834	0.824366876503	0.0234286898007	0.00491557354448	0.0018402583614	9.05122863345e-05	1.26779091219e-05
t	0.0299970469165	0.057605692278	0.847389305501	0.0550526452669	0.00742569251483	0.00239473870247	0.000118374575128	1.64715806673e-05
o	0.0104061763422	0.027889724926	0.8729191685	0.0837899904223	0.00412166863828	0.000826715672823	4.09537400927e-05	5.60120744243e-06
f	0.0039074163874	0.011978002942	0.7392431895	0.237698720141	0.00681217967943	0.000317104827608	3.93449303976e-05	4.03124374081e-06
a	0.0014551438158	0.00596918198067	0.613070179833	0.350392120047	0.0287894598931	0.000281538155869	3.88363548659e-05	3.51907079694e-06
b	0.000784043835267	0.00282007586022	0.445266563278	0.482676173349	0.0675907099644	0.000588063451956	0.000267480348022	6.89099681565e-06
b	0.00154653252842	0.00524193128674	0.178960807759	0.71018555445	0.0944023733215	0.00864932958399	0.000954107049341	5.93658966052e-05
r	0.00236526510947	0.00899707242891	0.080097529253	0.78310672815	0.106128159107	0.0169258381947	0.00227131914978	0.000108061863868
i	0.0128975537032	0.00987632414297	0.055461264751	0.63697037605	0.155317951036	0.0407767277316	0.0846802372499	0.00401954770962
k	0.0275428392344	0.00927525848099	0.0386706802503	0.36403910535	0.348384110345	0.0673835825772	0.136080219083	0.00862420156987
è	0.259671522411	0.040896793927	0.0354182904168	0.176525925117	0.343974470782	0.0608051441924	0.0730997990277	0.00960802785662
t	0.326446184137	0.049353567709	0.0366995468056	0.118166055039	0.356234617594	0.0754532080641	0.0279856371426	0.00966114095221
s	0.114722205379	0.019031460803	0.0213440186019	0.12006290168	0.630382415865	0.077155891688	0.0105224083775	0.00677867008407
a	0.0522756391263	0.012721440101	0.0118037010006	0.07735417856	0.789180471955	0.050031460896	0.0038233206025	0.00280978259802
n	0.0268847163688	0.008424022468	0.00528044373353	0.0412886861867	0.882586007318	0.032078349632	0.0024295397475	0.00102822615601
o	0.00988788368293	0.003300428557	0.00223029457784	0.0246484060622	0.880855352439	0.075889374544	0.0027542800825	0.000433999935337
p	0.00425262839764	0.001635795399	0.00131235305928	0.0148105430207	0.861898360813	0.109328088181	0.00551794159417	0.00124434237511
e	0.00148381512588	0.000620911749667	0.00068396978976	0.0122352453402	0.843439730271	0.12607062606	0.0138925061981	0.00157323771504
t	0.000540458198627	0.000250440516556	0.000319552146587	0.00935017734673	0.781258276757	0.17956641202	0.0266283733994	0.00208631082835
t	0.000206535572542	0.000109866325519	0.000163231666862	0.00715962578224	0.666823558919	0.28624209734	0.0334966201331	0.00579844360945
ì	0.000132511347181	7.6790195173e-05	0.000160348026954	0.00640347419408	0.611996936306	0.31926261578	0.0469419223777	0.0150253675365
n	0.000536327332394	0.000237512728391	0.000470044142318	0.00406375629803	0.572248095435	0.247212761927	0.0826858274592	0.0925456175122
t	0.0107542595775	0.00510595640946	0.00108989111411	0.00256534956601	0.411655948478	0.350072117309	0.0848786884864	0.133877749171
