 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.85603785	0.1408734673	0.0028780079995	0.0001669271361	3.22021026e-05	7.33727658e-06	3.14824821e-06	1.00984699e-06
r	0.835608303333	0.1604574541	0.00370546413317	0.000184579547033	3.27864716e-05	7.31503571667e-06	3.12878290133e-06	9.67981034e-07
t	0.782567487778	0.2039308497	0.0131629431777	0.000269624230678	4.51453966e-05	6.06288842889e-06	4.56246346511e-06	1.33318605153e-05
e	0.543169395926	0.438269416567	0.0179484529592	0.000506509166893	7.30127192e-05	9.54593730963e-06	5.9608216217e-06	1.76845729584e-05
n	0.360182491975	0.599274872189	0.0397684972197	0.000694820922298	6.06575347333e-05	8.09482400321e-06	4.33286624057e-06	6.2089941328e-06
a	0.210829475325	0.70073657073	0.0857495257399	0.00263430794077	4.00025162444e-05	4.30384006774e-06	3.42371908019e-06	2.3725791376e-06
i	0.0733499942083	0.769078670243	0.13916314858	0.0182471054803	0.000142047916748	1.06367330226e-05	7.00525146006e-06	1.36962724587e-06
v	0.0260681627361	0.603764863414	0.31774078286	0.0501314718268	0.00193011988892	0.000152052069341	0.000199690699153	1.28591145486e-05
ò	0.0098773808787	0.351032227805	0.567206094287	0.0687849039423	0.00263255042964	0.00019158980708	0.000258811832628	1.64255868895e-05
s	0.0039103474729	0.204293489268	0.705664664762	0.0839030646474	0.00205403204321	7.22273943267e-05	9.55165584527e-05	6.63000600317e-06
t	0.0022329526043	0.110879603756	0.717525121587	0.166833781549	0.0024269780144	3.66654677756e-05	4.70652291509e-05	1.78156196677e-05
è	0.00443855353477	0.065246325252	0.678523650529	0.24357378385	0.00797660357147	0.000120763194259	8.4211894717e-05	3.61281432226e-05
o	0.00550339951159	0.0452781978507	0.449240480843	0.45881086795	0.0405371465238	0.00040091419142	0.000192893681572	3.61263770742e-05
s	0.00297892942386	0.0172860077169	0.189905927614	0.656323139317	0.130936068841	0.00236294183047	0.000185981629191	2.09918430914e-05
t	0.00103099561129	0.00748798971897	0.118287442538	0.654565979772	0.212310299614	0.00617603127682	0.000126933385064	1.43030830971e-05
u	0.000379590795097	0.00280078599299	0.065071069746	0.730712713257	0.195106618538	0.00581720819227	0.000100103565021	1.1889137499e-05
d	0.000170582834366	0.00167626793766	0.0334855571487	0.681935401086	0.272220341513	0.0100847754974	0.00035269181834	7.43925349663e-05
i	0.000118108002789	0.00140752815255	0.0222480240496	0.534431200362	0.407055330504	0.0337520574991	0.000880407156113	0.000107365608322
è	0.0019862221976	0.00129260045752	0.0113616596832	0.407941023454	0.525252626835	0.0504484871664	0.00130392025204	0.000413485616107
o	0.0031847847992	0.00137695077251	0.00697425262773	0.227559961151	0.567568835612	0.186260821722	0.00646685041735	0.000607560885369
n	0.00172497325307	0.000757910390837	0.00316154427591	0.103565450717	0.478134281871	0.386162223907	0.0257656151391	0.000728007875123
a	0.000757549164357	0.000351543220279	0.0014176226753	0.0432686360057	0.310899770624	0.592473797969	0.0495869630464	0.00124411635837
g	0.000395593770119	0.000200722273426	0.0006555057351	0.0187924784352	0.176635856875	0.69950556599	0.0990037790155	0.00481047738612
h	0.000184346368706	7.47682978087e-05	0.000345821555033	0.0111697508117	0.119878557625	0.517398471997	0.289348846338	0.0615994371287
e	0.000105707669902	3.33451492696e-05	0.000168477679344	0.00534067653723	0.0464272175417	0.332016233999	0.490918995446	0.124989369043
t	4.68042668007e-05	1.96681830899e-05	0.000152700670781	0.00541566461241	0.0410618808472	0.308896731333	0.532638431815	0.111768116348
t	2.10061942669e-05	1.10108893633e-05	0.00016034508026	0.00634117103747	0.0516766146157	0.292030157111	0.561257720605	0.0885019387827
ò	1.0255887089e-05	6.81453645443e-06	7.63726815867e-05	0.00332028644916	0.0328205176386	0.21492902237	0.681607960202	0.0672287675942
m	8.48505419633e-06	4.91603598481e-06	3.33257793622e-05	0.00122997295305	0.0127769593129	0.16683435079	0.783528583401	0.0355834205314
e	0.000103911953065	3.51744408283e-05	6.74928137874e-05	0.000568308211017	0.00526581247097	0.11388527893	0.691246801134	0.188827216844
s	0.000133557771788	4.46171167761e-05	7.60688632625e-05	0.000311995853006	0.00227784372366	0.0751197049767	0.680752540378	0.241283685615
s	4.83719010293e-05	1.5349731912e-05	3.04136334208e-05	0.000132520149669	0.00138944674122	0.0704934703256	0.805556866793	0.122333571872
è	2.24382173431e-05	6.81031579067e-06	1.61090848069e-05	6.81966745563e-05	0.000702992277073	0.0403388551085	0.860794442264	0.0980501539573
r	1.1500689181e-05	3.77210056356e-06	9.14599046897e-06	3.31917485188e-05	0.000297817615691	0.0243297083695	0.912238934088	0.0630759163191
e	4.31474624603e-05	1.15858024879e-05	2.25852056897e-05	4.80551345063e-05	0.000153207983897	0.0155911403565	0.662454504696	0.32167573044
</S>	7.96758262301e-05	2.1113959744e-05	3.92754528449e-05	7.41681322531e-05	9.92334699485e-05	0.00800245102825	0.393053292348	0.59863073022
