 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.94778518	0.04826701455	0.0034472343535	0.0004146730573	3.65603212e-05	1.303160961e-05	3.403786019e-05	2.317416025e-06
à	0.920631123333	0.07524435485	0.00362367341783	0.0004150322483	3.6517452692e-05	1.299380145e-05	3.403360213e-05	2.28658903833e-06
o	0.645760104444	0.34298424495	0.0108831882726	0.000310682298633	2.06810101893e-05	1.89525190633e-05	2.032049511e-05	1.83708430944e-06
c	0.257336860815	0.726859034983	0.0153802167575	0.000358409579544	2.19972643964e-05	2.30521722211e-05	1.871233337e-05	1.75307398648e-06
e	0.110115268605	0.871305078328	0.0183326342525	0.000212834690515	1.42592674988e-05	9.93458164703e-06	9.30116064533e-06	7.01026954827e-07
r	0.0535431867683	0.914815479443	0.0313067847508	0.000288073014172	1.63495461996e-05	9.41725758901e-06	2.03146460704e-05	4.35234227609e-07
k	0.0562558518228	0.899524469814	0.0350447122503	0.00152179527139	0.0001641543554	0.000113114589196	0.00730683062602	6.91410481425e-05
è	0.0601215429409	0.824195513271	0.103739581417	0.00178616101046	0.0002042700338	0.000142088453565	0.00971893905651	9.19583287975e-05
o	0.0313586469803	0.599421327757	0.361079813806	0.00448476792349	0.000176608609933	0.000175056608355	0.00327015745	3.36360416825e-05
n	0.0184244525268	0.357450205919	0.596510004602	0.0243126763078	0.000954836959978	0.000452310152785	0.0018597107	3.57902832275e-05
t	0.00814390044227	0.36697480864	0.540397124867	0.0765720967693	0.00599853458666	0.000466786770928	0.00141174374667	3.50017994092e-05
a	0.00361175203409	0.321554711213	0.574771964956	0.0921822155898	0.00711739219555	0.000224086158643	0.000524622600557	1.32504944231e-05
è	0.00267168123136	0.146910127738	0.765091554985	0.0814538051966	0.00350095173185	0.000151927687881	0.000206125371852	1.38262984277e-05
n	0.00235260582379	0.0659355215793	0.775507618328	0.146366621732	0.00917628424395	0.00025620886596	0.000365200090617	3.99206981426e-05
a	0.0194064582879	0.0431609888598	0.535566582776	0.310926740577	0.0813458214146	0.00876454535532	0.000773629596872	5.51876763809e-05
f	0.0249762576726	0.0275907243866	0.233598574259	0.508977113526	0.186186117138	0.0161480911184	0.00244294949896	8.01488044603e-05
ù	0.0084780129342	0.0106236127622	0.125694119753	0.583143291175	0.243572655713	0.0257222253728	0.00269028405965	7.58102764868e-05
r	0.0030182944314	0.0050934222874	0.0908299115843	0.562694370392	0.262709628571	0.0729739804576	0.00258242591322	9.80031904956e-05
n	0.00948831213047	0.0196460449291	0.0493329845281	0.517238426797	0.210025472857	0.172501110153	0.0199827996377	0.0017848615135
o	0.0130974592435	0.0255409107764	0.027136652176	0.380141025599	0.249795124286	0.268356190051	0.0333413685459	0.00259125145117
k	0.00597135910783	0.0102687956988	0.011572783892	0.2296377252	0.410483988095	0.295895706684	0.0349544695153	0.00121518039706
a	0.00233399116261	0.0037665462596	0.00463295953067	0.127350214067	0.379837286032	0.446397968895	0.0348699215051	0.000811145565687
k	0.00115453806754	0.00161898372653	0.00211456848689	0.0640494150223	0.291504218677	0.574782456298	0.063278358835	0.00149746255523
à	0.00089546016918	0.00103767636218	0.00115389730563	0.0353863522408	0.215018262892	0.631679552099	0.113067412945	0.00176139168508
n	0.000834695789727	0.000868356837393	0.00074124312521	0.0155200456469	0.0904229512973	0.634660004033	0.253098610982	0.00385411649503
n	0.000785237396576	0.000723920562464	0.000341760661737	0.0072328954823	0.0351776519658	0.430690814678	0.513464263661	0.0115834478317
i	0.000825125018859	0.000724613644155	0.000180849670579	0.00302213832743	0.0124752488219	0.291126588226	0.661803717887	0.0298417106106
r	0.00041966107172	0.000389633319752	0.000104412172526	0.00133887053248	0.00678269524063	0.252111542742	0.706875015962	0.0319781838702
ù	0.000146349315007	0.000136339182617	3.87077126753e-05	0.000580655441827	0.00446063619354	0.163369806914	0.814806091987	0.0164614596234
s	5.5603930669e-05	5.20624671057e-05	1.58343404251e-05	0.000213173969276	0.00158066224118	0.0694142723047	0.914610917329	0.0140575052078
t	2.7734217223e-05	2.49893436019e-05	5.9639116217e-06	8.0309556092e-05	0.000564744705727	0.0296833859016	0.953918115776	0.0156947687359
i	4.1395102741e-05	3.7395360534e-05	8.30380198723e-06	4.13534500307e-05	0.000197309296576	0.0121962196339	0.794601701925	0.192876334245
k	3.8491172347e-05	3.5472574978e-05	9.17085686241e-06	3.01646690102e-05	0.000161761764859	0.015866333078	0.732049320642	0.251809308248
u	6.55739188823e-05	5.47590797927e-05	1.20873184875e-05	3.13417193367e-05	0.000149170137953	0.0166533721927	0.596284663547	0.386749042916
</S>	0.000111237549441	9.11623948964e-05	1.89960392437e-05	4.05579946684e-05	8.30086434765e-05	0.00884903284635	0.350153666774	0.640652306458
