 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.820286305	0.17173649005	0.005361322525	0.00166150532445	0.000206185412265	8.8517650845e-05	0.00054448238026	3.431273151e-05	2.603456369e-06	6.1525987375e-05	2.386230885e-06	9.80757409e-06	8.612183435e-07	7.12399803e-07	3.520095135e-07	2.23077882e-07	2.365543034e-06
ò	0.804653921667	0.18699419535	0.005734072475	0.00166291840582	0.000206174614134	8.8581188615e-05	0.000544642549143	3.472524497e-05	2.605864892e-06	6.14993070783e-05	2.38355061867e-06	9.79938977433e-06	8.58973825033e-07	7.11040826567e-07	3.55687694833e-07	2.2284299e-07	2.370179618e-06
p	0.880711217222	0.09878226145	0.0190459187917	0.000881941199607	0.000161225401424	3.90685798717e-05	0.000262778305438	1.69675054567e-05	2.85389019967e-06	8.42377936461e-05	2.14445306322e-06	6.25314733578e-06	6.98562518878e-07	4.36628034422e-07	2.61599941944e-07	2.36457076e-07	1.54735491267e-06
o	0.694069049074	0.216813064817	0.0865927222639	0.0014931336332	0.000149666454141	6.20359686239e-05	0.000471647935146	0.000190851895819	5.76531586656e-06	0.000130131301215	2.69780345441e-06	1.02564574453e-05	8.26382739626e-07	5.93852424807e-07	1.20298636731e-06	8.66016392e-07	5.44256520422e-06
G	0.369342849691	0.436110521606	0.189982260755	0.0031960473444	0.000325507705047	0.000109195729541	0.000521135441715	0.000288897705273	9.02396562219e-06	8.96901460717e-05	2.73255001814e-06	1.24910344818e-05	6.11763373209e-07	5.94934711602e-07	1.41990804244e-06	9.45408267333e-07	6.05873695807e-06
i	0.162815869897	0.617371907202	0.215971226918	0.00293794358147	0.000380765725979	8.57357016803e-05	0.000235627065238	0.000142016474424	7.27679678006e-06	3.78573091306e-05	2.10960118825e-06	8.04397361327e-06	3.5822986887e-07	3.45878237934e-07	5.15526782347e-07	3.45287519278e-07	2.10209557769e-06
o	0.063035499199	0.508774765734	0.418532952306	0.00868956366049	0.000204593649623	0.00010437529906	0.000318894176413	0.000207182290808	5.03489249935e-06	0.00011807855115	1.13899144495e-06	5.25368999042e-06	2.6594077409e-07	1.95012620045e-07	3.34606908982e-07	4.37039933259e-07	1.42437982756e-06
v	0.023314849533	0.238964443245	0.711278114102	0.0217123428868	0.00334475856654	0.00038139920302	0.000489873825471	0.000308535030269	3.06806058331e-05	0.00014783828905	3.73325464832e-06	1.89464083301e-05	8.9995125803e-07	1.07571093668e-06	6.43607069661e-07	5.99042977753e-07	1.24386380252e-06
à	0.008406431511	0.120514556415	0.846743348034	0.0190021761956	0.00431711571718	0.00040001620884	0.000313984429157	0.000184003540756	3.6702765011e-05	5.269086405e-05	4.18988191277e-06	2.103842317e-05	9.7270794401e-07	1.29854730789e-06	6.0062161922e-07	3.46147952584e-07	4.98640869173e-07
n	0.00572180610367	0.0465765794717	0.926587482678	0.0119906341319	0.00314931310073	0.000459102094113	0.000494951230386	0.000257881687585	0.00011526720607	0.00430616709372	8.52894043343e-05	0.000198487536783	2.05854786727e-05	1.59276737983e-05	8.44501123574e-06	6.03698721086e-06	5.98794296472e-06
