 	avete	cucinato	le	verdure	</S>
m	0.76775015	0.087873928	0.044964847282	0.09838261611	0.00102843724385
a	0.731549396667	0.123935084667	0.0450333131373	0.0984513499367	0.00103087076828
r	0.603439798889	0.323226973556	0.0384579137558	0.0344209468789	0.00045437740976
è	0.318299046296	0.621299857852	0.0470330375853	0.013106463143	0.000261556454587
t	0.163534386432	0.798472582617	0.0332758571951	0.004623400111	9.3698134529e-05
s	0.0648944128107	0.863967707539	0.0658995193984	0.004144648717	0.00109360910984
a	0.0526735472702	0.74544056918	0.176969219799	0.0214898977057	0.00342670806995
t	0.0414111372901	0.485160686393	0.4336080066	0.0365541259019	0.00326600690332
o	0.01516852503	0.230141406464	0.605123468867	0.147603248634	0.00196332301444
t	0.00633953609667	0.123541373155	0.611842669622	0.216653172878	0.0416232300715
a	0.00246059275222	0.0772080630517	0.481782909874	0.380010564293	0.0585378613572
l	0.00123046004074	0.0376025846839	0.370422466625	0.480225361431	0.110519133452
à	0.000734973870247	0.022220993228	0.288096718875	0.55029676381	0.138650536151
c	0.000429483353416	0.009336749466	0.134396232958	0.788750907937	0.067086602717
h	0.000158459585805	0.00327044320333	0.084882710986	0.880182702646	0.031505668239
a	7.2614381935e-05	0.00117813156911	0.0462666047287	0.627809149215	0.32467350108
n	4.53220743117e-05	0.000510365613037	0.0540116659762	0.416912144738	0.52852050036
a	3.04544397706e-05	0.000246886782346	0.0560654892254	0.336552543579	0.60710459012
</S>	3.28459448853e-05	0.000136046388173	0.0284933304627	0.185865544789	0.78547218006
