 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.67608222	0.30950728	0.01335508965	0.0001794830565	0.000482261853	0.0003790878305	1.09005394e-05	2.19434263e-06	1.43933615e-06
n	0.540967673333	0.409007966667	0.03474302155	0.0133622183188	0.001042804851	0.000433275706833	4.48976644667e-05	0.000392599153143	5.49632815e-06
è	0.310663390111	0.602814288889	0.0655931405167	0.0185145722396	0.001514161117	0.000321097232278	5.08023777222e-05	0.000521970514514	6.59000925e-06
n	0.12379667037	0.800868346296	0.0642202758389	0.00896208364653	0.00168250500567	0.000245505453426	2.33158168074e-05	0.000196734654971	4.60117595e-06
a	0.0687123461233	0.722376075432	0.177409070946	0.00966195831551	0.0203761695686	0.00124691632714	8.27630069358e-05	0.000116906111657	1.779724665e-05
m	0.0473997534744	0.382008731977	0.489010856982	0.0474067641052	0.0307662028562	0.00241571864238	0.000375970368979	0.000570654477219	4.533627155e-05
i	0.0195563669248	0.142264484159	0.722152465661	0.0731150447017	0.0399924216187	0.00177983348079	0.000404918258326	0.000693483361573	4.09705820167e-05
l	0.00983120700827	0.0598331360863	0.772121601887	0.0828665035672	0.0688412752062	0.0049632914936	0.000634568221442	0.000870317723024	3.81087521722e-05
ì	0.00530036803609	0.0360816110621	0.730507067296	0.0757883465224	0.138715016402	0.0119159868312	0.000721392989481	0.000932112334341	3.81219089574e-05
s	0.0036045701587	0.028224473954	0.570352689099	0.189940555507	0.194882632134	0.0123809300771	0.000269207859827	0.00032859386478	1.63775550525e-05
i	0.0191573581996	0.0315227822513	0.3612000297	0.235734515169	0.288373010711	0.061450558159	0.00172240696761	0.000784247481593	5.51019988508e-05
m	0.0243390430332	0.0322754479304	0.281310803233	0.149355331723	0.319152260237	0.187036726053	0.00472444282254	0.00168532949386	0.000120608819617
b	0.0085436304444	0.0113619123568	0.202903618744	0.414620487241	0.178006082412	0.176581030684	0.00459796950751	0.00320583356462	0.000179431693206
r	0.0036404537148	0.00475279615227	0.095432963248	0.732265362414	0.0873423851373	0.0676374975613	0.0038582304025	0.00491117778821	0.000159096862069
ò	0.00506059200493	0.0166445665508	0.0646562290827	0.536729386471	0.168955770379	0.198620097854	0.00375803983417	0.00532530666274	0.000249944675023
s	0.00908526066831	0.0241873985169	0.0511576760276	0.212258037824	0.23336168346	0.443921765951	0.00710649697806	0.00999166608758	0.00892996348167
t	0.0072293090461	0.012298799119	0.0561393796759	0.136026579275	0.21498630782	0.533188571984	0.0152611286594	0.0105228557625	0.0143470384939
i	0.00674437050537	0.0115224779863	0.0451783043586	0.0990342457583	0.17771014594	0.535396990661	0.0972881415531	0.0178505256542	0.00927475749797
n	0.00646619191836	0.0110797419861	0.0180096651529	0.0473413966528	0.0899770086467	0.576661166887	0.219758303851	0.0257634508847	0.00494303575599
A	0.00267204758935	0.00469340178603	0.0068553745043	0.0171381389509	0.0517541838822	0.650786908962	0.245755161284	0.0180018202949	0.00234295890866
n	0.00158775919645	0.00264360518201	0.00364499722143	0.00686220698363	0.0364649506274	0.731294836321	0.194845427095	0.017807464765	0.00484875670289
n	0.00101827268215	0.00177810668067	0.00481645034048	0.0153311003279	0.0264869005425	0.550112648774	0.217499199032	0.114501453922	0.068455868901
a	0.00150803197738	0.00219645556022	0.00426158053016	0.0246698364426	0.0232231385142	0.223396953925	0.385028499677	0.234062814641	0.101652670634
à	0.00234238292579	0.00194725695341	0.00161695755005	0.0161626445809	0.0116156703714	0.0895645473083	0.546390616559	0.242945888214	0.087413997878
t	0.00175983882613	0.0010761316026	0.00065910137335	0.00652573014797	0.00500742725713	0.0553415784361	0.553894022186	0.306517522738	0.0692186142927
s	0.000590230343577	0.000360707350967	0.00026065658145	0.00230527788032	0.00176046936571	0.0362969950854	0.348226530729	0.576773024246	0.0334260430976
e	0.000243625995192	0.000130097530622	9.99800044833e-05	0.00119959540344	0.00061859678857	0.0123017401918	0.13161507491	0.663330818082	0.190460414366
t	0.000125418612266	5.20682536573e-05	3.78848587611e-05	0.000713395104947	0.000228827070523	0.00440477928727	0.0771104863033	0.678932449361	0.238394725789
ù	4.36353194577e-05	2.04011230024e-05	1.3117407487e-05	0.000245991913116	8.1946053841e-05	0.00162756706309	0.0519475021011	0.845936949787	0.100082926263
o	3.86507013192e-05	1.92791390008e-05	6.51866199567e-06	0.000293800165372	4.61345116137e-05	0.000554761095697	0.0192527303704	0.611370010596	0.368418088754
</S>	5.27619956596e-05	2.38358515004e-05	6.22549379783e-06	0.000453645812686	4.54586823069e-05	0.000284865708849	0.0097273796902	0.327598146298	0.661807644377
