 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.87580053	0.0696980405	0.05249268336	0.00081170717	0.00108510612015	0.00010282056915	7.1472924e-06	1.9337513e-06
n	0.553776315667	0.372569660167	0.05483070502	0.0157421601233	0.00234813114005	0.000411798849717	0.000301121216467	2.00725512e-05
è	0.195626747022	0.645040920056	0.135459128907	0.0208274778078	0.00212645206335	0.000498697236572	0.000395332972566	2.52220229667e-05
r	0.0687339300407	0.559621756685	0.346507916302	0.0225268580359	0.00224863070445	0.000220175480524	0.000132214520699	8.5217634769e-06
k	0.0256419304136	0.462778518895	0.435635865434	0.0699004826786	0.00587675523482	0.000111257861841	4.92799379997e-05	5.9467130803e-06
e	0.0099910069712	0.309336496298	0.587662415145	0.0863337495595	0.00655665664494	9.12380322803e-05	2.31739317999e-05	5.33387482677e-06
s	0.00368041766673	0.128507782766	0.520458026382	0.313552845187	0.033711833115	7.63659874268e-05	1.07249173333e-05	2.05163704192e-06
e	0.00195396069858	0.0634289302553	0.443174230127	0.432441565062	0.0580767970383	0.000903697547476	1.43833500444e-05	6.44530398031e-06
s	0.00137950486219	0.0416552320851	0.408534823042	0.368144958354	0.176404268346	0.00378451911583	8.81439016815e-05	8.56372509344e-06
e	0.000817851083397	0.0320423879284	0.283194754014	0.409976849451	0.262888452782	0.0109667248719	0.000108005957894	5.00190233115e-06
s	0.000637188708799	0.0207396692095	0.242317808338	0.39411974315	0.308286474261	0.0334231162906	0.000430358646631	4.56544256437e-05
e	0.000781662883933	0.0167640521132	0.121835276446	0.344655037717	0.36372154142	0.151583598764	0.000587441048877	7.13567618812e-05
t	0.000834159095644	0.00720282188107	0.0778598451487	0.279217002572	0.372966313807	0.259615866255	0.00193592651629	0.00036804496396
t	0.000296048837215	0.00383218273369	0.0333603710496	0.360881184191	0.404930061269	0.189456788752	0.00632593683876	0.000917436087987
à	0.000237827423405	0.00151780439456	0.0198945870165	0.310887631397	0.30613765509	0.354154612917	0.00633289256959	0.000837029365996
s	0.000230591009135	0.000920578174853	0.0127907480388	0.148798961799	0.346622079697	0.486545290972	0.00371180514653	0.000379993316999
t	0.000662535897712	0.000689069991618	0.0106921457129	0.123545125266	0.398880473232	0.460438583657	0.00472715571551	0.000364929697333
e	0.0015437704659	0.000710427117206	0.0101467802043	0.0795926481887	0.211290764277	0.688996841219	0.00640298257184	0.00131576339911
a	0.0014708410653	0.000596838819069	0.0046483132581	0.0272187014629	0.0722536843923	0.873159247073	0.0181042008573	0.00254814573304
n	0.000718569941767	0.000348489486356	0.0018207258227	0.0097611207543	0.0293547652308	0.860353952358	0.0899142852858	0.00772806884435
k	0.00756403259059	0.00543644464879	0.00367618778757	0.0077511642181	0.0170191250769	0.753370667453	0.169210635095	0.0359717089481
ò	0.0104458189969	0.0089675013496	0.00501601359586	0.00687140425937	0.00880568005897	0.580271145818	0.334701508365	0.0449209269827
r	0.00415846416897	0.00505731384987	0.00273912593195	0.00258144337312	0.00355873245299	0.570956171939	0.383169966122	0.0277788166609
a	0.00172993756966	0.00236591244996	0.00148681924398	0.00113502368104	0.00165170077766	0.455422205646	0.368236055374	0.167972355887
m	0.00087190129722	0.00134198614149	0.000753078000993	0.000489622700347	0.000631037032553	0.160784072882	0.595793221791	0.239335096629
a	0.000294425166073	0.00045105286823	0.000254849179331	0.000167077757482	0.000228197552618	0.060644844194	0.775068510597	0.162891076876
r	0.000104183209024	0.000155114383977	8.83231117103e-05	6.1254785194e-05	8.3010904306e-05	0.0213413350313	0.843763820199	0.134402948959
è	4.0995101908e-05	6.13435783257e-05	3.40597220034e-05	2.61451100647e-05	3.6007044102e-05	0.0087436090771	0.9108541934	0.080203593653
o	0.000111830555536	0.000328961054775	9.07925895011e-05	2.48527130216e-05	2.1025048034e-05	0.00390248325903	0.658735824467	0.336784168551
</S>	0.000199924087768	0.000616154192387	0.000158750179751	3.44866365108e-05	1.9306547517e-05	0.00216280047952	0.372741322233	0.624067209275
