 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.995638825	0.0042980165	2.69756155e-05	3.016056675e-05	4.31226375e-06	1.44907405e-06	3.58076625e-07
t	0.957901595	0.039689749	0.00194493211783	0.00019199055625	0.00023866818875	2.75812717833e-05	5.55616844167e-06
e	0.650647635	0.345053041667	0.00366127187261	0.000245560177083	0.000347960009583	3.66276147278e-05	7.97981388056e-06
k	0.377919308333	0.615498747222	0.00554617329087	0.000813967624028	0.000172358469861	4.46496607093e-05	4.84748402685e-06
a	0.252762611444	0.731855335741	0.014227319097	0.00101607378968	8.89723386203e-05	4.64942219211e-05	3.14964627228e-06
m	0.105440212481	0.766636255247	0.0513015233657	0.0696585855782	0.000778570758207	0.00460800049066	0.00157677092402
m	0.0833832441603	0.650565188416	0.0773479544552	0.162878231859	0.0025469880194	0.0209398151636	0.00233853644134
è	0.0572866673201	0.623030742805	0.168361558152	0.125361786153	0.00312996960647	0.0218090810132	0.00102016544911
n	0.0209059018067	0.731145314268	0.188407966051	0.0463303579177	0.00208375303549	0.0101382139631	0.000988453151703
i	0.0289434673689	0.581673473423	0.190839188684	0.178265329639	0.0119846289118	0.00715915655437	0.00113471371723
s	0.0307918482396	0.223105873808	0.223468506228	0.47791132988	0.0405653796373	0.00360461101812	0.000552411540743
t	0.0105626825299	0.0783807511693	0.122513711409	0.739100753293	0.0472432348791	0.00188795060604	0.000310888558581
o	0.00472702690997	0.0316260826231	0.0904446664697	0.815939284431	0.055745868293	0.00124374346868	0.00027331760286
g	0.00270535105332	0.016367921941	0.118974868823	0.664968978144	0.190093117764	0.00601774008956	0.000872022774287
i	0.00328028756777	0.00758809831367	0.0938104746077	0.526101232715	0.350746745921	0.0165058720299	0.00196732659143
a	0.00484148038926	0.00611177957122	0.0472797925359	0.551918077572	0.36141151864	0.0259608066766	0.00247656913048
r	0.00312175130975	0.00446802238374	0.024355544512	0.517258242524	0.315613956213	0.101806768892	0.0333756988102
d	0.00128577226658	0.00198909502125	0.0124988270373	0.340487744175	0.217820181404	0.362780446297	0.0631379419367
ì	0.000637569985527	0.00137366217375	0.0089665223791	0.169990588058	0.286058963135	0.480804102099	0.0521686129789
n	0.00145530537518	0.00395666699125	0.0103644056264	0.0743401180193	0.354947411045	0.4799904207	0.0749456776596
o	0.00499493392506	0.00544678516375	0.0069887833088	0.0372549227731	0.182665933348	0.5641433069	0.198505315887
s	0.00496656308735	0.00272934235332	0.00279848264627	0.0166541660244	0.0780923007827	0.691581545633	0.203177608296
t	0.00166623436545	0.000911355780373	0.000980389278757	0.0121607560081	0.0396985600276	0.853508225211	0.0910745090987
o	0.000625965195817	0.000334908532324	0.000337324919919	0.00719139353603	0.0142278349425	0.80816577507	0.169116806366
c	0.000278971372606	0.000142849472008	0.00014345461364	0.00316907681201	0.0179568268142	0.731766675023	0.246542165455
ì	0.000105625660535	5.98346669027e-05	0.000184044344547	0.00184476645067	0.0213582649381	0.801801841674	0.174645641818
p	4.90683861783e-05	3.62015179676e-05	0.000176038275282	0.000708262695223	0.0098844667127	0.888256033891	0.100889886606
o	0.000224279262393	7.48588483225e-05	8.5502842194e-05	0.000279150911741	0.00350890280423	0.682722137964	0.313105124869
</S>	0.000414319201197	0.000124195429161	8.1985366097e-05	0.00018123427837	0.00200075365212	0.443511778982	0.553685732434
