 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.90069758	0.0971990085	0.0016861454	0.00015875029415	9.67511366e-05	0.00011534884295	4.398774783e-05	5.485664215e-07	5.423169085e-07	9.1293556e-07	3.23662835e-07
v	0.858796493333	0.1308657885	0.0036897947	0.00196718312472	0.0029529843422	0.00114457238765	0.000367880019277	6.10679495405e-05	0.00010132135277	3.16065277867e-05	2.12058961783e-05
ò	0.538007447111	0.437858172833	0.0100751014667	0.00664059137491	0.0043064513474	0.00221744379588	0.000565656373092	8.59685065135e-05	0.000166840454257	4.40470409289e-05	3.22116197261e-05
e	0.199421872704	0.759589070944	0.0269357861556	0.00815136579164	0.0032615780158	0.00211997476529	0.000357327087697	3.49351941712e-05	9.37290437523e-05	1.82802977763e-05	1.6030381242e-05
n	0.0818784172347	0.579573253648	0.303078751052	0.0255735972639	0.0073557063386	0.0022089356551	0.000182877636566	6.17454700571e-05	6.62524719174e-05	1.00783697254e-05	1.03560300807e-05
ì	0.0322118897449	0.274583567883	0.440308710351	0.214947684421	0.0332296111129	0.00428826878503	0.000284671976189	7.1424162019e-05	5.89841429725e-05	7.10461220847e-06	8.06415366023e-06
m	0.015095217915	0.149122214128	0.428159930117	0.35507646814	0.0448852810376	0.00724364292834	0.000319826031063	4.75465493397e-05	3.68081343242e-05	3.64565336949e-06	9.36439285341e-06
e	0.0108660489717	0.0858470295427	0.366297327872	0.245634656047	0.267967116346	0.0227619543094	0.000503480429354	5.04754731132e-05	5.65265207747e-05	3.25099978983e-06	1.20733259511e-05
g	0.00825284020057	0.0616218189809	0.137986005124	0.252317072016	0.507612148782	0.0313952337698	0.000714062309785	3.54987810377e-05	5.55633762582e-05	2.64576769661e-06	7.09060091037e-06
r	0.00277930584552	0.0213741309136	0.060557479708	0.288688210672	0.586647499594	0.0312860942566	0.00840119790326	0.000209741853679	3.01048914194e-05	2.19536733322e-05	4.28334709679e-06
a	0.00100330207717	0.0082236320912	0.0236854625693	0.165951356224	0.742540336531	0.0461274980855	0.0121409883011	0.000267429818226	2.74963158065e-05	2.89011697774e-05	3.60623443226e-06
m	0.000416951483723	0.00373902299373	0.0111895901898	0.143136664741	0.786674998844	0.0445189533618	0.00888509910037	0.00111896141641	0.000105472757269	0.000102074085259	0.000112217851344
m	0.000324696892574	0.00341993052791	0.00967900772993	0.21431234158	0.697702566281	0.0475036731206	0.0194566037001	0.0065929795388	0.000411055142423	0.00041698542842	0.000180176018781
è	0.000389462024191	0.010304691076	0.00648660680998	0.176804851193	0.528837002094	0.239985087707	0.0288240445667	0.0074122732346	0.000431975071808	0.000431039814807	9.2986791927e-05
n	0.000927627568064	0.0169109870253	0.00763514783666	0.115766834398	0.342251970698	0.465784162569	0.0430368555222	0.00605585196653	0.000469360934936	0.000177842080269	0.000983363414642
a	0.00383402985602	0.0139720022418	0.00964210927889	0.075751008466	0.228136333566	0.560614587523	0.0902250951741	0.0137718313222	0.00258861447831	0.000163558346756	0.00130085548821
m	0.00420286628534	0.00667546460727	0.00542377853963	0.026162170422	0.161617907855	0.519698222508	0.159988181725	0.0982295767741	0.0105632243261	0.00585252941892	0.00158612731274
a	0.00150968049378	0.00243665116909	0.00212076247988	0.00912974083867	0.105487253952	0.556139944169	0.162576990575	0.136344544258	0.014894007442	0.00769535116631	0.00166511630725
i	0.00198887842993	0.00193806606303	0.00086445657996	0.00318253414422	0.0489309708507	0.547057974723	0.0998430601917	0.117456616753	0.175261669481	0.0027117848821	0.00076404415875
