 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.8224292	0.15164474935	0.02001438885	0.00222820124255	0.001245424422	0.000159139994815	0.00221497956515	3.25696444e-05	2.175722476e-06	2.083746038e-06	1.372561653e-06	3.6364394825e-06	2.0908786618e-05	1.72504905e-07	1.482649041e-07	1.691097062e-07	3.437080917e-07	4.19767361e-07
m	0.58536814	0.388165109783	0.0199624986167	0.00248565491418	0.00124845593567	0.000244771858272	0.00221519319985	8.24620514667e-05	0.000164676630492	3.04114929127e-05	4.96425188433e-06	4.06465146083e-06	2.09855859993e-05	3.59025035e-07	9.837473347e-07	2.733831354e-07	6.02337510567e-07	4.39465310333e-07
e	0.33729394	0.614434349928	0.0434267902056	0.00130532695473	0.00214136900689	0.000172102986091	0.000875858928083	7.76845532889e-05	0.000217411400511	3.84776291026e-05	5.26450485944e-06	1.80450771028e-06	7.29123680643e-06	3.06989479233e-07	1.16421925933e-06	1.96561812e-07	4.65412619856e-07	1.80216503778e-07
s	0.167458458667	0.767888769976	0.0542693590685	0.00609422936824	0.00328060756896	0.000394432095364	0.000440550578361	6.3436210563e-05	8.37042091843e-05	1.86805314992e-05	3.14639555115e-06	8.79866583427e-07	2.67745363548e-06	1.37335333978e-07	5.32199200877e-07	9.36287242e-08	2.26979529619e-07	7.53308405927e-08
s	0.136148731556	0.776115676659	0.0365198920228	0.0281650937894	0.0190310637563	0.00157175539845	0.00228349107845	8.8711093521e-05	5.44431250614e-05	1.42347565997e-05	3.01301238372e-06	1.12661061781e-06	1.91579699849e-06	1.47118951326e-07	3.93743363626e-07	1.03607314733e-07	1.90558523206e-07	4.19946315309e-08
è	0.122632218519	0.746689858886	0.0595120506743	0.0355491245965	0.0288706205854	0.00185230546615	0.00478327049282	6.3560145507e-05	3.35198683938e-05	6.9474598399e-06	1.69412331124e-06	1.02138540594e-06	3.26640986616e-06	1.17084188109e-07	2.05346850875e-07	8.1814518111e-08	1.21338029735e-07	3.15469468436e-08
r	0.0487382269397	0.852625652962	0.0520165822248	0.0268163935322	0.0150769775671	0.00117644612205	0.00349539902227	3.0705725169e-05	1.67981211713e-05	2.7077071533e-06	6.85125181413e-07	4.2045234898e-07	2.75151169839e-06	4.3512232703e-08	7.32624099583e-08	3.18202445703e-08	7.70704835783e-08	2.19046139479e-08
e	0.0439512450799	0.633854302321	0.205034512742	0.0815264131774	0.0181751148944	0.00615545494068	0.00999828753209	0.00104292951072	5.25698253904e-05	1.72772053844e-05	1.88617976215e-05	9.93423869666e-06	0.000157868530209	2.24458263234e-07	2.33189496653e-07	5.27299913523e-07	2.23999645286e-06	1.98169478898e-06
m	0.0449586880266	0.335780902107	0.267188372581	0.240336767726	0.0242532012981	0.0659837913136	0.0129326491774	0.00685195177024	0.000905589418463	0.000430806429461	9.95895145405e-05	3.07976815656e-05	0.000217296118736	3.21161850774e-06	5.53801719888e-06	2.86893523784e-06	1.41311852843e-05	3.84881719633e-06
u	0.0210297734755	0.216543497702	0.114192783527	0.436069089242	0.0241663574327	0.133747433771	0.0410961617258	0.0111344029234	0.00120371368949	0.000558255761154	0.000111460644514	2.85918079552e-05	8.55741265787e-05	4.01254792858e-06	7.12699249463e-06	3.15555214928e-06	1.59825660214e-05	2.61796536211e-06
p	0.00902870742517	0.0865360069007	0.0564590698423	0.474974896414	0.0278211834776	0.264790367924	0.0532965069086	0.0210529119745	0.00450121281316	0.00113727737172	0.000215926954505	3.95562857517e-05	5.15647321929e-05	1.93376094022e-05	3.79962599265e-05	1.15765831198e-05	2.19566969338e-05	3.89047468404e-06
e	0.00473853977506	0.0384033056336	0.0292862922808	0.442023745471	0.0233599631592	0.338218625975	0.0701890353029	0.0458565179915	0.00612436627105	0.00134666422924	0.000253964772502	4.33637787839e-05	4.02529200643e-05	2.44454461174e-05	4.82821301022e-05	1.43804567916e-05	2.39374789579e-05	4.27155465801e-06
n	0.00301472629169	0.0174890067112	0.0256064630936	0.35919034849	0.0374856103864	0.361104231992	0.0934468684343	0.0909524326638	0.00842944192368	0.00228622248175	0.000649428478501	0.000139744151795	0.000104692324355	1.78350470225e-05	3.59853434941e-05	1.37893333489e-05	2.8889294966e-05	4.26628664934e-06
a	0.0029819789639	0.00684348470373	0.0219765610312	0.19273825283	0.0415379181288	0.392881757331	0.153911746145	0.173816614221	0.00942879177456	0.00264217919058	0.000799136656167	0.000180070103932	0.000164758224785	1.57155771542e-05	3.1959914208e-05	1.3751598783e-05	3.0880535622e-05	4.46312816978e-06
m	0.00259532818797	0.00284787796791	0.0113844766104	0.10294447961	0.0241087763763	0.397675625777	0.167612812715	0.247604398074	0.0382546077249	0.00372361729353	0.000618627782056	0.000160072484644	0.000190329441595	8.42138905314e-05	9.4367114446e-05	3.83110005943e-05	4.5265819174e-05	1.68519613433e-05
i	0.00141183098266	0.00133341762264	0.00487023937013	0.0667901875367	0.0139061747054	0.350193655259	0.090630375905	0.405231779358	0.059257491575	0.00504784876451	0.000638475587352	0.000157433711548	0.000192200857198	0.000106989374164	0.000115134239252	4.63495487248e-05	4.97079224913e-05	2.07646965778e-05
n	0.00132152078089	0.000997721874213	0.00256995115671	0.0410310928456	0.00696311831513	0.210257300086	0.064272407635	0.557046626453	0.0999669061917	0.0129089295882	0.00185420108912	0.000304924347183	0.000275638812399	6.08353253747e-05	8.22713541873e-05	3.17545004349e-05	4.40407102638e-05	1.08350703226e-05
f	0.0064811286603	0.00654508275807	0.00137379203557	0.0184642878819	0.00455571690504	0.113294833362	0.035872325145	0.418214572151	0.367032012064	0.0230576518627	0.00261427069637	0.000366098335728	0.000288181277466	0.000121159625125	0.000168144148062	8.10616958116e-05	0.00143774698342	3.19879391075e-05
à	0.00828248435343	0.00846715641936	0.00113323262852	0.014777723894	0.00310981483501	0.146779882787	0.0250496439817	0.378102200717	0.393306734021	0.0169298285209	0.00146157547212	0.000180553457243	0.000155092507155	0.000116411019608	0.000153325287287	8.15239170372e-05	0.00187691047981	3.59106719358e-05
o	0.0155493159178	0.00679379897312	0.00127871605617	0.013561822298	0.00390716117834	0.158060434262	0.0709724423272	0.509427233572	0.18261104134	0.0270029877403	0.00764102129737	0.000888628744414	0.00150766334372	4.3796395436e-05	6.12233543623e-05	3.32850427791e-05	0.00064416167027	1.52467918786e-05
g	0.0173675988946	0.00578517090771	0.000700157667057	0.005654107966	0.00290943516611	0.0673947580873	0.0742739501757	0.443597051191	0.282347290447	0.0839557192468	0.0125087170991	0.00126264544814	0.00193397574257	2.1302195912e-05	3.17406824541e-05	1.71249036464e-05	0.000231583872857	7.64293176287e-06
l	0.0062471083202	0.0023065336859	0.000240935691052	0.00209836915467	0.00110778565837	0.0295875934624	0.0254899056932	0.252326686064	0.568848963482	0.102565767082	0.0077375240997	0.000618807951047	0.000665409220523	2.35872917373e-05	2.16986234847e-05	8.0432991688e-06	0.000101151605386	4.13296972429e-06
i	0.00333812104007	0.00147141992863	0.000160185897384	0.00085821331089	0.000600608069123	0.0122077092541	0.0182270634657	0.183712627688	0.639473497827	0.118154936361	0.0188164697666	0.00137683311868	0.00145483885184	3.24063982458e-05	2.80003258282e-05	9.29453662293e-06	7.3647913462e-05	4.1406689081e-06
c	0.00192942115102	0.000831216469543	0.000134710076461	0.000468143156963	0.000487023426374	0.00705041451803	0.0170585982552	0.184036432563	0.586509255942	0.172537265454	0.0248784525889	0.00199363660623	0.00184423412395	0.000120759500415	3.79582109427e-05	1.4682709541e-05	6.11580644873e-05	6.6075353027e-06
è	0.000661360396673	0.000294015831848	0.000113000749487	0.000538833512321	0.000293072202125	0.00577099813934	0.00744471488507	0.158414134188	0.471677538647	0.283568941818	0.0460130535296	0.0180101437687	0.00695949611465	0.000147033434472	3.44314593142e-05	1.2078262497e-05	4.08799096124e-05	6.26466647423e-06
a	0.00947016050756	0.00377583202595	0.000192599949829	0.00080114163744	0.000282344494042	0.00497425711311	0.00535649332836	0.118734358729	0.221913769549	0.376883260606	0.179138051177	0.0619644399229	0.0153637087049	0.000316340912491	0.000565486098771	9.6597959149e-05	0.000164061686321	7.08160319808e-06
t	0.0123984027045	0.00492644234475	0.00015301277258	0.000543186224213	0.000214634343814	0.0022521321477	0.00424252945945	0.0502137035763	0.188939713183	0.440260700202	0.216434479059	0.0643724943076	0.0127599187016	0.00107001550416	0.000876576386257	0.000128601406716	0.00020603279594	7.39639519603e-06
a	0.00418920802017	0.00166314235335	5.25981935967e-05	0.000190730802138	7.80141009047e-05	0.000837795049233	0.00162274637648	0.0252242438588	0.172105118728	0.445375430067	0.18192859502	0.119132422436	0.0457374020339	0.00121891332805	0.000522365038752	4.84316617053e-05	7.02180525133e-05	2.61183683868e-06
p	0.00148663836339	0.000604491795117	1.95269535989e-05	7.62719963793e-05	4.03429601349e-05	0.000335294701078	0.000812895955493	0.0110355158196	0.073815780576	0.426696960022	0.217100055007	0.190898994145	0.0632194440113	0.011954408836	0.00161109903625	0.000136383313035	0.000133674770871	2.22004569229e-05
e	0.000560732987797	0.000240572294706	7.9813150663e-06	3.27020967931e-05	2.57171332116e-05	0.000144467950693	0.000440336345164	0.00519762423987	0.0392698363587	0.367580586674	0.201731278336	0.256873861382	0.10392911467	0.019794228612	0.00375033774542	0.000227826734345	0.000163160676624	2.9603148141e-05
r	0.000231507481599	0.000102037441235	3.8540208721e-06	1.57430869977e-05	1.45871592372e-05	7.0176401231e-05	0.000232382816721	0.00261210294662	0.0216353729529	0.283945135558	0.204151856112	0.306704017127	0.12295036489	0.0485656685373	0.00818707574847	0.000382219481448	0.000168646461875	2.72319102137e-05
ò	0.0001130156342	6.18055754117e-05	2.2545214407e-06	1.16321900659e-05	1.09190504124e-05	4.17103367437e-05	0.000141836933907	0.00142689936887	0.0124455786176	0.223300988519	0.187804710371	0.412368825709	0.0814738399633	0.0629108771791	0.0172170465828	0.000472522907149	0.000169471044625	2.61151301046e-05
e	0.0015006069594	0.000421689698471	1.16457086802e-05	1.50185066886e-05	8.68679770413e-06	3.42587335812e-05	0.000136855017969	0.000661026739623	0.0048953874492	0.100205569506	0.128942940457	0.507628575236	0.172701488321	0.0569781450597	0.0243799391943	0.00113300093572	0.000320742175542	2.44747810682e-05
m	0.00215613256647	0.000855482332824	1.68412622267e-05	2.37268902295e-05	3.7178230468e-05	5.19112315271e-05	0.00017592420599	0.000376038859874	0.0020696376264	0.0387836011687	0.082578584819	0.352342008412	0.18918708044	0.237166016687	0.0779000610648	0.00712508881191	0.00880723911185	0.000347458601356
è	0.000989342032157	0.000650043507608	1.66482420756e-05	4.08986190765e-05	9.36325468227e-05	7.96546471757e-05	0.000250394591997	0.000318805579958	0.0010742973088	0.0197106933896	0.0557936519397	0.356372319471	0.0931128328133	0.297830412229	0.151734143688	0.00980654580397	0.011646202894	0.000479468318785
a	0.00360340327405	0.00147063006587	7.50037173585e-05	0.000107652493026	0.000112452060608	0.000166580145725	0.000272567913999	0.000345658769986	0.0007127119696	0.0100590845965	0.0403546466466	0.363567619824	0.0763754159378	0.247501504076	0.207738154563	0.0332860981347	0.0128290351547	0.00142178517793
m	0.00443415780002	0.00172187774962	8.67401496528e-05	0.000111447896675	7.12687258693e-05	0.000166047335342	0.000167412746	0.000282633903329	0.000502962196533	0.00428187353217	0.0194253277155	0.179747513275	0.0677880466459	0.441602581359	0.214260784854	0.0483715247116	0.0145896503849	0.00238819969264
u	0.00151808905401	0.00059665107654	3.09122950843e-05	4.33251338917e-05	2.75834323898e-05	6.22832535473e-05	7.18846356667e-05	0.000114647214443	0.000222218115511	0.00221321126072	0.0107716187385	0.123879534425	0.043501593882	0.476545113786	0.257649351618	0.0618779085705	0.0173368064616	0.00353730069755
p	0.000550806420003	0.000229330807847	1.26662351281e-05	2.26092602972e-05	1.39793928966e-05	2.92384518491e-05	4.01049868889e-05	5.90971081477e-05	0.000113498649504	0.00121504977024	0.00716915354617	0.0982997841417	0.0367175696273	0.450296387929	0.287528620539	0.0862997561902	0.0239756978205	0.00742666899918
i	0.000230005693334	0.000106741319949	7.7075571427e-06	1.52972027657e-05	1.01705059655e-05	1.71962579497e-05	3.29697682963e-05	3.69515073826e-05	6.83011608347e-05	0.000692771466747	0.00420033581539	0.0676138573806	0.0343749302091	0.434252485976	0.249328243513	0.133139602063	0.0586482416068	0.0172242096664
a	0.000773823861111	0.000280323207316	2.56069757142e-05	1.63107979219e-05	1.03759103218e-05	2.00287409832e-05	3.42910094321e-05	3.43453247942e-05	6.88295169449e-05	0.000368364206916	0.0028749798718	0.0516284944602	0.025633643403	0.283489501992	0.194564039171	0.218232500688	0.192986727202	0.0289578072221
c	0.00093359756137	0.000332741666272	2.89831867614e-05	1.37201294406e-05	7.9411554906e-06	1.79627418611e-05	2.24450919107e-05	2.86899589314e-05	6.28421469816e-05	0.000261817410305	0.00159411715727	0.0242257001534	0.0211940771343	0.338843587331	0.151228807724	0.221537253563	0.204543206067	0.035122488074
è	0.00035458274479	0.000140692329257	1.32983231105e-05	1.24739906135e-05	8.69482954687e-06	1.4488432487e-05	1.59840427369e-05	2.35261109771e-05	4.90594403272e-05	0.000255244140102	0.00131015201909	0.0141191477178	0.0140711470448	0.32723374411	0.189827819241	0.275249781188	0.147018545689	0.030281633358
o	0.00165064126493	0.000535389686419	3.40094790368e-05	3.38423032045e-05	2.68309945156e-05	4.78561011623e-05	3.43271809123e-05	6.83267153257e-05	0.000119912993442	0.000188288773367	0.00100782297303	0.00684251528593	0.00609802314827	0.138661835037	0.14642269308	0.296941540396	0.20754296523	0.193743231786
n	0.00204557712451	0.000642620129806	3.73899493556e-05	3.40260888348e-05	2.72740124552e-05	5.17098354874e-05	3.27219549808e-05	7.24843358752e-05	0.000125097721247	0.000112240974456	0.00051508868101	0.00260517734198	0.00281086863609	0.0882419253457	0.0915261276933	0.295177300132	0.258428841743	0.257513581595
e	0.000734231827703	0.000231560024935	1.44846054619e-05	1.42644845449e-05	1.04877225017e-05	2.09431925958e-05	1.22504063703e-05	2.90171027251e-05	5.04368135157e-05	5.07086618187e-05	0.000233519277003	0.00117784671399	0.00135660754203	0.0721454427819	0.0788908382311	0.346621443377	0.333835613914	0.164570344865
c	0.000300171961234	9.64077033117e-05	7.1594960873e-06	8.77655001497e-06	5.27829320057e-06	1.09642304319e-05	6.06185682343e-06	1.53482913084e-05	2.55605715052e-05	3.17451442729e-05	0.000131509632334	0.000894701104663	0.00299208072401	0.055143743594	0.0542119484104	0.356831207792	0.344887304638	0.184400034955
e	0.000115543646411	3.97790161039e-05	3.5053897291e-06	5.34839017166e-06	3.19275056686e-06	5.63191114397e-06	3.59535994114e-06	8.2137373028e-06	1.29968647684e-05	2.2731359691e-05	8.90344261113e-05	0.000830336881554	0.00355919317134	0.0509344105313	0.0463880514701	0.344788752597	0.353837394879	0.199352281652
t	5.06391338037e-05	1.83539121346e-05	1.98349429303e-06	3.12076055722e-06	1.98874598895e-06	3.34729688132e-06	2.14631213371e-06	4.99210673427e-06	8.5516617228e-06	2.01003148303e-05	8.77865540371e-05	0.000750762593851	0.00207597432045	0.0529462228438	0.04519996149	0.320987977532	0.408019768293	0.169816357217
a	5.06279656012e-05	1.75682974782e-05	3.57976571434e-06	4.23785785241e-06	3.09824086298e-06	4.40439902711e-06	3.8259156979e-06	6.27716641142e-06	1.11530077743e-05	2.24487249434e-05	9.5129854679e-05	0.000766433484617	0.00176943580682	0.0536196289479	0.0441737294967	0.347665482511	0.399120526098	0.152662462406
t	5.10345518671e-05	1.79340821594e-05	4.11942192811e-06	4.74367151747e-06	3.54821102099e-06	5.01299700904e-06	4.35920434263e-06	6.78026177047e-06	1.19314315914e-05	1.79692194811e-05	7.3009374893e-05	0.000523365341539	0.00113596666894	0.0318588769826	0.0329173741656	0.339485397504	0.436502935366	0.157375677469
r	1.98873706557e-05	8.9937973198e-06	1.43009093037e-06	2.26372662582e-06	1.40971316033e-06	2.57304444635e-06	1.53730094654e-06	3.55584057682e-06	6.35613069713e-06	1.19362701604e-05	4.0538674131e-05	0.000252779523846	0.000601729066647	0.0216829923275	0.0279334767219	0.262958245835	0.582775645122	0.103694675156
ò	1.69138915852e-05	7.40812303993e-06	3.04673157446e-06	2.80937956194e-06	5.86799307344e-06	3.10067225878e-06	3.57100220451e-06	2.71182907894e-06	3.54400656571e-06	6.50229355347e-06	2.8820443877e-05	0.000128956999949	0.000346972139216	0.0121164044092	0.019293775574	0.211456541945	0.599421555041	0.157151507719
o	0.000143645475195	4.57795323466e-05	5.83758212482e-06	3.83625742065e-06	9.62505315781e-06	4.71391708626e-06	5.71852306817e-06	4.05099722631e-06	6.10238268857e-06	4.57775095116e-06	2.46750992923e-05	7.45724782163e-05	0.000265835539739	0.00507125015973	0.00859382600133	0.143931591982	0.392879065014	0.448925302573
</S>	0.000264036877597	8.19284286733e-05	6.30692896241e-06	3.21872636032e-06	8.24931627891e-06	4.57617504313e-06	5.08866653408e-06	4.56817161316e-06	8.79227534429e-06	3.94916362558e-06	1.84841766461e-05	3.92766134582e-05	0.000148395549869	0.00258935866487	0.00434253571566	0.074073107991	0.268811892507	0.649586251287
