 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.6361551	0.3410025407	0.020718213023	0.00154482225835	0.0002201228404	0.00033650224395	2.261814375e-05
a	0.426036186667	0.5408268369	0.0309124886743	0.00161355281612	0.000244392640133	0.000342794133983	2.36297613167e-05
n	0.277937408889	0.693177428967	0.0261652525581	0.00171723120204	0.000203277143378	0.000779772630661	1.95294915056e-05
o	0.118672788296	0.706429986322	0.172038258186	0.00175706862401	0.000165993971793	0.00091855748032	1.73171313352e-05
n	0.0536955509653	0.632757888774	0.302329869395	0.00716035376467	0.000394488394598	0.00358589259687	7.59216402784e-05
ò	0.0198331175551	0.471805836258	0.494279673132	0.00903694571489	0.000474103112866	0.00447505463562	9.52086772861e-05
n	0.0234913812184	0.231288448753	0.738452267711	0.0049550886983	0.000201520780622	0.00155158212854	5.96739629554e-05
t	0.0243133586228	0.343616626251	0.62725624257	0.00406228559943	0.000112366871541	0.000578186560847	6.09147866518e-05
a	0.0120205687576	0.380408952084	0.58196405419	0.0242578565665	0.000720879206847	0.000558798191616	6.88521945506e-05
t	0.00770599046153	0.226688394028	0.59982385473	0.162561782189	0.00255469230228	0.000606399467205	5.88384456502e-05
e	0.00271302072951	0.137257039009	0.520004101577	0.336485637396	0.00324153486743	0.000277012385735	2.16090336834e-05
s	0.0010533818575	0.0633213916697	0.447623967192	0.473974719132	0.0137449854891	0.000261516738578	1.99732122278e-05
m	0.000429854740167	0.0475039115566	0.309932175731	0.622812086377	0.0178611232964	0.000957637229526	0.000503156824076
à	0.000375974986722	0.0388534348522	0.364706298577	0.580252128792	0.0139705348988	0.00118328229984	0.000658326270692
n	0.000598810952241	0.0296720782841	0.445156769526	0.486648676264	0.0355056089663	0.00186973908995	0.000548317042897
t	0.000628049297414	0.0421866517614	0.322656456509	0.585415225421	0.0459919756554	0.00216173309665	0.000959923604299
e	0.00160718572247	0.0369339079205	0.164662327503	0.743651741807	0.0494460445518	0.00251773663222	0.0011810667681
a	0.00203701715416	0.0143999644735	0.0613108391677	0.795445947269	0.120349848184	0.00520607617741	0.00125026335603
n	0.000911364117387	0.0050502214645	0.0262105930559	0.696285425756	0.256893479395	0.0117461498925	0.00290272051868
o	0.000636669591796	0.00215409142817	0.0138316242853	0.467654788585	0.416473546465	0.0940607712975	0.00518849650623
ò	0.0020786007306	0.00286091007606	0.0084386736951	0.263488259528	0.554263025488	0.157303763766	0.0115667371687
k	0.00224677654153	0.00282499604869	0.00604734276503	0.148980660176	0.575848975163	0.248792797922	0.0152584153896
a	0.00295670961184	0.0045561935729	0.00358211002168	0.0593987397253	0.382714538388	0.403160739307	0.143630927797
v	0.00319010610228	0.0050437484343	0.00260201056456	0.0234362322418	0.174525769463	0.577473133102	0.213728955932
r	0.00107487133666	0.00172376436143	0.000897786518853	0.0104112712806	0.100095996488	0.762894177701	0.122902118644
è	0.000366527531787	0.000593997396143	0.000315908582951	0.00594293169353	0.0606249648293	0.8638441459	0.0683115088813
c	0.000132092589262	0.000211862934714	0.00011290576055	0.00230178742451	0.0339506112764	0.918931268633	0.0443594382938
h	6.32463044207e-05	0.000163666791905	4.54796744167e-05	0.00125346103484	0.0146322790921	0.915777489544	0.0680643554313
i	6.09865361402e-05	0.000171195780635	2.74139651389e-05	0.00090903830328	0.00548675294737	0.643971929848	0.349372685144
</S>	6.48818530701e-05	0.000128017195317	2.26077060695e-05	0.00050762293914	0.00285833384869	0.389351614924	0.607066942572
