 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.81428425	0.0211425508	0.145065315475	0.0183044688435	0.0005331229672	0.0002231502915	0.000437663357	9.459693e-06
g	0.725827116667	0.103465998933	0.151165261825	0.0183157087578	0.000559109411067	0.000224394138833	0.000433607386333	8.75675584667e-06
r	0.493600435222	0.433579016311	0.0638557499417	0.00844760632927	0.000233677432356	8.0286796611e-05	0.000192793042778	1.03459044622e-05
a	0.196228111407	0.484909365437	0.298282782647	0.0181851973764	0.00108199345079	0.000713313447537	0.000557520060926	4.16703678207e-05
t	0.100737116136	0.271057331812	0.600417510882	0.0228158517921	0.0033075196836	0.000978810755846	0.000640604106642	4.52784351736e-05
s	0.0458441647787	0.208813273937	0.555598020294	0.178019348931	0.0106392485612	0.000447700401949	0.000619604488547	1.86926436245e-05
a	0.0160044537796	0.103648029679	0.635747090098	0.232423134644	0.0113280116671	0.00023467120065	0.000604869416249	9.8076585415e-06
è	0.00583174854653	0.0353491300597	0.795021856699	0.158909323215	0.0045241834357	0.000145683036883	0.000212660995483	5.4099536805e-06
n	0.00285166674884	0.0146144416199	0.710284795566	0.228609584405	0.0427616298786	0.000655680292294	0.000178448438494	4.36908927268e-05
a	0.0507601839829	0.00915936533997	0.479383241855	0.257703348135	0.18022350996	0.0218553518308	0.000767029849498	0.000147926154242
n	0.0666328106276	0.00510916905999	0.215929850618	0.221991479378	0.443809826653	0.0419272162769	0.00437772304983	0.000221924468081
g	0.0226034526942	0.001818371808	0.076955405206	0.139198382459	0.699606275551	0.0381211074256	0.0209418540166	0.000755182972694
r	0.00758757186173	0.000682678510667	0.032309217402	0.058272386153	0.84360359185	0.0323550688085	0.0242804878389	0.000909036697565
à	0.00273410153258	0.000395719570222	0.021553646134	0.049075118051	0.811640250617	0.102933354936	0.0111825229463	0.000485321855855
m	0.00112196963419	0.000245399400074	0.0157087226113	0.0560794293503	0.686749316872	0.207474674979	0.0322612181488	0.000359289828618
m	0.00179019136806	0.000224060360025	0.00738409107043	0.0328372041168	0.663509362291	0.23885938166	0.0534397360496	0.00195601080287
a	0.00782756095602	0.000981605636675	0.00427942665681	0.0144100615723	0.499923774097	0.402713303887	0.0521954173499	0.0176688962676
u	0.00856052419867	0.00111549472422	0.00263778896894	0.00620311209077	0.229769641366	0.638074144629	0.0710010577833	0.0426382287559
d	0.00302273496289	0.00039499192874	0.000966265591313	0.00262304159692	0.107097428789	0.569208204876	0.251007615928	0.0656796629186
e	0.0010840175633	0.000145419691913	0.000394825695438	0.00129408848897	0.0552439005963	0.343278568292	0.355652601976	0.242906540973
r	0.0004186838701	5.57890533043e-05	0.000181502796813	0.000516433346323	0.0257195545321	0.201967814431	0.446686163992	0.324454046991
f	0.0006609708467	0.000169871983435	8.9474447271e-05	0.000261056298774	0.0128608737107	0.116078223144	0.487934754664	0.38194480233
ù	0.0007116167189	0.000224697137812	7.2855365757e-05	0.000219458942925	0.0067442027369	0.0609138693813	0.578690051555	0.352423275443
m	0.0002526634878	0.000108832300604	4.5985732919e-05	0.000186571984308	0.0027444921123	0.0264188154604	0.838327183852	0.131915459814
m	0.000979406207433	0.000387055661535	3.98407886397e-05	8.3629792936e-05	0.0015812087041	0.0322619558201	0.679730184617	0.284936713271
u	0.00197209960248	0.000620164073845	9.64747495466e-05	3.84020174787e-05	0.0012178094847	0.03287812904	0.344178871539	0.61899802109
</S>	0.00211861490124	0.000539176416922	0.000140306274773	3.13848162394e-05	0.00072344296735	0.01818104017	0.22815866577	0.750107335545
