 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.990868465	0.0033961012	0.002807143682	0.0008401838985	0.00205693393102	2.576391435e-05	2.37726444e-07	1.896524945e-06	2.859073435e-06	1.16010035e-07	1.663865023e-07	8.1203936e-08	1.50275987e-07
ù	0.768193828333	0.222749157633	0.00535849812733	0.00158794136617	0.00205952780401	3.88344971167e-05	2.60772001333e-07	1.97645474833e-06	9.28859981167e-06	1.26437350667e-07	1.82800807433e-07	1.06336512e-07	3.43095412333e-07
r	0.452191169444	0.499334935878	0.0324292086091	0.0149846464221	0.00101543502834	3.22860867056e-05	2.51189370444e-07	1.12966394944e-06	9.84800798722e-06	1.84300985889e-07	3.28910639144e-07	9.6130014e-08	5.24884080778e-07
u	0.252023333148	0.594240295293	0.100042306203	0.046077665474	0.00161626570945	0.00397995766557	3.47057396681e-06	4.18882885498e-05	0.00194226723305	4.7816568153e-06	1.00314004364e-05	7.04602993133e-06	1.07230102603e-05
k	0.103505449716	0.683150351764	0.139476608734	0.063980213158	0.00186624100315	0.00532813162019	4.98482198894e-06	5.78414941833e-05	0.00258635994412	6.78327153843e-06	1.34401243121e-05	9.63902894378e-06	1.39726379901e-05
a	0.040736178472	0.563021093921	0.242798872911	0.146800599053	0.00243811133438	0.0029917439384	2.93792522965e-06	3.28502787278e-05	0.00115712578114	3.64736564614e-06	6.07644203737e-06	4.59750684793e-06	6.1628865667e-06
s	0.0159213500573	0.337026501307	0.355302157637	0.269033483018	0.0196008144448	0.0023769851128	1.60316423099e-05	2.93649715759e-05	0.000681070664513	2.60146544871e-06	3.30093431246e-06	2.81640908264e-06	3.5281566089e-06
ì	0.00586820043243	0.199904070436	0.287754612546	0.472255311006	0.0321765671483	0.00169951007093	2.174679777e-05	1.93703447586e-05	0.000295363308971	1.5397622129e-06	1.24788387082e-06	1.20109805755e-06	1.25409376297e-06
t	0.00224593785748	0.0880714451453	0.163061014182	0.693957237002	0.0511128373828	0.00135679744698	1.56852562567e-05	1.00613899862e-05	0.000166407142027	9.11339367633e-07	6.7611747694e-07	4.78502127517e-07	4.79739688657e-07
a	0.0226967989192	0.0689560100484	0.123351594727	0.583344642334	0.116511777128	0.0810370790057	0.000105425805419	0.00162819434016	0.00222485223638	6.98250603892e-05	4.23490824456e-05	1.87044760208e-05	1.26858375239e-05
