 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.7883717	0.20022536615	0.0110147887095	0.0003745470357	7.88511661e-06	4.584717515e-06	1.13887499e-06
m	0.734806566667	0.247688998717	0.0153505745698	0.00109088164523	0.00101318278987	4.41915651717e-05	5.61247306333e-06
à	0.551550505556	0.423477586239	0.0224770681899	0.00109052132041	0.00134323881859	5.46356413972e-05	6.47609873444e-06
k	0.237179958519	0.72692956208	0.0343927080633	0.00080269164547	0.000650888038163	2.86921361391e-05	1.55825282915e-05
i	0.139225616173	0.638530374027	0.209607349354	0.0102563118818	0.00214593102272	0.000196604053046	3.78767344305e-05
n	0.085432017391	0.495286044676	0.396450173118	0.0195508852939	0.00277584910757	0.000462544317682	4.25235331435e-05
a	0.0343256071303	0.351603961559	0.595580881039	0.016761349098	0.00132426999252	0.000378707942227	2.52738442478e-05
t	0.0122510092234	0.12959086252	0.807911080346	0.049070420366	0.00101208125417	0.000153372893742	1.12135569493e-05
è	0.00433402107447	0.0497281125067	0.879121056782	0.0658178317887	0.000918437794723	7.45543553807e-05	6.01846534643e-06
l	0.00244092354482	0.0511178771689	0.877710915594	0.0680941942629	0.000553291908241	7.05669392602e-05	1.22383211455e-05
i	0.0425172722149	0.067506050723	0.639589491865	0.231039343421	0.0182387608361	0.00105349638642	5.55626457152e-05
s	0.0550427923533	0.0406351397943	0.353764540622	0.52171947114	0.027398813612	0.00137898062214	6.02337071717e-05
t	0.0184214682694	0.0139059334214	0.209333676874	0.62604416038	0.131694981204	0.00057068974738	2.90845286572e-05
i	0.0064260118598	0.0048994502938	0.142293304291	0.675048950127	0.171025763735	0.000286274855793	2.02370662191e-05
a	0.0025276898966	0.0019874187946	0.0918399257637	0.827698013376	0.0757643179117	0.000172367761931	1.0302026173e-05
m	0.00104606244887	0.000870829234867	0.0681439275879	0.872307167792	0.0553944259706	0.00155709017064	0.000680519127158
m	0.00051275925629	0.00171322510162	0.057170185196	0.640600242597	0.29444953199	0.00419225615688	0.00136178517572
è	0.000870159718763	0.00471606123387	0.0411150443987	0.563873317532	0.369200118663	0.0191115164856	0.00111379695857
n	0.00996017620625	0.0252497457446	0.0614673814662	0.650767839177	0.191982487554	0.0397327254952	0.0208396361529
i	0.0646376320687	0.0462280385815	0.0610934591554	0.437693896392	0.296063095851	0.0617680578317	0.032515807051
à	0.0839041630229	0.0379147811938	0.0369979807185	0.247276092131	0.43901987195	0.121807640944	0.033079462017
t	0.0381697469976	0.0182745657633	0.0184126004395	0.20996025071	0.398091143983	0.287402160315	0.029689532339
t	0.0134788940225	0.00641467528643	0.00728704967983	0.142317200237	0.487496474661	0.325475860105	0.017529846113
o	0.00570747064083	0.00270659057881	0.00298971919328	0.055648463079	0.462979849887	0.392863930035	0.0771039570377
m	0.00243849075861	0.00118526158517	0.00120520201976	0.020232571693	0.211205898296	0.663358590012	0.100373956346
e	0.00082368391787	0.000398986220957	0.000413655663587	0.00715421910433	0.093877704632	0.762076830004	0.135254882782
k	0.00030459685929	0.000160440450652	0.000157892691196	0.00258039105478	0.0355481154107	0.786789990001	0.174458534261
k	0.000836616719763	0.00180677694355	0.000322704822065	0.00239533439826	0.0200746914702	0.664531443334	0.31003241142
à	0.00107275097992	0.00238722727118	0.000390982889022	0.00230820494609	0.0137094346234	0.629246581111	0.350884815473
n	0.000544743259973	0.00100073007039	0.000199087504674	0.0012208160287	0.0067818617078	0.794461493704	0.195791280158
i	0.000702361746658	0.00060504067013	0.000187534834891	0.000857260596233	0.00324415726927	0.610856281235	0.383547383386
k	0.000671045305553	0.00036773726671	0.000159012264964	0.000438333032078	0.00171027159976	0.544035897078	0.452617727795
o	0.000480785658518	0.000222601222237	0.000109738924988	0.000239560660693	0.000823927643253	0.484397527693	0.513725879265
</S>	0.000592886379259	0.000198037381119	0.000119336162494	0.000196506735346	0.000625345221627	0.276257576846	0.722010314632
