 	voglio	che	Maria	venga	domani	</S>
i	0.964507525	0.028251076	0.006495298125	0.000546030935	0.00018955667	1.047480525e-05
t	0.911665641667	0.0796804396667	0.00781702990833	0.000546170634333	0.000266322826667	2.43973225833e-05
è	0.892230713889	0.102183208222	0.00512326856944	0.000244418967444	0.000192026182222	2.63637993944e-05
l	0.866989037963	0.123887211074	0.00885053725648	0.000152985459148	0.000109715667407	1.05277836648e-05
o	0.609989372654	0.293010803691	0.0894116754188	0.00705653702305	0.000318341359136	0.000213277839888
n	0.266392217451	0.482221144564	0.239553298473	0.00961771070768	0.00193024298638	0.000285343679296
a	0.091526052117	0.404906801521	0.490429826158	0.0105378902692	0.00244723776213	0.000152177845765
r	0.0326119022057	0.222832377174	0.624839248719	0.0151887654231	0.0969665362207	0.00756119138525
t	0.0121628730019	0.134444563058	0.459839609573	0.0135854828077	0.36785838874	0.0121090897951
i	0.00528089053397	0.0819602763527	0.414338143191	0.0750335549359	0.38290226958	0.0404848735984
à	0.00381096271132	0.0539485361176	0.454210924397	0.116863384979	0.322787486527	0.0483787150328
v	0.00273867539044	0.0233311176725	0.299449886799	0.0846034416597	0.571667548842	0.0182093294443
v	0.00382495845015	0.0082839827075	0.123475280266	0.0512639755532	0.798231226281	0.0149205844148
r	0.00432332889672	0.00348916581917	0.0575829850887	0.0267330421844	0.89485699876	0.0130144661049
i	0.00323394454557	0.00183483507306	0.0347471821296	0.123636892728	0.714388316253	0.122158806002
i	0.00286952511519	0.000806491505687	0.0130638585299	0.174330354243	0.555308922084	0.253620835334
M	0.00112747743006	0.000284653846562	0.0046685195233	0.0970223547477	0.666439474028	0.230457515111
a	0.00040246385502	0.000182077298854	0.0023233802011	0.112935588249	0.536329514676	0.34782698837
r	0.000233486911673	0.000163632658618	0.00155044536703	0.11693599475	0.432241874892	0.44887455279
ì	0.000198964527224	0.000270535391873	0.00261959948901	0.250781363583	0.373070235631	0.373059267597
a	0.000910238325741	0.000379869587291	0.00289100659134	0.284374749861	0.14468851741	0.566755582532
</S>	0.00165252736287	0.000326529428645	0.00148327473817	0.14399936793	0.072629621005	0.779908641266
