 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.870575725	0.0682958895	0.04397174011	0.0018868445235	0.00057012593725	0.012448582175	0.00224714741325	2.03453593e-06	1.79222315e-06
n	0.548403543333	0.370996729833	0.0460908700367	0.0171701192745	0.00118182847908	0.0124647099817	0.00228922018442	0.00138992376524	1.30170387167e-05
è	0.193730583778	0.662634819944	0.113117712012	0.0218022412582	0.00149118725969	0.00453280375057	0.000823370934807	0.00185145184667	1.58501642189e-05
r	0.0679709410593	0.574709803315	0.312775450671	0.0405712685861	0.00119037986323	0.00186692237252	0.000291133012269	0.00061874272815	5.36067820963e-06
t	0.0264435066531	0.420742761105	0.459582663557	0.090697882862	0.00149235693108	0.00064535871484	0.000178741031423	0.000211968694717	4.75801489321e-06
i	0.0121055143177	0.260954600368	0.639460217852	0.082389659954	0.00418316874369	0.000623685206613	0.000202613487141	7.5569157639e-05	4.93438053107e-06
s	0.00503027876973	0.120975990123	0.542170816951	0.323020585651	0.00804104558123	0.000596183323004	0.00013396883838	2.9045249613e-05	2.04819157236e-06
e	0.00233563952041	0.0652419932743	0.39600311665	0.47611428855	0.0594354805271	0.000724506161801	0.000126340968793	1.6285102871e-05	2.37985925279e-06
s	0.00143885790147	0.0496864909914	0.337059737883	0.457770256183	0.152594316842	0.0010237091206	0.000395965726264	2.78479652903e-05	2.85522045093e-06
i	0.00070908440849	0.0426287740638	0.181686301628	0.434130282061	0.329988268947	0.0102135623069	0.000612691462088	2.92931103968e-05	1.74471921698e-06
t	0.000469336459163	0.0180166147546	0.126511614876	0.353298877354	0.483473389649	0.015072144869	0.00287043347403	0.000236480678766	5.10836190057e-05
t	0.000166759870721	0.00968732062487	0.0511018059587	0.548377125785	0.376009534883	0.007717493123	0.00628979015801	0.000559243592922	9.09205163352e-05
à	0.00011676967824	0.00358278776829	0.0388289463196	0.490418141928	0.450856906628	0.009266717441	0.00642888425267	0.000445065950974	5.57810360117e-05
a	0.00510916897275	0.00255984364276	0.0384969031065	0.200915475309	0.682470052209	0.0496937058137	0.0193801972842	0.00132839777032	4.62496692372e-05
n	0.00689700309092	0.00321101854759	0.0210273146688	0.114773026436	0.59061464407	0.0809066886046	0.139464802428	0.0414169344901	0.00168858935641
k	0.0163988531303	0.0130807306492	0.0275589218563	0.113797015479	0.382776431357	0.0520748275349	0.164937646676	0.218141961497	0.0112336087855
ò	0.0231238680434	0.0286236812164	0.0457153739521	0.0856100768263	0.413396683786	0.0594205505116	0.0674965794253	0.263471921832	0.0131412358285
r	0.0120394318811	0.0262320287388	0.0802966113174	0.0595322256088	0.542455647929	0.0655835755039	0.0562382078084	0.151749823611	0.00587244597617
a	0.014138384827	0.0179164212463	0.0811505264391	0.0486947165363	0.39133194931	0.118004930501	0.0935216392695	0.170239046204	0.0650024094587
e	0.015419020209	0.0123673294154	0.0339322992464	0.0197079717454	0.159305774437	0.182615556834	0.190106889757	0.253925578735	0.13261963982
n	0.006330656263	0.0045754011718	0.0123877350795	0.0071039455818	0.0608192618457	0.127576037945	0.248094696586	0.424075549578	0.109036784273
è	0.00217738582433	0.0016460292906	0.00419627087717	0.00254849286593	0.0210282235986	0.0579816208817	0.163978437862	0.692049199859	0.0543943247577
p	0.00083702909811	0.0006718261502	0.00153959072239	0.000911601570643	0.00755179808287	0.0247495141939	0.093842412954	0.839887889953	0.0300083029192
r	0.000369605386037	0.000297166936733	0.00064170667413	0.000358473260881	0.00295504006096	0.0127735829556	0.067355634098	0.886999919984	0.0282488963064
ò	0.000390542702012	0.00182855054558	0.00061331551471	0.000282079314294	0.00164530172032	0.0053508442762	0.0240334924793	0.772010026661	0.193845871769
n	0.000533225267337	0.00247000302853	0.00075030827157	0.000271268674765	0.00134015407344	0.00384458615873	0.0152602594931	0.654815928887	0.32071428059
t	0.000395061509112	0.00104066828951	0.000485827603857	0.000145865091588	0.000847462837813	0.00227828486091	0.010816417601	0.781720252962	0.202270162197
o	0.000232799243037	0.00055038576317	0.000259337504619	8.18270945293e-05	0.000398189149271	0.00079209291497	0.003632386567	0.589791402654	0.404261549399
</S>	0.000188524801519	0.000513519431585	0.00020585008731	5.83763982647e-05	0.000271069009636	0.000430541687485	0.0018343566785	0.311732813827	0.6847648997
