 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.693338005	0.239838534	0.06437607381	0.00205859907785	0.00028170772412	4.13603579e-05	4.733487326e-05	1.7191502295e-05	7.09741186e-07	4.44840848e-07
s	0.576857861667	0.340623231333	0.0800258189367	0.00210307964928	0.00028277300994	4.15343122e-05	4.73239659667e-05	1.72261733317e-05	7.0614303e-07	4.38156574667e-07
e	0.406680483889	0.368548353778	0.219020620646	0.00518250960643	0.00030870253188	0.0001577673603	5.42332998689e-05	4.40617296772e-05	7.40483578e-07	2.54736619689e-06
l	0.163040102296	0.346410707926	0.482689880215	0.00721151580214	0.000335413885627	0.0001978347942	5.7253647123e-05	5.32934723591e-05	7.63808432667e-07	3.24061659563e-06
a	0.068523305432	0.219505340975	0.703901833405	0.00777898920071	0.000167337830209	7.97768198333e-05	2.22098638743e-05	1.95408849197e-05	3.07119014222e-07	1.34393916188e-06
n	0.0248074447107	0.126594579992	0.824122251135	0.0237562547336	0.000531661116736	0.000104925187611	4.47946902914e-05	3.58372646399e-05	1.02788440141e-06	1.22402582063e-06
a	0.0097443821369	0.081132808664	0.788159647045	0.119005447245	0.00168983600558	0.000167960242537	5.66088414305e-05	4.085344808e-05	1.29626918714e-06	1.15640174021e-06
v	0.00445410694563	0.0394816752213	0.541471582348	0.393694522415	0.0195489078019	0.000931973170846	0.000219369578477	0.000162150557893	1.99369721157e-05	1.57550590467e-05
r	0.00216044915854	0.116139310074	0.322875850783	0.521708817472	0.035196984934	0.00139269317695	0.000275665963492	0.000203128627298	2.66474786052e-05	2.04484924389e-05
ì	0.00107229824618	0.134002208691	0.476807183594	0.363574392491	0.0235903092447	0.000766227313983	0.000101488026697	6.93977447993e-05	9.5032769084e-06	6.99981099297e-06
k	0.000800054065393	0.0603804865637	0.475858627865	0.41301236083	0.0478188730149	0.00120318057299	0.000209658127099	0.000454147292633	8.56812994428e-05	0.000176921717754
o	0.0261434460885	0.0362431335212	0.215388868288	0.514078000277	0.175708782338	0.025462752291	0.0052862607257	0.00130967516421	0.000134838946481	0.000244251462585
a	0.0355763934628	0.0142666252071	0.084128150096	0.469295166759	0.331056344113	0.056847576097	0.0074397716419	0.00122605850474	6.9568468427e-05	9.43419116617e-05
f	0.0132500548943	0.00512578970903	0.0289298862987	0.364158132253	0.488034298038	0.0931977220323	0.0064936509473	0.000673236618247	6.9894472409e-05	6.72976633539e-05
ù	0.00460118595143	0.00176143696634	0.0100861042996	0.219756944084	0.536945819346	0.198229320677	0.0280577823158	0.000435439054082	6.96529010697e-05	5.6296905018e-05
r	0.00167001740181	0.00066824701878	0.00378141983987	0.157078598028	0.451607306449	0.331191723559	0.0536521974386	0.000303805506027	2.59765214566e-05	2.0703441906e-05
n	0.00286693397194	0.000487465712927	0.00144461085662	0.120920516009	0.319678088816	0.496885597853	0.0564144824795	0.00100129724201	1.92488769855e-05	0.000281736228969
o	0.00369051042398	0.000414360606309	0.000755468362207	0.073789600003	0.193126126272	0.667721132618	0.0571227874932	0.002948719414	5.06411713285e-05	0.000380596157656
k	0.00171458670466	0.000188494616103	0.000417641556069	0.0320502121677	0.187638145424	0.663801577539	0.110155715831	0.00375259547133	0.00013605895711	0.000144932645885
a	0.000702711704887	8.58942840343e-05	0.000196294444023	0.0149406684892	0.153582624475	0.62848864918	0.198015215277	0.00379646732378	0.00013608314337	5.53999269617e-05
k	0.000372153308296	4.77018380114e-05	0.000118751839008	0.00609352442973	0.080343221825	0.614707706393	0.292134655092	0.00572866027459	0.000405529585457	4.81221333206e-05
a	0.000332138802765	4.48836293371e-05	0.000119257764003	0.00288339734324	0.0489228216083	0.487564892131	0.449203621697	0.0103631280915	0.000516780863486	4.90831587735e-05
n	0.000337312157588	4.79114124457e-05	0.000124763691334	0.00145569944775	0.0232361788694	0.37299458071	0.578060027232	0.0212253816972	0.00227695185616	0.000241149809258
n	0.000592423442529	0.000148879560149	0.000110174480445	0.00206243218258	0.0150568806231	0.261990434903	0.445030992411	0.257944637232	0.00781896205205	0.00924412120309
i	0.00335418618084	0.000650272946716	0.000903917330148	0.00440435272753	0.011908483541	0.170574026301	0.282860294137	0.394473789077	0.059062846684	0.071807765401
u	0.00487112779361	0.000925270382239	0.00130253789005	0.00440361744251	0.00835996178033	0.119184710434	0.235419051379	0.445370059692	0.0795730345613	0.1005905638
n	0.0030603829312	0.00073886489408	0.000786396220017	0.0025087134475	0.00467777899344	0.0630875518113	0.248291707126	0.504685873231	0.102540937187	0.0696217679333
r	0.00146730423707	0.000463416319693	0.000435448964006	0.0013419865975	0.00299720834115	0.0330451038038	0.221188835709	0.579168791077	0.111048022396	0.0488438986444
ù	0.000563157969023	0.000172322994231	0.000155888940002	0.000492217040833	0.00108966978372	0.0137884035679	0.0979181605697	0.813195130359	0.0498477834653	0.0227772911415
s	0.000222497026008	6.04640557437e-05	5.74789356007e-05	0.000181831298278	0.000413632094573	0.00654417805597	0.0575902105232	0.89586891012	0.0301934171551	0.00886741547383
t	8.5304362336e-05	2.59597499146e-05	2.07196186336e-05	7.07256590927e-05	0.000183136151524	0.00358846673866	0.0382099673411	0.92998205004	0.0218367794517	0.00599690499128
i	7.67470327787e-05	1.65105736382e-05	1.51174547112e-05	5.06226946976e-05	7.6285809508e-05	0.00163409359955	0.0147740002137	0.893909410013	0.0517940368839	0.0376531683304
k	6.58090026262e-05	1.06260428127e-05	1.28133122371e-05	4.05162675659e-05	4.30789085027e-05	0.000916991616517	0.0143518920046	0.725892866671	0.210743178961	0.0479222261101
o	9.72907745754e-05	1.79781568709e-05	2.18552974124e-05	5.59376651886e-05	4.01791345009e-05	0.000630848742172	0.0139323925015	0.425180024224	0.357741869654	0.202281613703
k	0.000108604362058	2.06004395903e-05	2.52180322708e-05	6.12739665629e-05	3.31880775003e-05	0.000381370640724	0.00643914256717	0.241544040075	0.489863513218	0.261523030234
a	8.8594207886e-05	1.61811891634e-05	2.59711418903e-05	5.13777383543e-05	2.86555621668e-05	0.000252454500241	0.00388463136572	0.174873281358	0.655870337739	0.164908509078
l	8.3681456962e-05	1.59535802211e-05	2.75021582968e-05	4.90944807848e-05	2.63024543889e-05	0.000172328198414	0.00177812153191	0.0827493984527	0.77315151258	0.141946096359
ù	3.30272789873e-05	7.6339411737e-06	1.28762138323e-05	2.07766014616e-05	1.27996686963e-05	7.99309158047e-05	0.000957126139303	0.0481117939509	0.88032187086	0.0704421451197
</S>	1.96344429936e-05	4.55231198685e-06	8.89091701615e-06	1.28638375308e-05	8.67827319815e-06	4.66518049023e-05	0.000511446312651	0.0269853136754	0.93037788543	0.0420240620599
