 	le	melanzane	vogliono	ee	girate	</S>
t	0.9943177	0.0055876826	8.3882283e-05	5.06789025e-06	5.3025178e-06	4.002932965e-07
e	0.889940466667	0.105452260533	0.003335681661	0.00121231779575	5.79886588e-05	1.34377516317e-06
s	0.675797962222	0.316252613511	0.00623842075367	0.00163266895525	7.63627016667e-05	1.98385728772e-06
m	0.434337460741	0.560251004504	0.00476872488456	0.000581487040417	5.67478592889e-05	4.55955976257e-06
a	0.21006752958	0.779596768168	0.00997697472819	0.000297574922139	5.5368963763e-05	5.75649138752e-06
r	0.0777427120933	0.881484356056	0.0404524185761	0.000267887434046	4.19957385877e-05	1.06129119292e-05
a	0.0284187317311	0.853048635352	0.117971182859	0.000505419928015	4.40092268626e-05	1.19925671097e-05
n	0.0118362292437	0.714843811784	0.271167830953	0.00154442834267	0.000426059932954	0.00018159567517
g	0.0079246764479	0.674549453928	0.314748316984	0.00179400199422	0.000708146710985	0.000275376035057
i	0.00655611331597	0.550507111309	0.439788598995	0.00217279754474	0.000821493336995	0.000153850915019
à	0.00425483867199	0.30331576377	0.686814446332	0.00469398701491	0.000835415895665	8.54888393397e-05
n	0.00311957045733	0.180978601257	0.807847795444	0.00746831667164	0.000475947031888	0.00010972065078
e	0.147894418486	0.108502723752	0.689048025148	0.0263856508905	0.0256561955606	0.00251294738026
t	0.195782161027	0.063550923584	0.642957381716	0.0571969142968	0.0366888545202	0.00382373582675
è	0.065663862174	0.0245362640947	0.779823557239	0.111601356766	0.0162968163734	0.00207815942225
l	0.022811149858	0.0100353854982	0.630474102413	0.323554802255	0.0108574496578	0.00226715245408
u	0.0609094454527	0.0137062720661	0.352620442471	0.448008534085	0.0731631152193	0.0515922021514
n	0.0734733981176	0.014100255812	0.17381175249	0.499010494695	0.15463360174	0.0849704927171
e	0.0271131872392	0.005302506194	0.0789820839633	0.459129671565	0.26440319058	0.165069362906
e	0.0115135818131	0.00213599883133	0.0308893797878	0.431960647188	0.31296802686	0.210532364302
e	0.00466119727103	0.00084185766711	0.0128479822959	0.437085179063	0.349102448953	0.195461338101
v	0.00215882611701	0.000357516834703	0.00492675249863	0.235191459688	0.566828499651	0.1905369627
o	0.000801266649003	0.000146753482234	0.00177537497288	0.098677132896	0.550993783217	0.347605697567
t	0.000323174889668	6.62527514113e-05	0.00072999952096	0.0616061672987	0.439911561072	0.497362819189
i	0.000301370053223	6.78871561371e-05	0.000430170396987	0.0475952707662	0.442725380357	0.508879906396
m	0.000289013504408	6.76304717124e-05	0.000261196982329	0.0234245562554	0.566681700119	0.409275917465
m	0.000936566788136	8.00262902375e-05	0.00030114104411	0.0244644530851	0.63934293004	0.334874907822
è	0.00190015779605	0.000291483506746	0.000553149948037	0.0695317510284	0.57383647668	0.353886989274
n	0.00197432723202	0.000352598002249	0.000496268606012	0.0908821330095	0.666577742227	0.239716913091
e	0.00901389747734	0.00159585213408	0.00169679422534	0.0518434153365	0.495371855409	0.440478167697
</S>	0.0161684662387	0.00295216706704	0.00305427461267	0.0276250101682	0.259351789705	0.690848283848
