 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.82638245	0.172875462105	0.0005959039244	0.00013227384154	7.92263849e-06	4.405539252e-06	4.5039495575e-07	1.189400624e-07	1.1550248555e-07	7.724900665e-07	1.65300925e-07
t	0.783672716667	0.215306767368	0.0008678157748	0.00013580758068	9.55028183e-06	5.712036184e-06	4.64025671917e-07	1.318696708e-07	1.21656606183e-07	7.74217398833e-07	1.61348868333e-07
t	0.865755385556	0.133007362456	0.00109649385827	0.000129361300393	7.38450594333e-06	3.32761646133e-06	2.25056047306e-07	7.64620802667e-08	5.93948853943e-08	2.80249337944e-07	5.8972043111e-08
ù	0.604860544519	0.393844607485	0.00116065955276	0.000127311394464	5.06567550444e-06	1.45133787044e-06	1.33658266435e-07	4.48799029889e-08	3.21022189981e-08	1.34536158981e-07	2.8974174037e-08
a	0.20599415984	0.749992685828	0.0430271360509	0.000876323072488	3.89730670248e-05	6.74067657068e-05	8.47468669478e-07	2.06791133896e-07	1.55327721199e-07	1.94002080433e-06	2.05037730679e-07
n	0.0717253154467	0.593745755276	0.308085912017	0.0243429874908	0.00164355476234	0.000366653275236	2.13950622898e-05	1.16433087613e-05	1.44773281404e-05	4.16238765348e-05	7.20198526893e-07
k	0.0817296016489	0.391535218425	0.389558524006	0.0330649712636	0.00432977402078	0.0883731212917	0.000314171433097	0.000421808022254	0.000409618312047	0.0101040992355	0.000159113325442
ò	0.0925675805496	0.392698812808	0.362725161335	0.0154254211879	0.00378875663359	0.117687540247	0.000397162223032	0.000548001615885	0.000528358328116	0.0134215293041	0.000211675320947
r	0.0402162568499	0.373293920936	0.531259363778	0.0091571216293	0.00149360231786	0.039527056889	0.000138529978244	0.000183631474528	0.000177495248795	0.00448016838393	7.28438939823e-05
a	0.04019795895	0.253656726312	0.540762454593	0.139726854443	0.00628812468595	0.0170331032863	0.000466331271315	9.97594989427e-05	0.000118082168255	0.00161769944164	3.29125868608e-05
s	0.0394080824667	0.098761266104	0.579307494864	0.246551821481	0.024943569562	0.00959451006877	0.000583552926105	7.30295303142e-05	9.87840260517e-05	0.000660324777713	1.75510628203e-05
t	0.0133848282489	0.038119314268	0.630141384955	0.235725210494	0.0769749445207	0.00510236089626	0.000250856044368	3.54459854381e-05	3.55636763172e-05	0.000224114226404	5.94220093343e-06
è	0.00473903141963	0.0161573003227	0.605274961652	0.285430570165	0.0845299831736	0.00360305781209	0.000148928086123	2.17636977127e-05	1.40159195524e-05	7.82298630147e-05	2.11019577114e-06
o	0.00256203266654	0.00952406660757	0.420214697217	0.460994456722	0.0971767627245	0.00911931188403	0.000310910566708	2.65627838042e-05	1.17246176308e-05	5.84088465516e-05	1.04944060371e-06
n	0.00182272998885	0.00619378036919	0.189985882406	0.490931802241	0.290034870908	0.0189647862947	0.0017661872889	0.000154524747935	4.18066938769e-05	0.000102713283517	9.1494773457e-07
m	0.00581056129628	0.0156452671231	0.126596077469	0.260962689414	0.398211356969	0.172453353432	0.00511853966297	0.00161943169598	0.000515135301292	0.0129392390645	0.000128345516432
o	0.00789565843209	0.0194615847077	0.0713191501563	0.245448901805	0.387172612323	0.235282109811	0.013119346221	0.00215209836533	0.000698873693764	0.0172747558215	0.000174912979477
