 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.99035795	0.00346552135	0.00343613186	0.0026476439035	8.155136655e-05	1.116269565e-06	8.625493e-06	5.89700986e-07	4.039903175e-07	3.4701323e-07	1.958767915e-07
ù	0.754376943333	0.236700650217	0.00520859595333	0.0035120114345	0.00010894421085	1.533042555e-06	8.9288356e-05	6.17331373333e-07	4.38425705833e-07	4.37267123333e-07	5.914706205e-07
r	0.414930541111	0.548104230072	0.0215047943178	0.0152534688782	9.206140895e-05	1.101128285e-06	0.000111405959367	5.61835335778e-07	7.44339435278e-07	3.30322027778e-07	8.401466735e-07
u	0.22081324537	0.634930556691	0.0769672304393	0.0446005419594	0.00710723410632	7.5340634095e-05	0.0154260438272	1.63319056119e-05	2.14591636118e-05	2.48161045959e-05	1.72888912245e-05
k	0.0927257091233	0.716444238897	0.0992593954798	0.0612783089865	0.00955088403544	0.000103004253698	0.0205311585085	2.22553592706e-05	2.86128986706e-05	3.38548444986e-05	2.26307975748e-05
a	0.0353999795078	0.566799881632	0.19692196716	0.186516637996	0.00628061834515	5.68102502327e-05	0.00797713806897	1.09248560569e-05	1.20808583569e-05	1.49127937995e-05	9.04981652493e-06
s	0.0132296850926	0.289621849211	0.325769622387	0.357709099332	0.00912507478172	0.000712767956744	0.00380103043032	1.14993645856e-05	6.10671341897e-06	8.76878193317e-06	4.49638132498e-06
e	0.00484866378753	0.167902347737	0.332275424129	0.470320459777	0.0197315935939	0.00117998337225	0.00372158921744	1.06659710285e-05	3.02654090632e-06	4.47824971106e-06	1.82821765833e-06
t	0.00190120014584	0.0784547639123	0.32275714471	0.523474643259	0.054244611198	0.0152546768441	0.00377896947248	0.000111416861176	9.53930410211e-06	1.0582525637e-05	2.50643878611e-06
o	0.000816657091947	0.0461550286374	0.282705998237	0.516999091086	0.124915277066	0.020611540148	0.00761687555749	0.000152529265725	1.2052875234e-05	1.23201012623e-05	2.63363330537e-06
r	0.000447500713982	0.0254668638791	0.187757242746	0.491643930362	0.219579912355	0.0653129305827	0.00919505721916	0.000524005910575	4.37366456113e-05	2.55698584708e-05	3.24381834512e-06
ò	0.000237185754661	0.0113339927597	0.096153258582	0.347056086787	0.406803180785	0.0893418211942	0.0481390744397	0.000845492636858	5.59105338704e-05	3.05965978236e-05	3.39281291504e-06
m	0.000163851001554	0.0054626725199	0.0559030905273	0.414770238929	0.421553516928	0.0408101841981	0.0607319501586	0.000561166802286	3.01284019568e-05	1.18670456745e-05	1.33164083168e-06
ì	0.000896752690518	0.00546224563997	0.0615944315091	0.412875833643	0.475329395643	0.0176467201994	0.0254031073982	0.000665073590762	4.58074926523e-05	7.67937332915e-05	3.82849287056e-06
a	0.00255316269684	0.00554713477999	0.050539158503	0.154834185414	0.666010741881	0.0390971227331	0.0664208211327	0.0139133558636	0.000750493174217	0.00030797366443	2.58513366235e-05
f	0.00236462918561	0.00273088378333	0.019275666701	0.065358703338	0.67521782396	0.0898289042444	0.0796591523776	0.0606695586212	0.00388374259141	0.000809441288143	0.000201490782208
o	0.000892192955203	0.00102530650778	0.00708784180033	0.035499176346	0.62919152132	0.0832876480815	0.142823456126	0.0934840695404	0.0056033199638	0.000861724496048	0.000243709567736
r	0.000410697015068	0.000445910295927	0.00294209603344	0.014694992882	0.486819933773	0.0422007450272	0.165080229375	0.253814296513	0.0319824667546	0.00139715303202	0.000211450399579
à	0.000260607931689	0.000262144101976	0.00152842787781	0.00769435966067	0.370850614591	0.0293550976757	0.146975610458	0.397464722171	0.0422309272515	0.00316009784401	0.000217379076526
e	0.00061879044723	0.000289247690659	0.0012685241926	0.00298842982356	0.243031003864	0.0232037218919	0.261437376819	0.356841474057	0.10577448075	0.00428620761467	0.000260741435509
n	0.000781657595743	0.00027167625022	0.00113339288087	0.00129127084452	0.093092299288	0.0152443367973	0.217869319606	0.487898548019	0.15981638025	0.0215839335382	0.00101718536517
s	0.000377674314248	0.00014596893074	0.000767007776957	0.000868935148173	0.0395856914293	0.00751105516577	0.0771678371553	0.66126402934	0.165927783417	0.0423823435127	0.00400167565506
e	0.000154349767083	5.94335062467e-05	0.000396946148986	0.000484145698724	0.0161463851431	0.00415184768859	0.0360272116718	0.543044876447	0.359715914472	0.0343243721709	0.00549454748502
s	7.5105032361e-05	2.96824200822e-05	0.000187886549662	0.000483093848908	0.0171976437144	0.00417812046286	0.0256076122239	0.404952892149	0.489493638157	0.0534158617236	0.00437853396167
c	0.000116062627454	2.90342550274e-05	0.000335110093221	0.000525363449636	0.0171298293548	0.00353647855429	0.0121381828946	0.374279790716	0.489170146052	0.0797024139079	0.0230376581872
e	0.000130495954818	2.93540918091e-05	0.000381410215074	0.000223842799545	0.00629740076827	0.00156625065143	0.00909481178487	0.261142406905	0.533966015351	0.117442954636	0.0697251007291
r	5.40759312727e-05	1.37095717364e-05	0.000144154675025	0.000135729992848	0.00368657872276	0.00121072818381	0.0120956222616	0.198003072302	0.565415225117	0.150777051545	0.0684640825764
r	2.58289194242e-05	7.41730404547e-06	6.18309603417e-05	0.000114506657616	0.00291833864092	0.0013318653946	0.00819210620387	0.215078657434	0.472026738372	0.265561917182	0.0346808221921
è	1.10000075414e-05	4.26271788182e-06	2.86234934472e-05	4.80585365053e-05	0.00150213927364	0.000902155821533	0.00391996908462	0.150523356478	0.252853679457	0.567430439061	0.022776330064
o	8.28830452471e-05	2.63818210273e-05	0.000167013561816	2.48755804684e-05	0.00068613236788	0.000392258627178	0.00488367342821	0.0601196294927	0.127536666486	0.574713369687	0.231367110355
m	0.000108801342416	3.41402870091e-05	0.000212227467939	1.91316636895e-05	0.00029942584696	0.000207255651059	0.0042313541694	0.0263653528309	0.0935321228287	0.563546263229	0.311443926785
à	4.0523297472e-05	1.35608481364e-05	7.36543979797e-05	8.88408792983e-06	0.000123788139653	0.000127915002353	0.00161969680647	0.0145170390436	0.0514755504096	0.812573657743	0.119425772262
i	0.000127725591824	4.22114471788e-05	0.00028254520066	9.31540514328e-06	0.000101238962884	9.78336407843e-05	0.00073026031549	0.00525003367787	0.0183332822699	0.638146943914	0.336878644087
</S>	0.000233462775912	7.64481585894e-05	0.00052661775033	1.39978700716e-05	0.000127137631442	6.28026203921e-05	0.000543436392745	0.00271380018394	0.010645601135	0.374370328957	0.610686372043
