 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.563016565	0.21399402868	0.07091590468	0.150152524292	0.0008348975136	0.00053693169041	0.00054089718447	1.868647756e-06	1.894859319e-06	4.48452623e-06
ò	0.514511121667	0.26137775956	0.0720067667267	0.150182125283	0.000835206401633	0.00053773165687	0.000540942922023	1.87861102533e-06	1.92143290633e-06	4.52798154e-06
t	0.543677040556	0.367222603187	0.0382931974089	0.0501622006563	0.000280023290044	0.000180511032223	0.000181449336708	6.5693000511e-07	6.9318886211e-07	1.619787815e-06
t	0.332649953519	0.614063167729	0.036042370803	0.0169181279488	0.000161271375748	8.0285981941e-05	6.83132580693e-05	1.3647430917e-06	1.57641251404e-06	1.35958617767e-05
i	0.19662708784	0.749646489243	0.0382654409343	0.0148665826696	0.000304068278583	0.000225345845314	4.18272736898e-05	2.03699589723e-06	2.55051740468e-06	1.86438528922e-05
ì	0.0895213164133	0.844082146414	0.0515238659781	0.0142841648232	0.000290985009528	0.000260138204105	2.69748969633e-05	1.22406226574e-06	1.72036184489e-06	7.55060766407e-06
r	0.0326994094378	0.863377065471	0.0986152186594	0.00508739442773	0.000113008707843	9.3277363535e-05	1.06747403211e-05	5.15046585913e-07	7.5986976163e-07	2.76369519036e-06
t	0.0119365692459	0.86002066849	0.12576047622	0.00213661706258	9.86574239477e-05	3.78640376783e-05	5.91161704037e-06	3.40492492638e-07	4.13385890543e-07	2.54066096579e-06
e	0.00673052824863	0.82130562283	0.14217295874	0.0292772883875	0.000307670141316	0.000180060025893	2.18910546801e-05	5.27596330879e-07	5.89249830181e-07	2.89317572193e-06
è	0.00547435591621	0.58134920761	0.36905092958	0.0434611337958	0.000392983300439	0.000238923406631	2.94630518934e-05	5.48332543626e-07	6.99523426727e-07	1.80929897398e-06
t	0.0026934451654	0.340470772537	0.632798623193	0.0230382962653	0.00088165735348	0.000100133260877	1.52891872978e-05	3.62278877875e-07	4.77796145576e-07	1.02281765966e-06
t	0.00112752231513	0.276751087512	0.665871674398	0.0530111727551	0.00309965101783	0.000117624604292	1.57463130993e-05	7.66317922625e-07	5.33337301859e-07	4.30635088822e-06
a	0.00179615863838	0.201791522504	0.557661491466	0.232311947585	0.00513518750594	0.00106270592143	0.000231942360366	1.83767544087e-06	1.32849290062e-06	5.93002479607e-06
s	0.00184938129679	0.0975367698347	0.354067710489	0.503206289195	0.0415820761686	0.00139769861381	0.000353579593455	2.27560824696e-06	1.68237283354e-06	2.52116902369e-06
e	0.00066243100293	0.0419276776782	0.161532889163	0.738756373065	0.0561990677229	0.000733910177937	0.000184282460818	1.44724961432e-06	9.99642239513e-07	8.65028567563e-07
o	0.000494946887643	0.0163599479594	0.0753712643877	0.843529827688	0.061457248241	0.00260096605931	0.000183535629939	1.07519870344e-06	7.81968441504e-07	3.92413873854e-07
G	0.000410689998548	0.0074343671298	0.0374084848292	0.764865125896	0.186300099414	0.00334472396644	0.000214048468646	1.27832588678e-05	6.97194821383e-06	2.73682254128e-06
i	0.000163748195516	0.00282271411993	0.0173835529764	0.744024921965	0.230136716471	0.00516124560215	0.000278763228215	1.62537398326e-05	8.65467695128e-06	3.44353752876e-06
u	0.000897594291839	0.00197958767331	0.0101841403255	0.559860420655	0.38780926549	0.0381471635341	0.00104098337607	4.46042354875e-05	3.41856501971e-05	2.03041932459e-06
v	0.00113840758228	0.00164385765777	0.00413482976517	0.225229422552	0.69864822183	0.066736606178	0.00224548755869	0.000144559467163	7.65844987324e-05	1.96952044153e-06
à	0.00042020399076	0.000657019619257	0.00175365339839	0.0991579875173	0.843372673943	0.0520266953927	0.0024109360529	0.000139919522788	5.96872834975e-05	1.21732077384e-06
n	0.000267310728587	0.000419138996419	0.00098030958613	0.0459294345724	0.919345274648	0.0315668431309	0.00139186980097	6.2694013996e-05	2.71098574192e-05	1.00405835513e-05
n	0.00167737326286	0.00327431612214	0.00344886149538	0.115588519257	0.795905641549	0.0773460990436	0.00258031508366	5.0609137332e-05	2.02729034731e-05	0.000107962084517
i	0.00330667522095	0.00595009880738	0.00618483929846	0.147965578752	0.60391891385	0.200753933015	0.0313875034946	0.000296379005777	9.3346804491e-05	0.000142703430839
e	0.00246471348698	0.00401356044246	0.00418783268949	0.0597856564173	0.401554389617	0.485215387672	0.0421760666649	0.000417891058592	0.000124429923497	6.00867539463e-05
A	0.00108598056566	0.00169585052082	0.00189517591983	0.0257799161391	0.230830751539	0.713332629224	0.025074744055	0.000226269226197	5.4202611499e-05	2.44909463154e-05
n	0.000556805971887	0.000810777383607	0.00108597856994	0.014104302613	0.38317568718	0.582235356408	0.0175167086183	0.000426910972066	5.31850954997e-05	3.42915694385e-05
n	0.000826253417296	0.00136033490454	0.000907366686647	0.013691972271	0.372784455727	0.570435732136	0.0391785504728	0.000580694694022	6.31601284999e-05	0.00017153016648
a	0.00103057455243	0.00178575313485	0.00105281861222	0.0138304150237	0.139281052909	0.781942277379	0.0593953601576	0.00132406232134	0.0001447328195	0.00021300416616
a	0.000522101984143	0.000932401081617	0.000636603504073	0.0053232678179	0.0515102546363	0.901034025793	0.0376248332192	0.00214644780711	0.0001734251565	9.66363503867e-05
n	0.000237211294714	0.000397494657206	0.000264368678024	0.00208530723263	0.0606284075454	0.833429875264	0.0487439492397	0.051538554769	0.00250040861217	0.000174408651129
k	0.00401396737824	0.00551390444574	0.000851005886008	0.00294856782754	0.0681287488485	0.677581271755	0.0856423347466	0.106223089923	0.0282661258707	0.0208309707337
