 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.859478125	0.134905415	0.0051237674	0.000352872473	3.59769195e-05	7.251958e-05	2.80821395e-05	3.3170448e-06
s	0.906373208333	0.0729647023333	0.0199074475667	0.000610624907667	5.66553808333e-05	6.61814749667e-05	1.96694321067e-05	1.57131676667e-06
ò	0.943989002778	0.0330273731111	0.0224210578556	0.000486516196222	4.63057262611e-05	2.25477166389e-05	6.6375302909e-06	5.7091523049e-07
z	0.843841967593	0.0218101267037	0.133371181285	0.000909026442407	5.69893760704e-05	8.02676262963e-06	2.29194570563e-06	3.59494651763e-07
i	0.487317950864	0.309462846235	0.200468480428	0.00231947494747	0.000361825232023	5.71861746099e-05	8.40601686188e-06	3.78234711725e-06
m	0.179117694288	0.407799142745	0.393560600143	0.0184816464825	0.000924987777341	9.57692132033e-05	1.4530926954e-05	5.59778263908e-06
i	0.073900073896	0.263541961582	0.615782520048	0.0450603871608	0.00163171185911	7.03262117344e-05	9.369949218e-06	3.63767224636e-06
m	0.0281132960987	0.216964101861	0.655984960016	0.0954044557203	0.0033112456197	0.000134447446245	3.77946319727e-05	4.96823655155e-05
i	0.0119477987329	0.128623791954	0.668037473339	0.176421191907	0.0144766552066	0.000379673332082	4.77889147242e-05	6.55883632718e-05
l	0.00651969937763	0.0941971216513	0.542452491113	0.310145350636	0.0452058707355	0.00124105051069	0.000197085975641	4.13356808573e-05
ì	0.00628457422588	0.0548915482171	0.353444330371	0.473385583545	0.106356608579	0.00533792467023	0.000265654097547	3.38318543858e-05
s	0.00548656760863	0.0394510200724	0.215280653457	0.579146961182	0.153592349526	0.00690500255674	0.000112427131516	2.50355138953e-05
i	0.0303185754029	0.0231472496908	0.142286689486	0.496369047061	0.264770426509	0.0422205975189	0.000833298037172	5.41239166318e-05
a	0.0400845244676	0.0167580338969	0.0627477478287	0.296314225687	0.456570968836	0.12626814584	0.00119364969239	6.27309755439e-05
t	0.0157123767692	0.00655409935897	0.0305283206096	0.194565748562	0.598324852945	0.15276228528	0.00130312547746	0.000249204636515
s	0.00561271880307	0.00225143818966	0.0297797568699	0.159281566187	0.691644634315	0.104233847427	0.00621454372582	0.000981518362172
è	0.00221568270769	0.00160179490655	0.02411835129	0.119150657062	0.676571678105	0.167319781476	0.00782875024194	0.00119332684406
t	0.00104728939923	0.00136703386035	0.0118174838967	0.087130407354	0.713857426035	0.180473251825	0.00371698781398	0.000590092555353
ù	0.0185417757897	0.000836027678283	0.0066366097989	0.0592400437847	0.603454532012	0.303805815275	0.00682308167133	0.000662072235784
o	0.0442262165966	0.00150333255943	0.00305925329963	0.0273043131616	0.272681016337	0.599544761758	0.0223836252238	0.0292974650453
m	0.0349960651822	0.00135353931014	0.00148565131654	0.0101245023105	0.098782388779	0.524289323919	0.265367165075	0.0636013550151
e	0.0119695676707	0.000492446273713	0.000615458858847	0.0038823020935	0.0404218372597	0.335609027973	0.469896361692	0.137113015005
t	0.00421892503023	0.000201747971238	0.000290449979616	0.00175058725783	0.0211887684199	0.238201599324	0.521907273897	0.212240688335
i	0.00169233161341	0.000111151550413	0.000180839123205	0.000817726185943	0.01142597394	0.159405076441	0.561181714632	0.265185229445
n	0.00120029189447	8.24111079377e-05	0.000161649231068	0.000473433235314	0.00543002091333	0.11894570448	0.609299448211	0.264407066482
A	0.00266761456482	7.63369537792e-05	0.000163885780356	0.000394539278438	0.00287569077111	0.05717992616	0.754332582737	0.182309432161
n	0.00276804853827	7.44554724931e-05	0.000127623062785	0.000313584434479	0.00163036049037	0.0242961611867	0.863726927579	0.10706287072
n	0.00557450786276	3.4490161731e-05	0.000218901613595	0.000326136236493	0.00190041073012	0.00905980859557	0.675111302526	0.307774473573
a	0.00815250962092	4.49567602437e-05	0.000259904463865	0.000354601117498	0.00206713743671	0.00342152149852	0.294994495842	0.690704901191
</S>	0.00672680681046	6.18615851219e-05	0.000156852205932	0.000228896691749	0.00117839500835	0.00191087659926	0.156043100421	0.833693250596
