 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.918445945	0.076733875465	0.002655026143	0.00203716965605	2.4666146405e-05	8.69738171e-05	1.19788963175e-05	3.137129248e-06	4.03330018e-07	8.3524985e-07
a	0.652356111667	0.337325318488	0.00680288271433	0.00333390098535	3.7853899135e-05	0.000122667222367	1.58660007725e-05	3.86929488267e-06	4.76563042667e-07	1.05688008333e-06
p	0.312619127222	0.669277656163	0.0151077385714	0.00274537989512	0.000145979085378	8.6053221789e-05	1.37978765908e-05	3.04189149422e-06	5.00839394222e-07	6.6148557111e-07
e	0.155928902407	0.824032802054	0.0180497501905	0.00176825973171	0.000169426381026	3.8821233163e-05	9.24255591027e-06	2.02989828007e-06	4.32731462074e-07	3.01419157037e-07
s	0.0765837758357	0.852767117351	0.0643026830635	0.00608461867724	0.000221011936242	3.13301449543e-05	7.41205318342e-06	1.72701864202e-06	2.22690474691e-07	1.31152419012e-07
a	0.0285629266452	0.833256069117	0.128284097688	0.00961158055908	0.000245607661081	3.09563733181e-05	6.90185211447e-06	1.63832718067e-06	1.54602282564e-07	1.09006179671e-07
m	0.0121297477484	0.625206903039	0.318276429229	0.040937032853	0.00293646206936	0.000330967390439	0.000124122596925	4.54949626936e-05	7.92218492852e-06	4.95100128989e-06
m	0.0257905651161	0.44718368768	0.45972062641	0.0600437142843	0.00639032092312	0.000553647240146	0.000198942742308	7.13926175645e-05	3.71695509762e-05	9.9393287633e-06
è	0.0353525447054	0.593528115893	0.329600018803	0.0361983264281	0.00480389377437	0.000327031736715	0.000106528940769	3.57996369548e-05	3.93724119587e-05	8.3503248211e-06
n	0.0328079612351	0.550536365298	0.262815032934	0.142491550476	0.00706806082479	0.00201565277891	0.000596754096923	0.000115723566752	0.00057873839562	0.000974137484507
o	0.065451473745	0.282941115099	0.370733034311	0.226941936825	0.0439310612749	0.00551073339297	0.00209170406564	0.000325742768917	0.00076460238054	0.00130859847484
o	0.0637220167483	0.121250176033	0.343598861437	0.385498442275	0.0735756237583	0.00918825963099	0.00215584091521	0.000298178567306	0.000261542329513	0.00045105922388
k	0.0249049874494	0.0443885393443	0.190664777146	0.487173980758	0.219494487919	0.028721683377	0.00372910603174	0.000638964866769	0.000116589098838	0.000166821381893
l	0.0630833655165	0.0365278027814	0.215363622382	0.290403473586	0.347781729306	0.0331264712923	0.00748503101058	0.00168645965559	0.00191509196795	0.0026268772823
è	0.0818287131722	0.0370627855938	0.308182607461	0.145613601195	0.394138243102	0.0173547499308	0.00829889367019	0.00160118215186	0.00248683530415	0.00343236367937
o	0.0408604847241	0.0195617855313	0.22889860282	0.121694887065	0.530189831034	0.0472564589769	0.00870407105673	0.000847573317287	0.00083505375155	0.00115127540372
n	0.0205665013414	0.00950528054377	0.09193377594	0.121806535688	0.605473883678	0.139005867659	0.00999577651891	0.000953272172429	0.000360727019183	0.000398428468573
e	0.00732405244713	0.00345396009126	0.0381922344133	0.0860297432293	0.571496317893	0.26936498922	0.0227580958396	0.00103832879081	0.000199403444061	0.000142905188091
o	0.00331631021571	0.00143844687375	0.0149004214044	0.0590262377431	0.385497635964	0.49982424974	0.0351316276132	0.000744863286937	7.0361247287e-05	4.98387821303e-05
k	0.00184958922524	0.00076506371125	0.00602085956813	0.0441632529144	0.269953935321	0.57403162658	0.0971997015377	0.00559482431898	0.000313348310696	0.00010778301691
l	0.0161305773951	0.00574712469042	0.0166464001227	0.0801500726381	0.386770571774	0.344826625527	0.120554467179	0.0121092389397	0.00878027800357	0.0082846633323
è	0.0233555791317	0.00837417029681	0.0235017397076	0.091287049546	0.498414867258	0.159636420176	0.153577672393	0.0194593808132	0.0114622520145	0.0109308944301
o	0.0186471437106	0.0062812870656	0.0143497257359	0.0416724765153	0.380004887419	0.142395451725	0.339068524131	0.0493079006044	0.00443181551817	0.00384080349603
n	0.0145285589235	0.00455297983187	0.00747146711197	0.0208741655051	0.174059717473	0.162754327242	0.437716688044	0.161882633535	0.0141998436727	0.00195961596534
e	0.0051550970945	0.00165335241062	0.00280560591732	0.0105915217017	0.0791283061577	0.128279785747	0.443761709348	0.306415144512	0.0197853058909	0.00242419062178
ò	0.00297505856483	0.00102589346021	0.00149771285244	0.00482429940057	0.0364726503859	0.0786795185823	0.516184269783	0.345733728171	0.0101376299636	0.00246927030726
l	0.00222106525494	0.000840541353403	0.00109696464415	0.00375469910019	0.0205037407953	0.0521328528608	0.433964606594	0.442091456057	0.0409652616545	0.00242879710242
i	0.0289757150516	0.0052070397178	0.00517853270805	0.00538672980006	0.0136106805984	0.0409307576203	0.232997345531	0.519627458686	0.124943308885	0.0231424008008
i	0.0385612093172	0.0067284410726	0.00652198336268	0.00441577055002	0.00865258937947	0.0271296563401	0.124252440844	0.529933246229	0.200511262962	0.0532933719336
f	0.0136877029124	0.00239349419353	0.00229439527923	0.00164920819801	0.00302913173516	0.0113700686967	0.0575163814813	0.479570428743	0.365486547654	0.0630026356445
a	0.00461148627413	0.000814603405843	0.000782017423077	0.000583698555337	0.00105732725372	0.00459229008223	0.0238180059271	0.328632609581	0.563736932551	0.0713710352148
m	0.00158407629238	0.000287890363614	0.000276868536026	0.000223695969779	0.000384299664573	0.00207355594074	0.0106087872224	0.20021487986	0.70779876085	0.0765471684049
i	0.000551469245127	0.000105305036871	0.000101054203675	8.48152487597e-05	0.000139827125524	0.00080490617358	0.00397626257413	0.09167797362	0.770676620283	0.131881736135
l	0.000213483093376	4.9021252957e-05	4.56467065583e-05	4.08943330866e-05	6.18972278413e-05	0.000378317904527	0.00181233087804	0.04854760254	0.793322226761	0.155528552045
i	0.000115398229459	3.34768546523e-05	3.03596485194e-05	2.75211770289e-05	3.69175516138e-05	0.000206065451509	0.000940510739347	0.0289411745133	0.73075292892	0.238915634015
à	0.000305457786486	9.92391472174e-05	8.51582021731e-05	5.9151490343e-05	7.47748242046e-05	0.00015039148717	0.000627446106449	0.0150607638378	0.58451210964	0.399025521338
r	0.000342322059929	0.000116207312872	9.8119335391e-05	6.57823876477e-05	8.41432514015e-05	0.000114509269723	0.00048760623215	0.0154893182793	0.675447526547	0.307754470446
i	0.00160090663774	0.000233824294757	0.00028909946313	8.60286967492e-05	0.000249664513801	0.000112398370574	0.00035505179405	0.0124959253264	0.579974015516	0.404603076815
</S>	0.00302693571887	0.000407390747379	0.000527160531565	0.000136854088375	0.000453953606901	0.000150623975287	0.000388705097025	0.0066046455132	0.354085482758	0.634218238408
