 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.745004065	0.2463421878	0.007003980745	0.00036524623725	6.1338622e-06	0.001228318304	4.859979675e-05	8.26565255e-07	1.882758325e-07	5.6385408e-07
t	0.416428111667	0.573967755933	0.00772707764833	0.000483874029083	0.000114394963733	0.0012262042154	4.93252197167e-05	1.76571455167e-06	8.616189275e-07	6.90881016667e-07
e	0.143959901022	0.846595325311	0.00856934594944	0.000289549119694	0.000146713606081	0.000417989703533	1.81867154389e-05	1.57013948956e-06	9.82277228833e-07	4.73424820889e-07
l	0.050174301674	0.938818445104	0.0105001184831	0.000250289546565	9.73607635303e-05	0.000148558708511	8.35231587963e-06	1.67602960219e-06	5.88449679278e-07	3.30326878963e-07
ì	0.0172277690247	0.943284208368	0.038939364661	0.000388118328855	8.14846415101e-05	7.1566625837e-05	5.04937174321e-06	1.7110294099e-06	4.56365798236e-07	2.88343764654e-07
s	0.0118139926082	0.909368779456	0.0783356515537	0.000397420502952	3.60353975034e-05	4.5268946969e-05	1.96684440774e-06	6.015360758e-07	1.82354402555e-07	1.52336666551e-07
i	0.0141113125361	0.699288336485	0.270366483851	0.0136669714277	0.000411027862501	0.00191920358735	0.000225339221513	5.70275042193e-06	2.66329635518e-07	5.40647324218e-06
n	0.0099546316787	0.574329288828	0.38784170795	0.0243642731426	0.000640763774167	0.00254560317418	0.000307551186838	8.38654447398e-06	5.20241265173e-07	7.32171421406e-06
a	0.0044183869929	0.447387296276	0.50237910265	0.0436762870475	0.000477546154722	0.00151111176979	0.000142369901946	4.42696675799e-06	4.44323452724e-07	3.07380930469e-06
m	0.00195926015763	0.440971432092	0.48916864755	0.0640548123492	0.00232758479491	0.00119234139993	0.000143594173982	8.03626228527e-05	4.45119625819e-05	5.74974045349e-05
ì	0.000921023695877	0.436325977364	0.352533269183	0.205523564116	0.0032254828983	0.00110741997664	0.000123391828994	0.000105252266894	5.92044266773e-05	7.54138952116e-05
n	0.00741940598196	0.164902184455	0.567503039728	0.256564531372	0.00215262053277	0.00106054992721	0.000106143157331	6.02652502413e-05	0.000115801818042	0.000115448822104
i	0.012135270994	0.062836390685	0.502853374243	0.402462007124	0.0158530687776	0.00230368964407	0.00121790684244	7.18978140804e-05	0.000135025618947	0.000131344490701
p	0.007203339098	0.0255118077617	0.197802794414	0.705894025708	0.0587477095925	0.00275985501469	0.00188663514748	9.54526000268e-05	4.95475515823e-05	4.87956362337e-05
à	0.00288047673933	0.0117901460872	0.0826515964713	0.833219965236	0.0626354595308	0.00536393547156	0.00134217391583	7.69755866089e-05	2.06907380941e-05	1.86025943112e-05
n	0.00923365818644	0.0063443568624	0.110612041824	0.822252321745	0.0435342628436	0.00624806069052	0.00127697933861	0.000130487138803	0.000203979034598	0.000163876964337
t	0.0162705953955	0.0066556646208	0.119427851608	0.693404407248	0.159683254281	0.00273216316351	0.0011581564962	0.000152975582934	0.000269731481533	0.000245196916446
a	0.0119096986318	0.00483098828693	0.0479436432027	0.603532269083	0.318866878094	0.0084641784545	0.00406012024873	0.000166946904311	9.64690067443e-05	0.000128820843815
l	0.00555634176227	0.00191495054231	0.0198929397009	0.470801896361	0.484504346031	0.0101070213282	0.00673583851624	0.000381405101437	4.65759484814e-05	5.87091652717e-05
e	0.00197693097242	0.000716347444103	0.0076217663003	0.303028175454	0.628394615344	0.0363610672861	0.0213422256054	0.000505500523812	2.87422513938e-05	2.46424047572e-05
t	0.000750893475807	0.000385803778034	0.00352389033343	0.186158608485	0.728160005115	0.0457971384287	0.0339841302018	0.00113544703127	6.86225590313e-05	3.55022472524e-05
t	0.000259961130602	0.000302154372678	0.00191852356781	0.128084376162	0.821655585038	0.0164678815096	0.0255316847339	0.00444402211042	0.00121153546301	0.000124349295751
ò	0.000158294720534	0.000152106974893	0.00438206684594	0.170667452054	0.681584661679	0.0283160215365	0.107490781245	0.00551570837014	0.00155003079034	0.000182936678584
m	0.000244399590178	0.000129571435631	0.00553250661531	0.197965584018	0.584091783893	0.0335295468455	0.171346333748	0.00598584512338	0.00104702869945	0.000127441241195
