 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.592255975	0.403326066	0.004401243125	9.1635386e-06	3.3812083e-06	3.65058585e-06	3.09693775e-07	1.82769575e-07
s	0.585380695	0.409037262	0.005561974375	1.07890768667e-05	3.52558863333e-06	5.40512898333e-06	2.10631935e-07	9.6474936e-08
o	0.586811255	0.264841864	0.148193488458	5.48250872889e-05	4.56398815111e-05	4.58151582278e-05	4.61503098167e-06	2.49668910633e-06
t	0.286399136333	0.499552988	0.213827496153	9.41368940963e-05	5.9926645437e-05	5.70107316093e-05	6.06418064489e-06	3.28383625371e-06
r	0.132104915444	0.776944326	0.0908421681377	6.51790423654e-05	2.1073753399e-05	1.92374688798e-05	2.02875213196e-06	1.0958622406e-06
a	0.0654851338147	0.788292205333	0.146152568799	4.57487254551e-05	1.04012877863e-05	1.19545391033e-05	1.38307050999e-06	5.79166134633e-07
ù	0.0326358110382	0.485152763111	0.481281866266	0.000829054507152	4.30004692621e-05	5.20121863678e-05	3.61431503666e-06	1.82043749488e-06
d	0.0125185339461	0.20195087237	0.782548955422	0.00283764350238	7.32614580874e-05	6.45901324559e-05	4.06065907889e-06	2.06387683163e-06
i	0.0207057508154	0.114559835457	0.850395618474	0.0115605701675	0.00206734527103	0.000674144257819	3.0980170093e-05	5.77563861054e-06
ì	0.0260692169385	0.0639347346523	0.881981059491	0.0238687500558	0.00303979655701	0.00104830455261	4.53833823643e-05	1.27564462035e-05
r	0.0117106150662	0.0280797220508	0.888026473164	0.0698199900186	0.00174447675234	0.00058501363087	2.34215853214e-05	1.02836611112e-05
t	0.0056072357754	0.0317509970169	0.870412211055	0.0907672190062	0.00112297657411	0.00032119611029	1.09848440738e-05	7.17329674707e-06
e	0.0111687492585	0.0476774230056	0.651931080352	0.265030602002	0.0234184019147	0.000712272856763	5.16595114579e-05	9.78852458236e-06
g	0.0114053901448	0.0331163710352	0.331679940117	0.585507267334	0.0374345153049	0.000784376063254	6.48810491526e-05	7.21542460745e-06
r	0.00396719368027	0.0312880783784	0.199454896706	0.726708009111	0.0382468371016	0.000309017118751	2.29970820509e-05	2.91656388248e-06
a	0.00189262793342	0.0313579625261	0.134320798902	0.73134565637	0.100770981034	0.00029135344625	1.83659803503e-05	2.22203599416e-06
m	0.00108135608114	0.0115509188287	0.0893130709673	0.742909155457	0.154750843678	0.000302338415417	7.66283994501e-05	1.56607677647e-05
m	0.00074295253038	0.0211945875296	0.0554286776558	0.715365968486	0.188727181226	0.0174042316518	0.00098905923315	0.000147310512588
è	0.00105609641013	0.0247976474765	0.0320191798853	0.680024009495	0.236478073742	0.0240170604506	0.00136426418772	0.000243666070863
n	0.00532461917004	0.00965645099217	0.0281876879618	0.553572889832	0.312782984581	0.0643832280502	0.00729177330591	0.018800366757
o	0.0453540400567	0.0344056521974	0.0275920666539	0.292275031611	0.472320348194	0.0931818603501	0.00986279876864	0.0250082167857
t	0.0541915417832	0.0417873686791	0.016395492658	0.151118415537	0.674875302731	0.04912004965	0.00408424040621	0.0084276515889
è	0.0184795692254	0.014878554273	0.00587629245933	0.0888537645123	0.837074967577	0.0305377150833	0.00148558173207	0.00281360170247
s	0.0067823203918	0.00638766895767	0.00300548068644	0.0406994245041	0.785264705859	0.153788728361	0.00182222269069	0.00224947427999
s	0.00919824891393	0.0165878994192	0.00471401829548	0.0244393030014	0.602154695286	0.336453989454	0.00262388466356	0.00382797522666
e	0.0148196029713	0.0314772111397	0.00632834226516	0.0124302798338	0.511192708429	0.411550996485	0.00832288032119	0.00387797010889
r	0.00997589358043	0.0225380112752	0.00392559766839	0.0111560202779	0.62121272281	0.306179280828	0.0225820964404	0.00243035720296
u	0.00357746231681	0.00797625548707	0.0014200948628	0.0083029179593	0.521445000937	0.403778028943	0.0518651204801	0.00163511843432
c	0.0014519990206	0.00311691158236	0.000589561949267	0.0035929178531	0.338081063646	0.521694702981	0.12407070516	0.00740214824477
h	0.0005211114652	0.00138249044745	0.000245237335756	0.00188128988437	0.257229015215	0.542062580994	0.16916542172	0.0275128474149
r	0.0002702654384	0.00174225368248	0.000134104119585	0.00100188888146	0.0975039577383	0.736272760331	0.125467191907	0.037607547805
ò	0.0112343313528	0.0176860647608	0.00300512746319	0.00549857961382	0.0945173079128	0.55972693211	0.141542448636	0.166789178602
n	0.0185696191176	0.0233463973536	0.0050657042544	0.00698414652461	0.0888468766376	0.25338410937	0.246345789545	0.357457326201
u	0.0589351767059	0.123588531551	0.0168377628515	0.00771179049487	0.0454607362125	0.145517494123	0.236447633182	0.365500858734
a	0.0705340263353	0.16310414885	0.0203756566172	0.00790177109829	0.0282820117375	0.0970967357077	0.283566727727	0.329138936245
m	0.0254506711184	0.0618636730033	0.0075742765844	0.0029010825561	0.0121204263125	0.0902856285692	0.491980835909	0.307823398748
p	0.00861848233947	0.0209198059211	0.00256898983847	0.00100842256303	0.00523464789417	0.0727772695231	0.532031035303	0.356841332916
ì	0.00507929850649	0.011103013507	0.00152939797782	0.000700659008677	0.00247550058806	0.0456380536177	0.340018220434	0.593455857639
</S>	0.00571058025324	0.0114235392535	0.00174788063891	0.000879441054339	0.00215441764403	0.0230852574738	0.208130058217	0.74686882882
