 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.983966075	0.01492127915	0.0006792339655	0.0003740457357	1.258863087e-05	4.254930643e-05	1.599977448e-06	1.756638315e-06	5.15213235e-07	6.9968008e-08	1.37634043e-08	2.453608565e-07
ì	0.953326375	0.0454048823833	0.0008308420785	0.000377765954233	1.28398818233e-05	4.259355071e-05	1.60567401933e-06	2.23372063833e-06	5.19468895e-07	6.83064553333e-08	1.225856839e-08	2.40086077167e-07
o	0.771692318333	0.205660232794	0.0201995545495	0.00165814886041	0.000212745748808	0.00034680183047	1.07278050764e-05	0.000203018542379	1.3946324415e-05	6.27665997778e-07	8.325194442e-08	1.78991070739e-06
ì	0.430696864778	0.462955130931	0.102415971516	0.0027700187868	0.000329410749603	0.00048653271349	1.62587533588e-05	0.00030493210546	2.10989086383e-05	1.03133426593e-06	1.31070701473e-07	2.63408096913e-06
s	0.171679033593	0.70393364031	0.122033530505	0.00182932922893	0.000161133173668	0.000206292259497	8.23976628627e-06	0.000137191213072	9.74577164443e-06	5.7451534531e-07	6.83901313577e-08	1.22203490638e-06
s	0.079641364531	0.81976736677	0.0980385135017	0.00215770220964	9.19027616893e-05	0.000231153521499	5.75232959542e-06	5.17317592757e-05	3.92910564648e-06	1.01609227177e-06	8.22359447986e-07	8.73872748546e-06
e	0.0565468268437	0.684504438923	0.252293904501	0.00550080473655	0.000435046280563	0.000393788143833	8.97255803181e-06	0.000293917321425	8.41098571549e-06	1.23190053726e-06	1.10329700266e-06	1.15767877952e-05
r	0.0329651782812	0.562812362974	0.391179368167	0.0118037565788	0.000552574765188	0.000295583709611	8.10634917727e-06	0.000368673396027	9.33195517183e-06	5.03244695753e-07	3.979733809e-07	4.1979360324e-06
e	0.0128628280937	0.400094150991	0.567192436056	0.0190389978596	0.000483373403396	0.000159340008204	5.15901805909e-06	0.000157244882894	4.63484739061e-06	1.94632753251e-07	1.39886908647e-07	1.4886012848e-06
k	0.00581719596457	0.19318262033	0.736003878685	0.0639756759532	0.000773322177799	0.000140736032735	1.05071606864e-05	8.80439807647e-05	6.97315186354e-06	2.61566189084e-07	6.78346778823e-08	6.71761384933e-07
