 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.905696575	0.0797018886	0.008417454362	0.00013699808235	0.0054330179605	0.00046844545857	8.673798305e-05	1.937045298e-05	8.152840655e-07	3.5997759885e-05	2.2958380665e-07	2.6610152255e-07	1.599293082e-06	5.446649575e-07
p	0.614541858333	0.369243422867	0.00846128776067	0.00103482897745	0.00600593202017	0.000469062178123	0.00018195592435	2.11209763933e-05	1.25471582183e-06	3.60331398883e-05	7.15699242217e-07	2.74678639517e-07	1.62775591733e-06	5.43986990833e-07
e	0.270726112778	0.715892987622	0.00902763856022	0.00126770445415	0.00274620500672	0.000158825177774	0.00015707974645	8.86512743443e-06	8.59240220677e-07	1.20685872421e-05	7.25602282906e-07	1.00553284852e-07	5.77199869243e-07	1.91444257111e-07
t	0.115665014193	0.869751895874	0.0102136835867	0.00258422647972	0.00161855436891	5.56507333913e-05	0.000101945253817	4.00480991481e-06	3.62048323626e-07	4.0419101767e-06	2.77996203135e-07	3.62534817973e-08	2.10087444881e-07	6.68875367703e-08
à	0.0396111268977	0.946323018625	0.00920630126223	0.00325266835991	0.0014946340563	2.38855461304e-05	8.41501262723e-05	2.38928884027e-06	1.96677962975e-07	1.36083828067e-06	1.28808177425e-07	1.48278213591e-08	8.80938644937e-08	2.46344688234e-08
c	0.0156914521326	0.953474992875	0.0245797150874	0.0051772216533	0.0010230886921	1.74412883768e-05	3.39236964241e-05	1.39415121542e-06	1.21437496092e-07	4.57420619657e-07	1.38009172188e-07	6.17383674637e-09	3.33378830312e-08	2.38146892745e-08
i	0.0321429216442	0.660867850958	0.180701191696	0.0322384602178	0.0860547853707	0.000976791048459	0.00683096794481	0.000176398907338	1.55762355536e-06	2.56537425422e-06	3.88622534063e-07	7.78031816155e-08	3.51160815468e-06	2.54920356876e-06
a	0.0386755908814	0.256183045986	0.391370337232	0.163757406739	0.137987578457	0.00229182674949	0.0094635434816	0.000255586307446	2.19783733845e-06	3.86302365141e-06	4.50482728021e-07	1.13730623872e-07	4.98508622823e-06	3.52824132959e-06
e	0.0180449642938	0.0903531584953	0.470091319077	0.267741568913	0.141058706152	0.00587759074983	0.00652536366053	0.000296985947482	2.05449253282e-06	3.7828409838e-06	5.59206292674e-07	7.24787212907e-08	2.46234098608e-06	1.4249207832e-06
t	0.00836391319793	0.0327215458318	0.338761347692	0.334469092971	0.266341508717	0.00741935368328	0.0112248372202	0.000665141699161	2.01657969776e-05	4.0049695946e-06	4.48128483089e-06	4.3020221043e-07	3.53950539536e-06	6.03204487733e-07
o	0.00366545796598	0.0134468258773	0.187354340564	0.346158837657	0.425986556239	0.0119225981611	0.0107811942734	0.00064653419972	2.52557804492e-05	2.4889588182e-06	5.47315028363e-06	5.3169089381e-07	3.55278687512e-06	3.28527622578e-07
s	0.00200272215533	0.00686228432577	0.131340285521	0.268509692552	0.56352195208	0.0150588517204	0.0119498842911	0.000706828166573	3.17938222731e-05	5.4978551594e-06	5.51562176788e-06	8.75304321603e-07	3.54544026837e-06	2.79989544193e-07
ò	0.000728749919443	0.00398191040859	0.057241048507	0.179882322851	0.732812664027	0.00919354074013	0.0154023787637	0.000707099797191	3.3930510491e-05	6.2840284298e-06	5.51344577996e-06	9.86870125034e-07	3.41641275412e-06	1.67845082998e-07
z	0.00197945834081	0.00350552116953	0.097387044169	0.18215938295	0.627136238009	0.0772516004134	0.0097421943879	0.000796901174064	2.9784175897e-05	2.97291715327e-06	5.61029711732e-06	6.79840226178e-07	1.86006441604e-06	7.42141492599e-07
u	0.0219665039803	0.0115407313898	0.216398838056	0.200580044317	0.298709798336	0.197511303471	0.036675512596	0.0163336419914	0.000171969244632	6.51893776844e-05	1.33979153724e-05	1.19162994206e-06	2.93423645387e-05	2.52063849753e-06
m	0.0290695423268	0.0137102137966	0.206220529352	0.155379424772	0.142971461779	0.355854851157	0.055583816532	0.0395581133305	0.000968313748211	0.000222672225895	4.36972067908e-05	2.61509749474e-05	0.000379173302846	1.20191593658e-05
e	0.0120406789423	0.00570262925553	0.105006129451	0.114931939924	0.14448454726	0.407892607052	0.121795427844	0.0859801757768	0.00137073690607	0.000230751828632	4.74475489303e-05	3.39607092158e-05	0.000469177380849	1.37614161719e-05
e	0.00601480908077	0.00226679684184	0.049641487817	0.0450071647413	0.128512645087	0.444355862351	0.181589245948	0.141087028592	0.00115751629202	0.000161439962877	2.44906446434e-05	1.19025794719e-05	0.00016472847185	4.86100768397e-06
s	0.00388743837692	0.00112415206395	0.0229186923723	0.0181822591804	0.062625495029	0.385061230784	0.315203031983	0.184772356197	0.00542456749734	0.000664218464292	4.96726798811e-05	1.04580759906e-05	7.454053295e-05	1.87958059466e-06
ò	0.00147429371897	0.000870586771317	0.00864150341077	0.00864659086013	0.0358349946763	0.162929940928	0.565723477328	0.207812595399	0.00712374939911	0.000841971811431	5.1838226427e-05	9.6230989502e-06	3.805858175e-05	7.82431856553e-07
z	0.00101992331632	0.000792543850439	0.00568396565692	0.00593123175338	0.0243400628921	0.214381897643	0.461845880443	0.2781081118	0.0073159946997	0.000472034027144	6.8751388609e-05	1.55714012701e-05	2.21742106833e-05	1.86704448718e-06
u	0.00727382300544	0.00544438281015	0.00660805471897	0.00643975041779	0.0188630182307	0.260546542548	0.188206174814	0.471799387267	0.0327825805666	0.00154192347571	0.000323908579536	4.80719324234e-05	0.000118902000228	3.47655489573e-06
n	0.00959031350181	0.00717089279005	0.00596530040632	0.00533196000593	0.00891315824357	0.173052924183	0.0907908682713	0.614830795756	0.0729452805222	0.00975857095857	0.000660324303179	0.000251277094141	0.000725114373409	1.32069196986e-05
f	0.0450467706673	0.00978378078335	0.00573500446877	0.0407657848686	0.0254548309812	0.117038028728	0.0805856860904	0.510368341919	0.126779518507	0.0112870084829	0.0242046552677	0.000810982384714	0.00145899849114	0.000680577664233
à	0.0588111765558	0.0139915179278	0.00752553615626	0.0535403273562	0.0316927388937	0.0807181602427	0.0931985186968	0.483669803973	0.136029424502	0.00551161275763	0.0322010582559	0.000845535434905	0.00135709519705	0.000907448244078
i	0.0282970718519	0.0148853329759	0.00659580845209	0.0214997149521	0.0136745657646	0.0760624367476	0.0677789412323	0.550456787991	0.197756723167	0.00866671335254	0.0125842843186	0.000511132451635	0.000903105615683	0.000327366928026
o	0.016655564484	0.012030521492	0.00295194145736	0.00849940561737	0.00542152284153	0.0516911855825	0.0354403954108	0.525056222664	0.317528701056	0.0169212374508	0.00658570283953	0.000541951883878	0.000555226360228	0.000120431581575
g	0.006688810921	0.00449091193067	0.00109856198862	0.00297431620912	0.00200520377718	0.0284878478608	0.0332522251369	0.424538244221	0.445080277019	0.0166112504836	0.0272240756132	0.00720670389463	0.000295633468409	4.59351490917e-05
e	0.00246490715	0.00160676067022	0.000383653213707	0.00108460039637	0.00078863045906	0.0126527227869	0.0305347707123	0.297729078074	0.573601625673	0.0143273804945	0.0502636852044	0.0142711089649	0.000265578932803	2.54839336972e-05
l	0.001069756318	0.000652867850073	0.000152154999236	0.00044547083879	0.00037183497302	0.00688278909563	0.0163696962374	0.251409806025	0.589044358558	0.0147890321648	0.0850569617348	0.0327306203216	0.000795238210934	0.000229426388232
à	0.000403045234	0.000282043536691	0.000106241163079	0.000189939106263	0.000220324227673	0.00547688029854	0.0116364207458	0.201778335342	0.557527769519	0.0109416713883	0.140035307245	0.0672149834405	0.00382503570364	0.000362037936077
o	0.00985240655467	0.00828032256556	0.000477727611026	0.00163434344542	0.00270020121589	0.00710654636618	0.0134724902486	0.139013825114	0.490566823173	0.0143545011294	0.161021369082	0.14116032448	0.00893563890121	0.00142345561869
p	0.0129877795572	0.0109047020959	0.000555737307175	0.00209775066881	0.00348039195063	0.00671788817539	0.0112006487595	0.0705268557047	0.348193214391	0.0143487567098	0.237296616361	0.26302075816	0.0150078933004	0.00366095143956
r	0.0043471756114	0.0036419342578	0.000190337273558	0.00071560271127	0.00117611451154	0.0024773024318	0.00467102376317	0.0308879210682	0.186357035797	0.00652736181993	0.48966192212	0.23787769172	0.0257700591001	0.00569850347985
ì	0.0015418481638	0.0012397883111	0.000146351045519	0.000285816038423	0.00041583270318	0.0022253631306	0.00256462642106	0.0153989218561	0.0845760439323	0.00952504285664	0.460207091373	0.185754019573	0.2259734897	0.0101457414933
