 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.96325217	0.03644855115	0.00028666269685	1.106138945e-05	1.08264355e-06	3.66631812e-07	6.43846372e-08
o	0.828841723333	0.169865580383	0.000837596632283	0.00042252135215	3.10761749167e-05	5.86907037333e-07	8.94029290533e-07
n	0.571970141111	0.415979410128	0.0112949465774	0.00065692078405	6.89190779722e-05	2.69216989458e-05	2.71128473018e-06
à	0.321938043704	0.641716866709	0.0340630975258	0.00218775362802	5.61558223241e-05	3.55082557153e-05	2.52917625006e-06
b	0.144302412901	0.820367922236	0.0325625960753	0.00272512119267	2.6630993108e-05	1.42118835051e-05	1.07395009669e-06
b	0.146670832634	0.826782340745	0.0251322212584	0.00123358174756	3.09020673693e-05	7.6007910035e-05	7.40733903722e-05
e	0.183728197545	0.676540510248	0.0942758137528	0.0421119077492	0.00296973886812	0.000249175446678	0.000124644213457
t	0.101869499015	0.485721853416	0.340036724584	0.0679930039164	0.00406965028937	0.000241274349226	6.8009571109e-05
o	0.0370270638383	0.284432139472	0.510561998195	0.165682559305	0.00217485609646	9.6997390742e-05	2.44091304597e-05
a	0.0164205126128	0.140891178824	0.433193929398	0.406768573102	0.00264853136549	6.63274995807e-05	1.09970038532e-05
t	0.00695881978093	0.0583872522747	0.358685673133	0.545860624367	0.0298036157885	0.000242883608527	6.11960781844e-05
s	0.00249183819031	0.0397847294249	0.488718681044	0.422842731456	0.0451203082628	0.000924584169509	0.000117181058061
è	0.00100077040677	0.031769822475	0.457757303681	0.470496500485	0.0379287197543	0.000963077187836	8.38131263537e-05
k	0.000655311278923	0.0184475694917	0.459567231227	0.487650950162	0.0330247485848	0.000617903727279	3.62581897846e-05
o	0.00770036891297	0.0149567553972	0.449343040409	0.413029846721	0.113088814195	0.00178477010909	9.63539592615e-05
r	0.00984859102766	0.0073490854224	0.19056917547	0.39150075224	0.394605664732	0.00582803203636	0.00029863654642
à	0.00335479899255	0.0025849267158	0.0782436031567	0.23475281408	0.674368011577	0.00634080927879	0.00035501208214
s	0.00127678172418	0.000972769710267	0.0313779830522	0.14308925136	0.817291080526	0.00544821469293	0.00054393502738
i	0.0370762633747	0.0130068938568	0.0283436530174	0.113049063787	0.755828306842	0.0485606255643	0.00413520710913
t	0.0489053258889	0.0169431745563	0.0240793751391	0.0892971232623	0.703425165614	0.109200918521	0.00814895070304
è	0.016494597417	0.00570309649277	0.00893139161303	0.0376680680874	0.716622005205	0.206549449507	0.00803141323435
l	0.00583423839567	0.00198584462559	0.00438366287101	0.0184930270291	0.570174735068	0.319993129836	0.0791353427448
i	0.0142048180319	0.00414571229986	0.00589219819034	0.010923928343	0.326411553356	0.297518356612	0.340903440915
à	0.0187150916773	0.00518635959995	0.00608717429678	0.00810523291433	0.130533681785	0.223563098871	0.607809366972
s	0.00817783662577	0.00211809053332	0.00267669803226	0.00371424400478	0.112405782928	0.357177032957	0.513730322324
p	0.00358813667526	0.000778715923107	0.00136681554409	0.00150767252493	0.0946538493093	0.609054677652	0.289050164108
r	0.00200564788175	0.000302018587369	0.000876331311363	0.00056969892731	0.0339732342364	0.770541225884	0.191731871369
o	0.00074488032725	0.000106749604456	0.000345068172454	0.00021272560127	0.0133746038055	0.565200291961	0.420015697123
</S>	0.000461104328625	5.8664863728e-05	0.000198923244227	0.000111942045385	0.00673874629275	0.30036952098	0.692061098561
