 	un	forno	che	fa	buon	pane	</S>
è	0.83277125	0.14899851483	0.014162304729	0.00370076969575	0.0003569801408	7.57481498e-06	2.67330178e-06
n	0.803407883333	0.177796378277	0.0146790457097	0.00373367068192	0.000363167796933	1.69937499933e-05	2.93311869333e-06
a	0.607001399111	0.356473742759	0.0293028537032	0.00694267167731	0.000242143282311	2.95385503311e-05	7.74170399778e-06
f	0.24149321537	0.700558124253	0.0489798405677	0.00856025012577	0.00034224518077	5.46606701104e-05	1.17255333326e-05
ù	0.0931035681233	0.836616508084	0.0658902661892	0.00407208800859	0.000262076038157	4.87884816235e-05	6.75894624753e-06
r	0.0420813237078	0.827416169361	0.125510792063	0.0048472067362	0.000111618447286	2.59213541278e-05	6.99694221918e-06
n	0.0215449669026	0.818258039787	0.151679454021	0.00775494657873	0.000140234902429	3.58485833759e-05	0.000586488638406
o	0.0187538869675	0.661918776596	0.276354914674	0.0414531395262	0.000627002244143	9.35246544586e-05	0.000798733962802
k	0.0126992070058	0.377342792199	0.541369238225	0.0653505938421	0.00269881174805	0.000237557408153	0.000301759872267
a	0.00494910678527	0.185292680733	0.542168379408	0.263653886947	0.00359257961602	0.000229503502384	0.000113810524589
i	0.00255997242842	0.0723673992443	0.313187613136	0.606742062316	0.00495525833867	0.000143465890461	4.41791355297e-05
k	0.00141586835281	0.0284462164148	0.190306807712	0.709726040772	0.0687952251129	0.00117674997015	0.000133050306677
à	0.00152490076094	0.0127893788049	0.125021343237	0.725901366924	0.133074688371	0.00152848268005	0.000159831015892
n	0.00207585608698	0.0129460782683	0.0723805804123	0.768653275641	0.141951146124	0.00125052368335	0.000742555152297
n	0.00431435636233	0.0221381667561	0.0494724918041	0.774338365214	0.143606668708	0.00198363329445	0.00414635571743
i	0.00561718818744	0.019245224052	0.023568141268	0.772703965071	0.169271392903	0.00443277403148	0.00516133870581
t	0.00313387327468	0.00802730500067	0.0110903379893	0.544025247024	0.423298904301	0.00806662151049	0.00235773844194
s	0.00104908818809	0.00282390851022	0.00859772222977	0.258156142341	0.652132781434	0.0747645830035	0.00247580188731
o	0.000529564700363	0.00131459726341	0.00679378092326	0.198028872114	0.669070493811	0.112741047668	0.0115216562958
m	0.000359561290788	0.000731186837803	0.00290418032109	0.175774056038	0.698019627937	0.105751489223	0.0164598930986
ì	0.000135172835929	0.000311766425934	0.00185717480703	0.107402149679	0.740787919312	0.137059866408	0.0124459223662
k	0.00019447949031	0.000397485061978	0.00142664966901	0.0540716545597	0.654938879771	0.154435925469	0.134534901122
a	0.00572572000677	0.00581218011066	0.00324345225634	0.0295976171866	0.383178893257	0.222468985156	0.349973140374
l	0.00745389872726	0.00739776700689	0.00356018844045	0.0157685785189	0.186473033086	0.417335435052	0.362011116791
ò	0.00262824803409	0.00262755325563	0.00128505325182	0.00591113896297	0.104758813362	0.643782311684	0.239006892264
</S>	0.00149216111705	0.00149652605281	0.00074321500091	0.00347866948149	0.059446997181	0.737127405842	0.196215021132
