 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.86944558	0.10678149845	0.02251535611	0.0010066714929	0.00022744231145	1.1097278595e-05	1.094080467e-05	1.37240368e-06
p	0.58303324	0.386807352817	0.02867839837	0.00120901329763	0.000237467201483	1.65525751983e-05	1.63138592233e-05	1.67102249333e-06
e	0.256241319	0.721835684272	0.02118115779	0.000629462567543	8.95453418077e-05	1.10260480471e-05	1.09302546278e-05	9.04809936443e-07
t	0.1015463138	0.845420028091	0.0523457752633	0.000641326424181	3.68268242492e-05	5.03986416337e-06	4.3751578626e-06	3.31809365481e-07
à	0.0349950784	0.87455157603	0.0895072064211	0.00092074360806	2.00596665497e-05	3.05073483846e-06	2.18148635487e-06	1.38309614827e-07
c	0.0136896703333	0.901722558677	0.081769843807	0.00279426656935	2.10469373166e-05	1.46017076349e-06	1.06377328562e-06	1.40562649942e-07
i	0.0271334256444	0.655966929559	0.267674976269	0.0489094893231	0.000235554679106	3.60200314545e-05	3.66281119619e-05	6.96451841665e-06
a	0.0314652846815	0.265475510353	0.48000790209	0.222312006441	0.000620235859702	5.24378018182e-05	5.6996305654e-05	9.58681603888e-06
k	0.0117545158672	0.0946941712843	0.591875110697	0.29930602548	0.00220264365323	9.25224352727e-05	6.97336968847e-05	5.23798657963e-06
è	0.00401520932907	0.0410199787614	0.746621170232	0.205565053827	0.00260867875108	0.000101272409691	6.52468851216e-05	3.36599753821e-06
c	0.00184307934302	0.0244311715871	0.629076043411	0.329152473276	0.015387730117	5.70224111637e-05	4.78341512005e-05	4.65546019107e-06
c	0.00856928414767	0.0307579761957	0.538230001137	0.402155164425	0.0201036778723	5.13876527212e-05	7.94239204002e-05	5.31174287304e-05
i	0.0169516963826	0.0315509713986	0.453843745712	0.473370194808	0.0230765807908	0.00065335423324	0.000466203283467	8.72950212435e-05
a	0.0132693497942	0.0153660750995	0.193011338904	0.730471198269	0.0460180979303	0.00113365338775	0.000676007851156	5.42980610812e-05
u	0.00587052479807	0.00563894683317	0.072680540968	0.755276579423	0.157475275977	0.00253686840592	0.000495712290385	2.55916398604e-05
s	0.00240599987602	0.00242434885772	0.032800398656	0.541919673141	0.377491668659	0.041454221802	0.0014752487468	2.85101414535e-05
e	0.00174209236867	0.00118275783257	0.015641001752	0.37157112438	0.532674259553	0.074982513934	0.00216571394893	4.05539714845e-05
n	0.00158972279622	0.00082953626419	0.007435166484	0.285785368127	0.610257469851	0.088918067978	0.00484493451631	0.000339715287162
d	0.0113007689387	0.0044712979414	0.047349934528	0.273259266042	0.486943913284	0.129600979326	0.0337785560054	0.0132952834391
ì	0.0150173764796	0.0062456202138	0.061141944576	0.233342757681	0.490423561095	0.134093519775	0.0422971057685	0.017438102793
n	0.0129366823265	0.00342681297127	0.0225282028253	0.119735708227	0.659463537032	0.108022196592	0.0384601106895	0.035426710911
n	0.0509098837755	0.0108043279904	0.0435842391751	0.209231549409	0.478908789011	0.115423425531	0.0418624242298	0.049275343637
u	0.0744139252585	0.0349496139968	0.0650917013917	0.230032319803	0.26208711967	0.25976712851	0.0379403724099	0.0357178645457
n	0.0433005894195	0.0340608231523	0.0370391979972	0.0920812002677	0.261917546557	0.446128659503	0.0601370861366	0.0253349373486
e	0.0204184314732	0.0142666602041	0.0142636820324	0.0345665044226	0.208032121519	0.474233426501	0.112788748712	0.121430451616
i	0.0129372166244	0.00765613092803	0.0068300478608	0.0139287562742	0.0909528855063	0.4497818655	0.250190152904	0.167722968872
g	0.00476709876013	0.00269353506101	0.0026141172936	0.00590868892473	0.0542312415021	0.483648945167	0.360486054301	0.0856503119573
e	0.00272056200538	0.00134832277867	0.00142135768787	0.00303157244158	0.0307761891007	0.405085721722	0.424570261434	0.131046021319
n	0.00204141695413	0.00089465263889	0.000996855159957	0.00152188148053	0.0135910295002	0.299815003907	0.519919240478	0.161219923773
i	0.000817322177043	0.000354918634297	0.000394918743986	0.000661202726843	0.00745325006673	0.218885733302	0.511076600159	0.260356034591
t	0.000401748649681	0.000169393944099	0.000189271131329	0.000326207882281	0.00363988622224	0.145152406434	0.55258018672	0.29754086153
ò	0.000214294077227	0.000291353092033	0.000344329180443	0.000235153844094	0.00214658284075	0.114848402145	0.707454208907	0.17446565051
r	0.000148647040076	0.000321278208544	0.000382404786714	0.000168773205198	0.000886973412583	0.0507893383817	0.828374906302	0.118927661837
i	0.000513085117692	0.000548297627381	0.000653119442138	0.000115096585566	0.000331384635528	0.0180648189939	0.609900702101	0.369873438946
</S>	0.000946166458846	0.000934832313691	0.00111280282107	0.000141402547783	0.000194968266264	0.00927229729695	0.33415381605	0.653243649473
