 	avete	cucinato	le	verdure	</S>
è	0.85023253	0.141990058	0.004365206782	0.00339166511	2.055455235e-05
c	0.73868003	0.250547606	0.00693185426067	0.00381862650333	2.18888177833e-05
h	0.504783246667	0.470916365333	0.0210655727536	0.00313206130111	0.000102734533928
e	0.224815064222	0.737764765111	0.0336138035845	0.0036399624337	0.000166362957976
t	0.095223871574	0.66861652837	0.232007041528	0.0040534983779	9.9042192992e-05
e	0.0393233110247	0.504750249457	0.419966047176	0.0354637186926	0.000496667124664
m	0.0203463026749	0.414674906486	0.512508902392	0.0474944025642	0.00497548904155
a	0.00972078269163	0.285952835495	0.531288207464	0.163720807188	0.00931737701385
r	0.00592112063054	0.170590855832	0.536517989155	0.259262165729	0.0277078356713
à	0.00294797454351	0.0930955946107	0.536316889718	0.328874875243	0.0387646272238
t	0.00182848841784	0.0639384028702	0.551351556573	0.360052888414	0.0228286522413
a	0.0105979866426	0.0355628732901	0.486307725524	0.399158726138	0.0683726919138
t	0.0134725018115	0.0179942284967	0.334635958508	0.477975032046	0.155922277305
a	0.0046612539545	0.00731504971223	0.247436531169	0.572637200682	0.167949969102
l	0.00175670946483	0.00307964041741	0.121406628723	0.602072776894	0.271684256367
à	0.00071266024161	0.00172840108914	0.0717352909077	0.620836315631	0.304987346789
c	0.000326769429537	0.000820577269713	0.0290149471692	0.811501638544	0.158336073596
h	0.000116719736512	0.000284517528238	0.0124280615897	0.897619199515	0.089551509532
a	4.6556216504e-05	0.000104853139079	0.00568210490323	0.615091284505	0.379075238177
n	2.4449109168e-05	5.90007183597e-05	0.00437298600774	0.365093046168	0.630450559392
a	2.6140651056e-05	4.54210481199e-05	0.00406359208591	0.284028473389	0.711836399797
</S>	3.5545742028e-05	3.52515010599e-05	0.00225475066796	0.152667623694	0.845006849898
