 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.921263545	0.07274880535	0.003296332105	0.00043152128825	0.00179940174335	0.00044817449555	4.842280155e-06	1.73419697e-06	2.3028492e-07	3.8482855525e-06	9.00019863e-07	2.835971715e-07	3.80303315e-07
l	0.775208358333	0.214265335117	0.00779083320167	0.00047155793275	0.00179873949985	0.00044845485295	7.07629305167e-06	3.26169299e-06	4.6271073e-07	4.3534536175e-06	9.22324251e-07	2.983634015e-07	3.61848511667e-07
l	0.604911402778	0.380967421706	0.0124587857339	0.000592678047583	0.000668616078683	0.000225850395417	5.35545720172e-05	5.038285133e-05	1.71295740433e-05	3.56347373058e-05	5.65427458033e-06	1.02141065115e-05	2.67381304389e-06
ò	0.388121984259	0.591804073902	0.018711335578	0.000628579642528	0.000346426589561	0.000163786251806	6.69352602991e-05	6.459963795e-05	2.24545168904e-05	4.56298600419e-05	7.20508031098e-06	1.35046960715e-05	3.4496967093e-06
r	0.216861454753	0.757930891301	0.0246327621927	0.000257769212509	0.00017170952002	7.00078512687e-05	2.25715082197e-05	2.16881609233e-05	7.51405592947e-06	1.54710271206e-05	2.41113005986e-06	4.51393795283e-06	1.22922230777e-06
a	0.162728268251	0.6997733971	0.122344523398	0.0058136438425	0.00575963029351	0.00343787565442	4.08480478999e-05	2.73533997411e-05	3.20739186649e-06	6.39251318735e-05	2.46968052529e-06	2.38164247894e-06	2.50396614592e-06
f	0.0839696196503	0.495899579033	0.395876507799	0.0118786606142	0.0076320020765	0.00456708937781	5.47977266333e-05	3.18618409137e-05	2.08785502216e-06	8.07130599578e-05	2.54288471176e-06	1.68370678131e-06	2.86748293797e-06
è	0.0300336255834	0.256712249678	0.693685389266	0.0123811835381	0.00554598867083	0.00157061709227	2.63343155111e-05	1.33620901459e-05	1.03793600392e-06	2.77297766259e-05	9.1006207472e-07	5.84970115203e-07	9.6852301699e-07
t	0.0194514033278	0.130941163226	0.778017196422	0.064104780846	0.00566507845694	0.00172573403742	2.84193304704e-05	1.430379189e-05	1.98751673117e-06	4.69838828486e-05	1.04372179237e-06	4.40609521501e-07	1.43245348733e-06
i	0.0382499951093	0.0901811820753	0.577985415474	0.242713956949	0.0360539890523	0.0137913772125	0.000507428756157	0.000210471688297	8.55583891039e-06	0.000273511594283	1.27454900641e-05	5.0013122905e-06	6.35318849578e-06
p	0.0366196655698	0.0475761986918	0.479019801825	0.37017610565	0.0470066443508	0.0181374164042	0.000821081342052	0.000284188470766	1.08201231368e-05	0.000318038785428	1.65415936547e-05	6.49840375017e-06	6.94572685526e-06
ò	0.0132117490566	0.0225353648973	0.468610513942	0.363311601883	0.0995518174503	0.0319716928014	0.000555385644017	0.000119821084922	5.4917421256e-06	0.000115239903043	6.2963813449e-06	2.46981317006e-06	2.51415536509e-06
r	0.0069253303522	0.0136166209658	0.293389437981	0.340198100628	0.131888096483	0.2131711376	0.000652256888006	7.1312304974e-05	7.92915028853e-06	7.20834449143e-05	4.74274714163e-06	1.40998009002e-06	1.53990767836e-06
k	0.0623077827841	0.0649969746553	0.264943625994	0.232828460876	0.072372135161	0.301369472533	0.000831636029335	9.3196401658e-05	2.94689024295e-05	0.000119956591638	5.33844591388e-06	2.89946746334e-06	9.90408180595e-05
e	0.0858608715947	0.0848349315518	0.233585033998	0.252344080959	0.132015904054	0.205163544178	0.00484573110978	0.000767574177219	4.36376488098e-05	0.000391095063879	8.23199030463e-06	6.24627948778e-06	0.00013308356062
t	0.0359914067949	0.0333746079506	0.131451966666	0.437649076986	0.142733286685	0.185462884726	0.0314410413699	0.00136738632574	4.25832029366e-05	0.00042523157796	8.34845073488e-06	5.65834994926e-06	4.64771286913e-05
e	0.0132711981283	0.0117538353502	0.0887667751553	0.374862735662	0.121515390895	0.345315711575	0.0429225614566	0.00129181534191	3.64355759789e-05	0.000240923562653	4.48357607829e-06	2.47119130309e-06	1.56304404418e-05
è	0.00615960664277	0.00453089857007	0.0305302788051	0.168628795887	0.152818952298	0.610128223858	0.0260519398189	0.00093340047397	2.32010196596e-05	0.000183804295551	3.0346825461e-06	1.4081778677e-06	6.41226097393e-06
r	0.00277618326092	0.00185781172669	0.0116813151884	0.0801234792957	0.104717960099	0.728052107953	0.0693394016063	0.00122251128466	0.000131076425887	8.85926931837e-05	4.48023533537e-06	1.50848218923e-06	3.53842939131e-06
k	0.0467588051336	0.0130918662589	0.0105286118295	0.0425100494319	0.0565365306997	0.651522042651	0.172451863869	0.00507990799489	0.000992021641962	0.000402351531061	7.83536927846e-06	4.94299906308e-06	0.000113137101697
o	0.0639320933779	0.0183283591863	0.00948254134317	0.0187703208106	0.0525436218999	0.50221829755	0.29717342129	0.0309125844983	0.00189579561399	0.00454247324369	2.91132944262e-05	1.87204156877e-05	0.000152616947899
m	0.0240963776593	0.00772451804877	0.00387186088106	0.0123083156035	0.0537239413	0.32705490585	0.503044657097	0.0563739331661	0.005207350338	0.0059762170479	0.000238516586142	0.000315078258563	6.42896702997e-05
e	0.00813459472977	0.00263042027059	0.00147811769702	0.0083811834345	0.0314117001	0.184137145283	0.644681785699	0.105123699389	0.009382484446	0.0038617606493	0.000339723112047	0.000404853096521	3.24692431666e-05
m	0.00284425747326	0.000932850371197	0.000585663269007	0.00438771154483	0.0157346147	0.110526216094	0.699862728566	0.14274125313	0.0173508308153	0.00386737261643	0.000581131170682	0.00052596346584	5.93363104555e-05
a	0.00107432573242	0.000364353288066	0.000279221933002	0.00283249984828	0.0101669700667	0.0664244283647	0.746066752855	0.146929751043	0.0203984664384	0.00411188060548	0.000715163230227	0.00056784131128	6.82736370852e-05
p	0.00045847081214	0.000159893333689	0.000133828834334	0.00173109914276	0.00571617055557	0.0452301304549	0.675826210952	0.193861883681	0.0697455056461	0.00557954420183	0.00103984135008	0.00047130885976	4.60886826284e-05
à	0.000257998600713	0.000106897432563	9.7622344778e-05	0.00122734837425	0.00318593671852	0.0255595838183	0.680461433651	0.195995251227	0.086369323882	0.00512763416728	0.00112991737003	0.000442462343253	3.86141268095e-05
l	0.00344252328357	0.000762637512188	0.000179564358259	0.00193633609142	0.0118595104062	0.0826474959394	0.680069657884	0.133891679076	0.0783127799607	0.00529122748909	0.00105168201001	0.000336609817751	0.000218300101536
e	0.0196557707612	0.0100432135374	0.00407286197609	0.00288359523047	0.0166919728021	0.0980407306465	0.458426512628	0.163963535025	0.196886489987	0.020746544163	0.00722299230334	0.00103271038592	0.000333050323845
e	0.0236111450204	0.0129733990458	0.0053248762387	0.00223731522682	0.0085006426007	0.0383619611822	0.218792950876	0.228606155008	0.277429536662	0.164885582388	0.0178563337678	0.00124482762864	0.000175273591948
t	0.0097560805398	0.0048651781876	0.00185521356757	0.00077807996394	0.0032667693169	0.0141972550841	0.100516747625	0.284916285003	0.285818342221	0.269906424129	0.0232972832559	0.000736052016213	9.03201599827e-05
t	0.00326265785727	0.00162629053767	0.000623379449057	0.000264412119447	0.0011285794013	0.00490159830803	0.0577901552083	0.286439935001	0.332393427407	0.286921718043	0.0229072344186	0.00145799277874	0.000282640175328
ù	0.00134049794676	0.00061336765869	0.000222872481552	0.000119351026282	0.00117763917943	0.00418002165934	0.0479199684028	0.221360241667	0.359878259136	0.326662662681	0.0324569051395	0.00306254752625	0.00100565969178
c	0.000730112802253	0.000283139646897	9.44216075173e-05	7.92284857607e-05	0.00134848639314	0.00438810205311	0.0615856674676	0.190422310556	0.450932063045	0.243879710894	0.0418808040465	0.00333536840875	0.00104055752059
e	0.00218707700408	0.00102806949963	0.000316127836172	0.000120667022254	0.000726866831047	0.0021931397977	0.0476338986892	0.123913939185	0.439451741015	0.157653223631	0.214326165349	0.00892862403625	0.0015204222302
t	0.00264150914203	0.00126942477021	0.000385724393057	0.000126459348618	0.000375230365016	0.00102836096923	0.0211492347631	0.087761365395	0.338851540338	0.204730914544	0.31679002845	0.0229930850121	0.0018970827434
r	0.00089331544001	0.00042777535107	0.000131336546686	4.4515759206e-05	0.000138158505005	0.000391687364077	0.012145535521	0.0829944017983	0.335448990113	0.347792718181	0.18629097615	0.0317124703374	0.00158810241447
ò	0.000450312232003	0.000253162024357	8.7170073562e-05	4.53428395353e-05	0.000354903683668	0.000511894205692	0.00545971974033	0.0481002059328	0.249382303371	0.314091389394	0.25676665205	0.117792812779	0.00670412697149
o	0.00604559691067	0.00263704159145	0.000444232747854	0.000102552757845	0.000620279881223	0.000837357168564	0.00258516041344	0.0228920461776	0.118686213457	0.156188056465	0.384988684017	0.20778543426	0.0961873366572
p	0.00777034729289	0.00332540274435	0.000522182230818	9.20009330817e-05	0.000401962874574	0.000571580017321	0.00124912670448	0.0107841416925	0.0643599824857	0.111403605488	0.412936241339	0.25776052142	0.128822881552
o	0.0026027688893	0.00111413379498	0.000177220137639	3.24467964939e-05	0.000142384263691	0.000199241455574	0.00062108593816	0.00565294007083	0.0424507455952	0.069888338496	0.540271960446	0.279139410473	0.057707317184
d	0.000906886537433	0.000385908900327	6.8251127713e-05	1.5434545498e-05	5.8035488897e-05	7.78470411913e-05	0.00026227270272	0.00223775826361	0.0167096454984	0.030530687832	0.557011406815	0.338591006824	0.0531449063947
d	0.000975177551144	0.000432863415776	5.65970252377e-05	1.37363678327e-05	6.6262249299e-05	0.000109346354397	0.000152190699573	0.0014754504212	0.00865689089947	0.0241147396107	0.362948462272	0.398396778941	0.202601525465
ù	0.00117086286705	0.000604767785259	0.000108966765079	4.18228119442e-05	0.000271302159766	0.000294894091466	0.000136659048524	0.0012777155404	0.00649707433316	0.0185618070702	0.196327390757	0.498732216314	0.275974528488
p	0.000696179689017	0.00038943107842	0.000102210237493	4.74584693147e-05	0.000309819446589	0.000297212399155	0.000112445381175	0.000711847080133	0.00378539255105	0.00797217975673	0.111977832252	0.684729318771	0.188868709496
a	0.000944145613006	0.000593223709473	0.000207648684964	3.32521727716e-05	0.000131203456863	0.000145342091718	6.57639253917e-05	0.000397203206711	0.00161781003368	0.00401069458558	0.0609135094173	0.59799123959	0.332948993165
s	0.000924218326135	0.000640697580324	0.000240922006988	2.71286733472e-05	5.83477848743e-05	7.60910068493e-05	5.20892797972e-05	0.00031099066557	0.00115798442123	0.00308581022853	0.0444672698058	0.585010433197	0.363948059388
t	0.000321015823845	0.000217902958775	8.24050868293e-05	9.31781127907e-06	1.95210452831e-05	2.56500430998e-05	3.33330895991e-05	0.000231360361857	0.00205797674041	0.00943300864284	0.0519218122686	0.732972531066	0.202674221463
i	0.000254457297948	0.000118281081092	3.33140614431e-05	4.00826483302e-06	8.21395336603e-06	1.21057349066e-05	2.3241573533e-05	0.000185822138286	0.0020328534268	0.0116605972143	0.0608706064229	0.634681990355	0.290114547154
c	0.000221991530483	8.26030984973e-05	1.63943432477e-05	2.40445680101e-06	4.92189628868e-06	8.02020366887e-06	2.1786856511e-05	0.000136074193762	0.000951669722267	0.00688936140477	0.076197574141	0.607596493452	0.307870732385
c	0.000275833894661	0.000104882214299	1.38822238492e-05	2.27538712367e-06	5.80682139623e-06	9.96861392296e-06	2.12258171703e-05	0.000140242044587	0.000620205334089	0.00628887323492	0.0682457543803	0.610955507817	0.313315560795
i	0.000349975414887	0.000141207301433	1.95954602831e-05	5.72078220789e-06	1.14948914654e-05	1.57286863077e-05	1.13903193901e-05	8.4488600529e-05	0.00035006814803	0.00425990452297	0.0347050888934	0.435931722606	0.524113620265
ò	0.000350153838296	0.000210504657144	6.07624190944e-05	1.8281919236e-05	2.14889868218e-05	3.34258337692e-05	1.70969884634e-05	6.1623665843e-05	0.000171990992677	0.00154139590232	0.0141423899645	0.426146690869	0.557224213422
t	0.000314822922765	0.000207158059381	6.81381794981e-05	1.92264948787e-05	1.94677762739e-05	3.45583911231e-05	1.92450883878e-05	5.2843264281e-05	0.000112341115226	0.000719727784107	0.0108007272215	0.653306286956	0.334325519474
t	0.000259825340922	0.000123270770127	3.0125193966e-05	7.80542615957e-06	7.2823107113e-06	1.42922399077e-05	1.01323866959e-05	2.67455717603e-05	6.91262050753e-05	0.000696662294702	0.0103996487405	0.817962182319	0.170392948158
u	0.000274113720307	0.000119857626709	2.1901837322e-05	4.06699435319e-06	3.41513742377e-06	8.12391796923e-06	5.49061009863e-06	1.93297962534e-05	4.60868113584e-05	0.000626630221567	0.0058923258135	0.601245420773	0.391733216053
</S>	0.000219441835154	0.000102069388354	1.9430996161e-05	2.94796302659e-06	2.80137956189e-06	6.28965648461e-06	3.65905434931e-06	1.61401346267e-05	3.27856966792e-05	0.000372898395783	0.00340351275675	0.361780820387	0.634037158026
