 	non	mi	aspetti	che	non	vengo	</S>
m	0.187065976	0.32167777475	0.47637405185	0.007614772134	0.00160240645	0.0045048424265	0.00116017529025
ì	0.0985254646667	0.40850763475	0.476966738017	0.00772626013133	0.00236433785	0.0047495055555	0.00116007195942
m	0.149436820222	0.465251624917	0.341544613406	0.0158282527971	0.00404899691667	0.0232481249318	0.00064157802914
e	0.172606838074	0.458395238306	0.303452739469	0.0228464312657	0.00768653363889	0.0344847093106	0.00052745466638
m	0.095653332358	0.429685660769	0.417966368156	0.0329421260886	0.00645316657296	0.0170242515035	0.000275017747127
ì	0.0760652191193	0.25660730159	0.466515707385	0.0928244440295	0.100995238551	0.00685533016783	0.000136711992709
n	0.175095359706	0.31134270053	0.206283183795	0.156582554677	0.13404761185	0.00666083498928	0.0099877386929
e	0.169780685235	0.251449600177	0.108259351932	0.269680414892	0.100258076283	0.0862568423298	0.0143150340976
k	0.0613944240183	0.118448558259	0.0515616873107	0.556005161631	0.0922448730943	0.114350240777	0.0059950281992
a	0.0210976014461	0.0427317887863	0.0260136504702	0.528068170544	0.249354112031	0.129256426926	0.00347817289973
e	0.014439008982	0.0180155759954	0.0164125771901	0.255992656848	0.471512250677	0.153223225642	0.0704046604999
n	0.0117262138807	0.00815296339847	0.0195138120634	0.160377430616	0.521135106892	0.151066195214	0.128028300167
è	0.00405348979357	0.00297011919616	0.0139073953211	0.078843157172	0.430979792297	0.384251788405	0.084994277389
r	0.00144032640696	0.00105373054105	0.00551901469703	0.028954732524	0.217600505099	0.699481176135	0.0459504997963
k	0.000487172399753	0.00036190604635	0.00225770118901	0.011517406408	0.0862376716997	0.772859058712	0.126279066599
u	0.000261374541584	0.000163012449117	0.00122928666967	0.003944420386	0.0454969235666	0.652956199571	0.295948788866
m	0.000182529765095	9.58513903723e-05	0.000562107906557	0.00169615237867	0.0603065185222	0.611275446524	0.325881422955
e	6.7477018265e-05	4.43289907908e-05	0.000242501600186	0.000926548196557	0.0571363735074	0.450436912175	0.491145890985
</S>	4.11622871325e-05	3.62266453954e-05	0.000121830132093	0.000469503103778	0.0300327077537	0.258572901087	0.710725695492
