 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.906639985	0.0553310965	0.027289309685	0.0105842780715	8.219699735e-05	2.97663957e-05	8.51974445e-06	3.27148901e-05	4.962212075e-07	5.769251975e-07	1.05500087e-06
n	0.585205694	0.368339012167	0.0336408085617	0.0111574081905	0.000419671245783	0.00107935999057	8.296568115e-05	3.77505220333e-05	1.18471238358e-05	2.22703916325e-05	3.23725892333e-06
è	0.207788684933	0.752953370722	0.0303127778539	0.0068657315635	0.000494193036928	0.00141557263052	0.000102810542017	1.91255493444e-05	1.53201897619e-05	2.91409096188e-05	3.35117045444e-06
r	0.074909395911	0.876642876907	0.0424318429513	0.00526745822117	0.000193954579309	0.000495447773173	3.51612137257e-05	7.7317577348e-06	5.1373475993e-06	9.8595225876e-06	1.17099367015e-06
k	0.0300270468037	0.918997145636	0.0474410579838	0.00283063860706	0.000434807438436	0.000229302110391	1.54137346619e-05	1.32361451983e-05	2.24254126177e-06	4.37272523587e-06	4.72821542872e-06
e	0.0140349217679	0.697121945212	0.273928750995	0.0136877320357	0.000700771212812	0.000470037293464	2.20638862206e-05	2.37470037328e-05	1.55491472059e-06	2.47561307529e-06	5.98351314957e-06
s	0.00714245068063	0.502000198404	0.464712483665	0.0230069026786	0.00250717960427	0.000581431641155	2.80478814069e-05	1.70471795776e-05	9.2497363353e-07	1.2412156551e-06	2.10292882119e-06
e	0.00252079653821	0.364344031135	0.557999427888	0.0717581715595	0.00304504306142	0.000304959643718	1.88995142356e-05	6.77707142587e-06	4.3352253551e-07	7.67523997367e-07	7.4998143173e-07
k	0.000998423872737	0.176770345378	0.688973542629	0.108910693853	0.0232079238805	0.00103110443457	9.12164085119e-05	1.25725277086e-05	1.57244454284e-06	1.55636317812e-06	1.06313947058e-06
a	0.000489068080912	0.113156107299	0.602791707543	0.248043197951	0.0337166776268	0.00163295897819	0.000144469542837	2.07360219029e-05	1.96786224095e-06	1.85369562604e-06	1.23246839019e-06
i	0.000514994976971	0.0379744489963	0.352393092514	0.587368099317	0.0203050077089	0.00122931363606	0.000194817127612	1.74144356343e-05	1.13057977365e-06	1.03648230868e-06	5.93363053397e-07
