 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.954379685	0.0379264419	0.007494964431	0.00016964954065	1.95002742e-05	4.251227375e-06	1.4976972375e-06	1.114916917e-06	2.499182535e-07	1.4271078335e-06	4.482656555e-07	8.990362155e-08	2.86096951e-07	4.03541615e-07
p	0.812407975	0.1794336923	0.00792622354367	0.000195203426883	2.25993560667e-05	5.42125885833e-06	4.5664329125e-06	1.33478310567e-06	3.04491341167e-07	1.42086069703e-06	4.55684501833e-07	9.58322405167e-08	2.82282595667e-07	3.828627165e-07
à	0.707586515	0.285586240767	0.00671151624789	9.53502512943e-05	1.08553260556e-05	3.05981528278e-06	4.62198235183e-06	6.85527447223e-07	1.61288181922e-07	4.88778660543e-07	1.67585332944e-07	3.91910796389e-08	9.93128770223e-08	1.36729086667e-07
o	0.519692825	0.432803113589	0.046246842416	0.00115717207943	4.12366737185e-05	3.65600556909e-05	9.41527849828e-06	2.59430732774e-06	7.27612272174e-07	4.64204869585e-06	3.24968102665e-06	8.2174226013e-08	3.91157838807e-07	1.09753733189e-06
v	0.213633103333	0.717575371196	0.0669612828053	0.00168556071314	6.52082822395e-05	5.04862965636e-05	1.19956970661e-05	3.58654580925e-06	1.00459240406e-06	6.01560263222e-06	4.29502736222e-06	1.19287742004e-07	4.88309037602e-07	1.4164224103e-06
r	0.0851032884443	0.865975857065	0.0478583486018	0.000987295771047	4.40599150798e-05	1.99317157879e-05	5.00586470537e-06	1.56556736775e-06	4.2734813192e-07	2.02122736767e-06	1.45773059641e-06	6.3156286968e-08	1.81198533867e-07	4.80629030267e-07
ì	0.0503003808148	0.740985729022	0.207974620534	0.000700852770349	2.52627075933e-05	7.55144286263e-06	2.90722318512e-06	6.4268504725e-07	1.9271173454e-07	7.9038684589e-07	5.44136451137e-07	2.5527102956e-08	1.45326931289e-07	3.80753037256e-07
s	0.0283808846383	0.517980646341	0.451184173511	0.00231532572345	6.85232684311e-05	2.12194262875e-05	4.01990922284e-05	3.78920020908e-06	2.11133468485e-06	3.7650826363e-07	1.10271758038e-06	9.24204541985e-07	1.34088615096e-07	6.14867645752e-07
k	0.0324765782461	0.436322392114	0.522299324504	0.00795672124115	0.000245931609477	0.000130073972096	0.000118629394076	1.22218037364e-05	1.25268111283e-05	3.77902243621e-06	3.23184878268e-05	4.92505738066e-06	1.0574049197e-06	0.000383541412249
o	0.038725432082	0.305227544038	0.621280208168	0.0321066580804	0.00126099354649	0.000453766227365	0.000300102574692	3.15041655788e-05	1.89173057094e-05	2.55372658121e-05	4.83263216089e-05	5.49183336022e-06	3.38070300657e-06	0.00051214370965
n	0.019577034794	0.146185898013	0.735610769389	0.0908538893601	0.00606692284883	0.000963665555788	0.000388391161564	7.73640558596e-05	3.02489195698e-05	2.92563843874e-05	3.06566278696e-05	7.42542985341e-06	4.86839566886e-06	0.000173607456117
t	0.00772263013133	0.205875062671	0.606416706463	0.16572934312	0.0128172729496	0.000987082318596	0.000247042373855	7.40899769532e-05	2.95943929233e-05	1.06144932458e-05	1.85872955365e-05	8.00387099447e-06	4.24401932295e-06	5.9697400339e-05
a	0.00310048365711	0.20505835699	0.514623335488	0.26434175104	0.0120509229832	0.000642160939532	0.000108243001952	2.66899079844e-05	1.04860517644e-05	5.43494918193e-06	6.8440624255e-06	2.75015404369e-06	2.38003834098e-06	2.01195685363e-05
n	0.0012728960657	0.0728078777633	0.545780218496	0.36278060368	0.0162385876611	0.000958853846511	9.06012846507e-05	4.30714219948e-05	8.02924797813e-06	3.28017402731e-06	5.09233514183e-06	1.1997166501e-06	2.50373748033e-06	7.15591723543e-06
a	0.0009277385219	0.0276460273544	0.380012681165	0.542124921227	0.0464181245537	0.00267087404884	0.00012285910155	5.20880303316e-05	7.93863892604e-06	5.46652254244e-06	4.94485608061e-06	7.04619551367e-07	2.70043296011e-06	2.92930924514e-06
f	0.0007946327773	0.00981006650147	0.171193659722	0.665747973742	0.144200271518	0.00786007068295	0.00025406005385	8.95484077772e-05	2.18592845753e-05	8.30512234748e-06	8.87291072687e-06	2.47071688512e-06	4.7893298867e-06	3.41024198171e-06
u	0.000350476652433	0.00358076250382	0.094783981574	0.691605824581	0.192515857173	0.0166181908943	0.00037943435795	0.000107647349592	2.61702868918e-05	1.02485909492e-05	9.61172670896e-06	3.03669617004e-06	5.31463787723e-06	3.43530125957e-06
r	0.000176364314144	0.00142838643461	0.0577957595247	0.675537528194	0.232492485724	0.0313160369648	0.000979510939317	0.000216715530197	2.88084876639e-05	1.02878037497e-05	1.1904947703e-05	1.77715459835e-06	2.97839887408e-06	1.46951966552e-06
n	0.000445612211381	0.00143858669154	0.0313844241749	0.558210196065	0.301510388575	0.0843654236549	0.0215623856798	0.000640252130066	0.000234321969221	1.74713870166e-05	0.000111666819234	2.23420605328e-05	4.0181385958e-05	1.67164292018e-05
o	0.00117926387046	0.00187532046385	0.0158998945916	0.429506025355	0.365406879525	0.153800474552	0.0292998900933	0.00182904374336	0.000584826256407	0.000133793955672	0.000359238546411	3.08852618443e-05	6.60520566527e-05	2.83565130673e-05
k	0.00176646879015	0.00198355278795	0.00857968086387	0.276595205118	0.481890383175	0.197337718184	0.0194682015644	0.00676624731445	0.00307631800547	0.000174516411891	0.00163326821547	0.000248315755615	0.000415905743551	6.41853526891e-05
a	0.00208390669672	0.00209560069598	0.00474065368796	0.148834902706	0.522816091058	0.285344959395	0.0192466198548	0.00810506463815	0.00370224174182	0.000251907697297	0.00186637028682	0.000319097413105	0.000522810629517	6.9768077263e-05
k	0.00168392393224	0.00150944713199	0.00271908039599	0.086826737902	0.519573110353	0.358815603132	0.0173336026183	0.00735523541272	0.00210164552061	0.000363925532432	0.000924241110607	0.000137839750602	0.000608058391506	4.75643987877e-05
à	0.00102557731075	0.000999264310663	0.001571058532	0.0559215129673	0.423396876784	0.441903064377	0.0611661508728	0.0105418848042	0.00160498083354	0.000525175810811	0.000594718601202	7.72430263007e-05	0.000632788176769	3.97116724592e-05
n	0.00119968787025	0.000868186226888	0.00140847177733	0.0489165719891	0.261793365595	0.600728268126	0.0734374006243	0.00934355326807	0.00104517017118	0.000523647746937	0.000425240998067	4.73854465336e-05	0.000220280053523	4.27580770164e-05
n	0.00215020965675	0.00129084486563	0.00125555935911	0.0526728083297	0.153678390865	0.713176756042	0.0681247438748	0.00580062028936	0.00097039730706	0.000251875162312	0.000424367866022	4.01833341779e-05	8.3463519841e-05	7.98162156721e-05
i	0.00213367733558	0.00140556157521	0.00075775588637	0.0329719475766	0.085675495955	0.751603772014	0.105550601292	0.0158712682965	0.00219921698569	0.00116115555744	0.000541906688674	2.04730770593e-05	4.2409315947e-05	6.4834536124e-05
t	0.000971072797693	0.000695287844737	0.000393940812123	0.0147316783255	0.0847593066517	0.704976644005	0.143484967097	0.0431154127655	0.00463723429523	0.00147608809248	0.000688900862891	1.62930103531e-05	2.93816853157e-05	2.38184987913e-05
o	0.000357688831731	0.000264658121246	0.000156283211374	0.00732887544183	0.0735300388839	0.636144894668	0.166239215699	0.0998126642552	0.00948315653174	0.00540569490416	0.00124061852096	1.42375937844e-05	1.37311215719e-05	8.25783820043e-06
t	0.000152584045644	0.000119660103415	7.37375117913e-05	0.00323416791394	0.0389016109613	0.466691474889	0.2938148919	0.171251488085	0.0165993098439	0.00703850850139	0.00206414684032	4.51555439281e-05	9.70112099063e-06	3.58081332014e-06
s	5.17958506147e-05	4.1478130505e-05	2.83914522638e-05	0.00182749773798	0.0221606639204	0.224463980296	0.5803796773	0.147442046028	0.018483890948	0.00292644602046	0.00189154811344	0.000276589247976	2.16036839969e-05	4.39067360671e-06
o	2.57948372049e-05	2.00218132017e-05	1.39807419213e-05	0.00111368011266	0.0130097759068	0.242420132099	0.544192362433	0.151836995343	0.0284295229827	0.0101083116602	0.00844875787115	0.000351950275992	2.32465425656e-05	5.46926200224e-06
m	1.88421574016e-05	1.47782176339e-05	1.18266761404e-05	0.000734383890887	0.0107869116356	0.263412774033	0.394826110811	0.258869091781	0.0462631489942	0.0127134653534	0.011926307757	0.000367793918664	3.71993200885e-05	1.73559541341e-05
ì	1.60765018005e-05	1.46564591113e-05	1.73190103801e-05	0.000614159983629	0.0109608915452	0.180654424678	0.30988697927	0.393675580594	0.0628172309981	0.0270581032511	0.0137529580523	0.000420883946221	8.20079566962e-05	2.87285460447e-05
k	0.0001688546016	0.00013847293637	5.13137531267e-05	0.000736753794543	0.0108598518484	0.168955298226	0.14510414709	0.474030373531	0.132158996999	0.032411157717	0.0325793126841	0.00241740558874	0.000182072292232	0.000205996719348
a	0.0010997709072	0.00164652255879	0.000426765917709	0.00108488556485	0.00745950381613	0.104306324909	0.07826334603	0.465107817844	0.252315709	0.0275057442057	0.0547591185614	0.00524403292958	0.000458080277411	0.000322348906449
l	0.00126770344573	0.0020354579676	0.000522257247236	0.000864645948283	0.00330476811538	0.0390886313697	0.03860824301	0.445901385948	0.354018309667	0.0284965244019	0.0754467095205	0.00806163987653	0.00212542929247	0.000258256408816
ò	0.000486695848577	0.000760177363867	0.000205421298745	0.000351014710761	0.00132307670179	0.0155626337899	0.0241968810033	0.460397415316	0.382465236556	0.019982130134	0.0818931551735	0.00943547029218	0.00274804119749	0.000192621314939
c	0.000230210566192	0.000339272498622	9.7458425915e-05	0.00017843652492	0.00066494253393	0.00836164389663	0.0152414830011	0.415231581772	0.399540238852	0.020197713378	0.120920887058	0.0110532380974	0.00778485149916	0.000158008363646
