 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.951131195	0.0479641745	0.00089364663	9.045529e-06	8.63428865e-07	1.037403615e-06	4.64404535e-08	6.53003235e-09	9.72201125e-09	4.6630372e-09	1.756161325e-08
a	0.758273075	0.218808592833	0.0153966739767	0.007514474737	3.95971002167e-06	1.97832887167e-06	6.95093672167e-07	5.88031820167e-08	1.8375374875e-07	4.03341945333e-08	2.6999674325e-07
p	0.403549035	0.562551797611	0.0238017419922	0.0100579138023	2.97819383406e-05	7.12156772389e-06	1.36226442406e-06	3.96513744006e-07	4.54593302917e-07	6.71573748444e-08	3.56502704417e-07
e	0.160260842667	0.81240676587	0.0237156759974	0.00357187239077	3.51764306602e-05	7.85506586463e-06	9.12703432453e-07	4.54310302869e-07	3.67900955139e-07	3.80162972348e-08	1.25348353806e-07
d	0.0684320778223	0.845129408623	0.0846296433325	0.00170532896359	8.35811764334e-05	1.49891902449e-05	2.02090490192e-06	1.59256688916e-06	1.25217845255e-06	1.10220626698e-07	5.55408702687e-08
ì	0.0245910720741	0.847944909541	0.124781844444	0.0025588857212	9.98290018911e-05	1.74131233683e-05	2.39404408931e-06	1.97287086985e-06	1.54788025898e-06	1.35036977499e-07	3.41288587562e-08
a	0.012599421558	0.590179701847	0.308594194815	0.0876239273737	0.00035355895371	0.000623775787743	1.07960848184e-05	1.93915956342e-06	9.65939119446e-06	6.50553777766e-07	2.38749249825e-06
m	0.00717956840933	0.217027682616	0.643445231605	0.129599664458	0.0018402522179	0.000852568485914	2.45902639395e-05	9.98406732114e-06	1.51544563982e-05	2.00109745926e-06	3.31182420942e-06
i	0.00266678117311	0.0962982952053	0.804393810535	0.0942544068193	0.00203309124197	0.000311970047105	1.92846149465e-05	1.1396775807e-05	7.86190296273e-06	1.85186741875e-06	1.27286596314e-06
n	0.00133891259437	0.0463526205018	0.829166570178	0.113503882273	0.00897135081666	0.000452378177502	0.000154377221949	2.46899773023e-05	3.09885914842e-05	3.28044610525e-06	9.5248310438e-07
c	0.00210315425479	0.0257312289339	0.869250123393	0.0871165927577	0.0121030002722	0.0033933542925	0.00020419647015	3.89039921008e-05	5.16036124947e-05	6.35501003508e-06	1.48908043479e-06
i	0.00230709660493	0.017705034778	0.842456494464	0.128291999586	0.0050588082574	0.00404749154083	7.392528945e-05	2.28295873103e-05	3.03471456982e-05	4.73735885503e-06	1.20053983493e-06
à	0.00129342768831	0.006896432326	0.532179708155	0.456219819862	0.00195978166247	0.00140307992028	2.693201185e-05	7.87492741343e-06	1.07248227661e-05	1.67018074501e-06	5.49223601643e-07
è	0.00297433276277	0.005623220042	0.220243649385	0.766655213287	0.00232811139749	0.00213750893676	2.20734940833e-05	4.00212650448e-06	1.02910652554e-05	8.5598575167e-07	7.93936433881e-07
r	0.00324136955426	0.005083956714	0.113864663128	0.862299924429	0.0130482662325	0.00241332069225	3.18431326944e-05	4.19937283483e-06	1.09237240851e-05	7.21832417223e-07	8.3621404796e-07
k	0.00409649891809	0.00434019917133	0.173613221043	0.791836041476	0.0242106034108	0.00184920077742	2.94256475648e-05	5.45322361161e-06	6.7671912617e-06	7.74817085741e-07	1.1787152186e-05
u	0.00525655313936	0.00487637889044	0.190147069014	0.740322747159	0.0478363418036	0.0112355867591	0.000270347539188	1.13494112039e-05	2.68941863206e-05	1.03472472858e-06	1.56556398387e-05
t	0.00270222491379	0.00267627779681	0.081067758338	0.553762704386	0.344471393935	0.0145655206864	0.000684882146396	2.83889947346e-05	3.41007057735e-05	1.22178324286e-06	5.52179718423e-06
t	0.000914063918263	0.00107732998894	0.076044649446	0.232454116795	0.628389884645	0.0603614589955	0.000690346832132	5.01963392449e-05	1.50281962245e-05	1.03553251429e-06	1.88498111941e-06
e	0.000638598752421	0.000588377716313	0.0666923869153	0.159751278932	0.678393794882	0.0927719779985	0.00104108466071	7.69448497483e-05	4.31886493748e-05	1.6273504381e-06	7.48091893137e-07
n	0.00054490504414	0.000305207853438	0.0235281826051	0.129068541644	0.785463484961	0.0571725059995	0.00373706715357	0.000115257776583	6.13673477916e-05	3.02005614603e-06	4.54967604379e-07
d	0.00269769404138	0.000967041835813	0.0109180035017	0.0696239658813	0.79025092832	0.117786090333	0.00455804758452	0.00156546231219	0.0013990514806	0.000134688514915	9.89945892515e-05
i	0.0120974797805	0.00374514561194	0.00717562360057	0.0446082552938	0.72478046944	0.173820403444	0.0171872093948	0.00614227377073	0.0081623771602	0.00199576366164	0.000284958663084
m	0.0129626504435	0.00394964628065	0.00394335615352	0.0312312584313	0.774978489813	0.121264018481	0.0265262534649	0.00956605059024	0.0104007050534	0.00483799875388	0.000339537114361
è	0.00548417933117	0.00264947337022	0.00292201793784	0.0449911361438	0.824931883271	0.0748771534937	0.0277706178216	0.00723667813008	0.0049258134178	0.00399901825796	0.00021200806812
n	0.0130092374437	0.00313115425674	0.00305581724595	0.151410412048	0.72797324109	0.0632819211646	0.0259115862739	0.00608472431003	0.00232098863927	0.00190002729265	0.00192085854271
i	0.0353555234812	0.0217418208522	0.00683100008198	0.162866219683	0.480235153697	0.109584657055	0.130491577091	0.0419113894367	0.00699743264642	0.00147822353088	0.00250698765757
à	0.0380508324937	0.0302404486174	0.00887679842733	0.064213715561	0.291154277899	0.173219779018	0.318544525697	0.0649693144789	0.00901250154881	0.00081871310596	0.000899118902523
t	0.0182248677479	0.0134312167378	0.00453633308911	0.034620833187	0.329217692633	0.203051376339	0.325516055232	0.066018319493	0.00473620081627	0.000305381207653	0.000341759701841
t	0.00675434236597	0.00483342737793	0.00215364284304	0.0211517555957	0.283634489211	0.42371184878	0.173409971744	0.0796586964977	0.00443319103876	0.000124130184218	0.00013449938428
o	0.00353630245532	0.00257123842598	0.00182190578101	0.00905389636523	0.119561454737	0.53123361626	0.130747760581	0.181868575499	0.0191989511463	0.000310339516406	9.596365076e-05
n	0.00182486053177	0.00149035316033	0.001130142943	0.00353239242174	0.0616169582457	0.326861092087	0.242530140194	0.3320448985	0.0279754930488	0.000919301322135	7.441847692e-05
