 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.968879465	0.03099283885	1.6418851e-05	0.000108636835	1.65814305e-06	4.8954207e-08	8.997389e-07	1.27153505e-08	4.7417366e-09	9.9295424e-09	2.10828567e-08
a	0.812565931667	0.17133528295	0.00990468510333	0.00595601181833	0.000141506061117	6.33251089e-07	9.54615040333e-05	6.54097601667e-08	8.62873639333e-08	8.27314647333e-08	2.32894353367e-07
p	0.457800900556	0.519943394317	0.0133354318944	0.00859098167278	0.000197105292039	3.235677763e-06	0.000126936287768	1.28563892339e-06	2.11514731311e-07	1.74131251578e-07	3.09223647789e-07
e	0.181315125519	0.802909578106	0.0114222534915	0.00422457905759	8.0306606013e-05	3.516209852e-06	4.2572830746e-05	1.63681417333e-06	1.6956184137e-07	1.26485033193e-07	1.12741947596e-07
t	0.0784058671297	0.893842386035	0.0148334198305	0.0126889684525	0.000205824265671	6.77618638167e-06	1.52535577153e-05	1.09549985664e-06	1.9538350139e-07	1.18884320398e-07	4.3883445532e-08
ì	0.0266976720999	0.943017342012	0.0119596802768	0.0180302861508	0.00027968602689	7.90912665722e-06	6.1600122251e-06	9.15181383913e-07	2.04368939197e-07	1.16735646866e-07	1.90191571773e-08
a	0.0138605511333	0.659324611671	0.225220021092	0.0925776873836	0.0089266894473	2.59486887491e-05	6.11751913284e-05	1.185570393e-06	5.43025071799e-07	5.71156355689e-07	1.05650869973e-06
e	0.0113412703778	0.240520901224	0.472442973697	0.223461139128	0.0520346314824	7.4081039583e-05	0.000119764380443	2.03785966433e-06	7.67705807266e-07	8.5011362523e-07	1.59458039991e-06
s	0.0060336335426	0.0872557080747	0.379918677899	0.419604616376	0.105371793827	0.00163323641319	0.000146186090148	2.72426296548e-05	5.78737398576e-06	2.31017561508e-06	8.18539346637e-07
ò	0.0023218295642	0.0408786716916	0.176915667633	0.686308818792	0.091281515609	0.00212895664106	0.000119107898716	3.49783290249e-05	7.37065157392e-06	2.68025072936e-06	3.71520763879e-07
z	0.00330837858807	0.0283282128972	0.339076324211	0.548215925931	0.079986686203	0.00099868611702	5.6022870572e-05	2.13356134816e-05	4.93858443664e-06	2.04949133412e-06	1.37940245629e-06
u	0.0135014429627	0.0224047149657	0.49420534807	0.212258694977	0.254693625401	0.00256495493901	0.000298645739191	5.21880244939e-05	1.10041274789e-05	5.93708721137e-06	3.4136022521e-06
n	0.0204037389876	0.0159439223219	0.391185489357	0.106899716326	0.448577925134	0.012120027313	0.00438497297973	0.000237259946831	0.000123592230826	9.72561727371e-05	2.60878479174e-05
