 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.934588415	0.05708598155	0.006280416076	0.00023904728875	0.0006382397863	0.00113849684265	2.3462449255e-05	3.456035125e-06	1.677872355e-06	7.99119585e-07
p	0.779609715	0.20590768385	0.011052640692	0.00130780429625	0.000860598895433	0.00114149142188	5.8455092085e-05	4.61769129417e-05	1.45319998517e-05	9.02304918333e-07
è	0.454176783667	0.531617144617	0.011611348564	0.00154319737542	0.000519953684144	0.00040036600596	5.46468924083e-05	5.81901087259e-05	1.78589283039e-05	5.01784842778e-07
n	0.181619039889	0.805144748206	0.0118381515213	0.000958662868473	0.000232626860381	0.000150691522853	2.20306618494e-05	2.23148229873e-05	1.09905801213e-05	7.27130194259e-07
s	0.077870811463	0.894909282735	0.0251245941738	0.00150904575616	0.000275028166794	0.000180383437484	6.92092132831e-05	1.46145659958e-05	1.72359407071e-05	2.97499931648e-05
e	0.0371879446543	0.827232127578	0.121560391391	0.00949612405205	0.00165157822226	0.00265431091249	9.3387467761e-05	1.98330746653e-05	6.24982352357e-05	4.18041218883e-05
t	0.0204338018181	0.696476132526	0.24177519713	0.0336826093507	0.00412169970742	0.0033526235574	5.2976454587e-05	1.87825909884e-05	6.93896071786e-05	1.68396401623e-05
s	0.00731570350603	0.507552450842	0.370363699043	0.102503003117	0.0104605360691	0.00136531775237	0.000395333130196	1.25085677628e-05	2.55454436929e-05	5.94663192027e-06
e	0.00330259916868	0.280500283614	0.537429443014	0.161754497706	0.015571887023	0.000901510064123	0.000511498451732	1.05859790209e-05	1.51758810976e-05	2.55896327342e-06
k	0.00177245096289	0.163475054538	0.596938724338	0.189175752569	0.046604423341	0.00136718525471	0.000587127625577	4.17893514403e-05	3.61508876992e-05	1.34517972447e-06
a	0.00116743356096	0.085902857346	0.469797231446	0.329001847523	0.098756234447	0.0146210364849	0.000655473841859	5.54870421468e-05	4.13366232331e-05	1.02840734149e-06
o	0.00176438295365	0.0313125784487	0.251606517149	0.454860759174	0.237735368149	0.021819131495	0.000808692713953	4.94071257156e-05	4.2133528411e-05	1.00937391383e-06
l	0.00174105718455	0.0130563656496	0.12746893905	0.403077996391	0.40783920605	0.0152298888317	0.028486810238	0.00160941838524	0.00146423352614	2.60674431713e-05
à	0.00102098606152	0.0061201408832	0.08210875435	0.267075740464	0.504377448683	0.0976301986106	0.0374942394627	0.00222310401841	0.00191520213371	3.41779588238e-05
d	0.00095841765384	0.00334466382773	0.04489995345	0.160782918488	0.577994429561	0.131067542537	0.0790204942042	0.00113118902947	0.000775710346237	2.46989327079e-05
r	0.00184421431795	0.00613506280924	0.02751012215	0.235378989496	0.442308203187	0.055783415279	0.227519764735	0.00291860744316	0.000564339778746	3.7306656236e-05
o	0.00491453377265	0.00871701693641	0.0163984633833	0.292779703165	0.347767394396	0.0797802598597	0.230901409912	0.0132014165811	0.00546211667958	7.77106387453e-05
m	0.00491258939088	0.00560973018547	0.0090453418611	0.171108004388	0.342219658132	0.0921775329532	0.348346958304	0.0186979131937	0.00778344442653	9.88244762484e-05
b	0.00169791946029	0.00205437741516	0.0041699104537	0.066171276796	0.178917992044	0.0372777609844	0.669906232768	0.0328230717312	0.00691688267551	6.45668044161e-05
ì	0.000631855950097	0.000912927465053	0.00755361158457	0.029106381932	0.073870838348	0.300919327328	0.544618037589	0.0363410227437	0.00601213428184	3.38784391387e-05
k	0.0036298589167	0.00229596976835	0.00943307929486	0.016361887444	0.0401935222827	0.392101993443	0.50806629253	0.0204437414146	0.00593661648395	0.00153705872838
e	0.0360786903056	0.0261419453561	0.011394009865	0.0289774482813	0.0306795645942	0.165772100481	0.482111472843	0.178199057138	0.0375781141613	0.00306761304279
à	0.0493248984352	0.036308866952	0.0115926092883	0.0341007999271	0.0281196303647	0.11885824516	0.182037747614	0.475945339046	0.0602741653871	0.0034376865476
t	0.0222774335994	0.016241265543	0.00459524560043	0.0151865047424	0.0178208686216	0.0754059650533	0.156741780538	0.646927113015	0.0421370544624	0.00266674715587
t	0.0080895046208	0.00583609254	0.00156774259781	0.00654611474747	0.0111831638205	0.0288046902044	0.142832058846	0.681231694338	0.111382891487	0.00252606215862
i	0.0041730656736	0.00309041591333	0.000609585675937	0.00359620321582	0.0040122245935	0.0101684779215	0.0599143559487	0.536063168113	0.354629080496	0.0237434510529
f	0.00222438893387	0.00177250587211	0.000279185698646	0.00169454657861	0.0016843902545	0.0045561146405	0.0323878329829	0.394005082704	0.527630146832	0.0337658286843
i	0.000752824923957	0.000600168592037	9.98959770487e-05	0.000615193285203	0.000791086600167	0.00229602396017	0.021779788601	0.268329244235	0.583917702277	0.120818106228
n	0.000269729163986	0.000219607808679	4.07878748496e-05	0.000234737039734	0.000285884952056	0.00101921406672	0.00952436224033	0.123563228078	0.703842967426	0.160999502076
è	0.000105979286662	9.36289025597e-05	2.20668976165e-05	0.000104949568911	0.000114402487352	0.00049677501224	0.00538034078811	0.0750910943593	0.847383955809	0.0712068323587
s	5.2883487554e-05	4.48768055199e-05	1.21386192055e-05	5.02248599703e-05	4.6283095784e-05	0.000213986030747	0.0025500003707	0.0298765536198	0.92562218527	0.0415308964529
t	6.15456851847e-05	4.404940784e-05	7.09690153517e-06	3.48218303234e-05	2.04458360747e-05	9.42962708623e-05	0.0016155377659	0.0125236322733	0.951976061757	0.0336225334843
r	5.37920027282e-05	3.775485728e-05	3.29175966839e-06	2.35333274411e-05	7.37287013823e-06	3.16579838174e-05	0.000667828090967	0.00639550382443	0.976614697252	0.0161646005614
a	4.96634705761e-05	4.25669604267e-05	3.0565701128e-06	1.67252538137e-05	3.30597894608e-06	1.18365867891e-05	0.000344491544322	0.00386936062481	0.692592677417	0.303066325587
</S>	6.94221432881e-05	6.39416452134e-05	4.1055008564e-06	1.89619729068e-05	2.51381687304e-06	7.58617729455e-06	0.000178829503161	0.00197780058741	0.401193591209	0.596483237793
