 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.91875735	0.018474519	0.0603799714755	0.000419485107375	0.0019050230032	1.81091347475e-05	8.602250502e-06	3.48658196e-05	2.125392953e-06
k	0.844303583333	0.062723983	0.0878715371585	0.00137580491579	0.00342703930107	0.000150446935916	2.37361595007e-05	0.0001211446032	2.76000261767e-06
à	0.540037846778	0.372868237667	0.0825889323862	0.00143446227526	0.00273639901369	0.000182687918172	2.30666027376e-05	0.000126796140713	1.58184456489e-06
j	0.220812144593	0.587895479222	0.189065404129	0.00104683072842	0.00105658032123	6.81857135907e-05	9.83233204987e-06	4.45111078843e-05	1.00780591396e-06
o	0.139975814864	0.386993808407	0.430381878043	0.00853574430947	0.0334746223104	0.00055200309253	1.67287099166e-05	5.93458739614e-05	1.00348679713e-05
t	0.0733622798313	0.170982206136	0.691060299348	0.0193811787698	0.0444019028368	0.000719021254177	1.71608635922e-05	6.33813128205e-05	1.25749571308e-05
r	0.0251130575204	0.163388596712	0.768062683116	0.0275325802566	0.0156043543789	0.000264308411392	6.6543431174e-06	2.35471841068e-05	4.23086697263e-06
a	0.00950805934013	0.166367873904	0.792805061039	0.0245802607522	0.00661769739297	0.000107148731464	3.0331525158e-06	9.39436476893e-06	1.50277523621e-06
ù	0.00663256258004	0.0780906553013	0.781481240346	0.121259907584	0.0122526563643	0.000265702621488	4.07332301527e-06	1.02361119896e-05	2.9787795354e-06
d	0.00516991000335	0.0360881604004	0.741542133449	0.203358855861	0.0134759843881	0.000338602520496	9.23378967176e-06	1.34447493299e-05	3.6780378618e-06
i	0.0195641214778	0.0211296057668	0.556751777816	0.374115971954	0.0200028397294	0.00776110360017	0.000191992466224	0.000474373099777	8.1881369706e-06
a	0.0283272324926	0.0163237011889	0.226130637939	0.635290857318	0.0643042219098	0.0286228395334	0.000307279572075	0.000682004209926	1.11806839902e-05
a	0.0161499324975	0.00951907266297	0.0941773769797	0.618565785773	0.198160297303	0.0628009538445	0.000288063074025	0.000331767119975	6.73406633007e-06
s	0.00807647698683	0.00625724764099	0.0445116856599	0.483694088591	0.352335752434	0.102201789281	0.00267128302467	0.000245036363325	6.65329811002e-06
ò	0.00273246428161	0.00265595180033	0.0197322135533	0.309451526197	0.534057677478	0.12705188976	0.00413132924156	0.000181421307775	5.54073659001e-06
z	0.0010190147622	0.00136514013344	0.0136262365178	0.275844795399	0.523195889159	0.175066303253	0.00958500098052	0.000293774072592	3.82513288334e-06
i	0.0115803531241	0.0114492767445	0.0147270071726	0.265680190466	0.284540066386	0.348882987751	0.0585949436602	0.0044921406242	5.30266357611e-05
g	0.0150314763067	0.0146588640315	0.00897232615753	0.138536982155	0.217222868795	0.476113992584	0.12051473122	0.00886853187473	8.02696939204e-05
r	0.00502731097923	0.00498538985717	0.00332895185251	0.0778979727183	0.343645562932	0.448700980861	0.109932399073	0.00640664152491	7.48444266401e-05
à	0.00230402907141	0.00228178644906	0.00171841185084	0.0324727315728	0.319477184311	0.50258079362	0.134639548358	0.00414332107497	0.000382233065547
t	0.00140557929914	0.00137100228302	0.00123810245028	0.0248714135243	0.178879711437	0.543897931207	0.231260372786	0.0165829806917	0.000492941288516
s	0.000707815941713	0.00106569732767	0.00200793311676	0.0199225637748	0.202246083812	0.540508357069	0.208070900929	0.0251343252306	0.000336365266172
i	0.00199732648057	0.00450841430922	0.00375123523892	0.0081516281916	0.177344571271	0.41486286569	0.35952428031	0.0216174967435	0.00824225687206
i	0.00238699310686	0.00536759094974	0.00325587991297	0.00317746738053	0.0738972662237	0.17898690923	0.689446743437	0.0282022055812	0.015279007624
n	0.00098379395862	0.00207640937891	0.00143037643099	0.00122841579351	0.0277319724079	0.09232779041	0.742591481146	0.116562148527	0.0150676038747
ì	0.00039824397254	0.00103794124197	0.000596435636997	0.00052203955117	0.0126004391693	0.05950456247	0.528640230382	0.382992822842	0.0137072312916
t	0.000203612420847	0.000684090593323	0.000319249241332	0.00022687479539	0.0059311425231	0.02414892839	0.262839820127	0.693907740947	0.0117385067639
t	0.000504212093616	0.000732842677108	0.000564510476111	0.000147425573463	0.00342305147437	0.01087326413	0.103278848042	0.849483946982	0.0309919029213
a	0.000757975731205	0.00107343325904	0.00072761632537	0.000130633871154	0.00276973590146	0.00559431329	0.0374332016473	0.598539602994	0.35297350264
</S>	0.000617785315603	0.00102967037952	0.000503682862685	9.1416005577e-05	0.00175564856573	0.002931575365	0.0192545772737	0.318088932497	0.65572672132
