 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.647915155	0.176813489	0.17096629086	0.0024540930975	0.001071313475	0.00051180496915	0.0001623135819	9.5886963e-05	9.60841815e-06
a	0.563493768333	0.255589609667	0.17324509442	0.00486834926583	0.00202047815833	0.00051449953155	0.0001626949693	9.578048859e-05	9.71099661667e-06
r	0.599914712778	0.313834226556	0.0800160756067	0.00431167445528	0.00163534620058	0.000194936491017	5.63247047e-05	3.29268047867e-05	3.78447133889e-06
ì	0.399693240926	0.410128328852	0.178760178536	0.00986358161843	0.00143282398133	8.77583130057e-05	2.05388384333e-05	1.19636922689e-05	1.60599095963e-06
s	0.368613426975	0.420819352951	0.196202631179	0.0129507013061	0.00136572645878	3.54192040019e-05	7.53634394443e-06	4.22650711963e-06	9.7961133321e-07
a	0.329041388325	0.472100200984	0.146923358726	0.0301326358687	0.0193298861846	0.00202323759033	0.000400710155181	3.91068077299e-05	9.47619417774e-06
e	0.117812227608	0.464258860328	0.281545432909	0.105984673623	0.0270899897282	0.00271166121678	0.000534200164727	5.08777924566e-05	1.21096828259e-05
N	0.0479363347027	0.374725773443	0.453085867636	0.112236316208	0.0108139978161	0.000981670158927	0.000188684711242	2.69471726989e-05	4.47280666197e-06
ì	0.0232207772042	0.254658841148	0.592771519212	0.107127370403	0.021685511512	0.000443111612976	7.23793832473e-05	1.8776083933e-05	1.75953610132e-06
c	0.00978206003807	0.132280863716	0.562540966404	0.269522360134	0.0253880664607	0.000445617130992	3.20151972491e-05	6.83796214433e-06	1.20989236111e-06
h	0.00535812115602	0.117428711239	0.591329442135	0.276766254711	0.00865375732023	0.000431060530331	1.96588977497e-05	3.32211721478e-06	9.64704918704e-06
o	0.00196056761201	0.0800093002797	0.519282124045	0.391777616237	0.00584731665008	0.00107148186344	3.41819645832e-05	4.62549943826e-06	1.27677659957e-05
e	0.000865707754003	0.0296540491599	0.225260831682	0.699134755412	0.0368761552167	0.00807943508781	0.000113065068194	9.80552314609e-06	6.18721756523e-06
e	0.000590251551334	0.0113218799866	0.0853366565607	0.673712175137	0.157911351739	0.0702464060293	0.000846345669398	2.87382887154e-05	6.21505015508e-06
e	0.000634608403778	0.00586935039553	0.0339962213869	0.404325855046	0.325666653913	0.22197710201	0.00736955155647	0.000142472122905	1.82227097184e-05
n	0.00143353885459	0.00468394123184	0.0166906876623	0.186084639682	0.307085494638	0.39854906067	0.0737760621855	0.0097661232743	0.00193044973257
è	0.00146375380486	0.00304574717728	0.0106531157541	0.0907800022273	0.145263845879	0.60947643689	0.123832454062	0.0129276943314	0.00255692021499
c	0.000581599398287	0.00140661943243	0.00561583195137	0.0403112087424	0.0636352996263	0.648494548963	0.228514258021	0.0104321146838	0.00100851604246
h	0.000386204799429	0.00223516018414	0.00430911681712	0.0305470999141	0.0338330944421	0.558731102988	0.348543656007	0.0179227085613	0.00349185834749
u	0.00027222248981	0.00258996972805	0.00420689597237	0.022851512738	0.0221056040474	0.448020014329	0.471385692002	0.0223168771871	0.00625118264916
n	0.000131804671937	0.00110158220602	0.00195913369279	0.0102559410793	0.0172394565491	0.246872211443	0.679398964001	0.038649840729	0.00439103038305
f	0.000926012899312	0.00296582869867	0.00270356656626	0.0129610990931	0.00626861746303	0.136338107148	0.631471694667	0.127458120243	0.0789069470944
a	0.00118938016877	0.00369852136622	0.00304268804542	0.0142482833644	0.00563270973434	0.0796585010493	0.428886221556	0.288657840081	0.174985879031
m	0.000480291111923	0.00139701201874	0.00115982229347	0.00530777228147	0.00562667174478	0.0346027860164	0.389481473852	0.419932496694	0.142011700677
è	0.000234777376974	0.000519693651247	0.000434920758823	0.00189119276716	0.00267092054826	0.0177559148388	0.367202611284	0.547619082231	0.0616709001257
n	0.000177194751991	0.000297613865416	0.000169186318941	0.00150982410239	0.00177606321609	0.0085201326796	0.255897213761	0.583109644077	0.148543158942
a	0.00031273214733	0.00186813892181	0.00305672226631	0.00180464773413	0.00131355000536	0.00478812875987	0.131038051587	0.504824151359	0.350993902981
m	0.00027718137111	0.00229014029527	0.0040146668141	0.00110053580571	0.00066654209512	0.00224908366996	0.0511980871957	0.62562721712	0.312576549994
a	0.000107626428603	0.000774930019757	0.00134944902037	0.000376568923403	0.00026891168504	0.00082784851332	0.0224363689652	0.81414031904	0.159718000331
i	4.1569155101e-05	0.000325598096586	0.000513275577123	0.000170595432968	0.000119650673013	0.000310695219773	0.0084171499884	0.59486213768	0.395239334777
</S>	2.82679865505e-05	0.000259685483293	0.000348092608562	0.000146216213484	7.44923635065e-05	0.000178527422886	0.0043887251442	0.33728591584	0.657290067389
