 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.8566271	0.138956215885	0.0021071321865	0.0013000053635	0.0009349307405	1.74114096e-05	5.386225795e-05	2.450527483e-06	3.502764325e-07	1.589397515e-07	3.265192415e-07
m	0.8160653	0.172684691962	0.00746083522883	0.00135125634117	0.00155472204683	0.0005325581292	0.000321649689317	6.04438772767e-06	2.21061727542e-05	3.99961853833e-07	4.03178547167e-07
à	0.62821074	0.346905990654	0.0192275364096	0.00301175763372	0.00153856241561	0.000693141693533	0.000376738183272	5.69584977589e-06	2.91442491307e-05	3.94351473611e-07	2.85961692389e-07
k	0.306129973333	0.640364030218	0.0449817811365	0.00453261264457	0.00321803777187	0.000531419281644	0.000180341207924	4.67170079196e-06	5.22804045896e-05	1.52003063687e-06	3.29747967413e-06
i	0.158686257778	0.584497000073	0.160657380379	0.0460744113149	0.0454952328573	0.00123950682721	0.00308650866264	0.000134729580264	0.000109232018197	9.88787904562e-06	9.81800689138e-06
n	0.080264905926	0.386874643358	0.372653400126	0.091160987105	0.0615177956191	0.0021234571424	0.00504345288755	0.000211864518088	0.000121986492732	1.74828436819e-05	1.00155562305e-05
a	0.031781302642	0.236104868453	0.479371016709	0.126947319035	0.119528943206	0.00278569624747	0.00326972742918	0.000114623238029	7.9313718744e-05	1.23299770606e-05	4.83572447683e-06
e	0.0140584620807	0.103605888818	0.387402288903	0.177031413012	0.294577834402	0.0189438992158	0.00425051460973	7.69137700097e-05	4.5354321748e-05	5.0151158202e-06	2.39757465894e-06
k	0.00782902429357	0.049100072606	0.261680312968	0.178756841004	0.287558252801	0.181476994405	0.0317612415366	0.0013944046	0.000327622471583	0.00010750486224	7.73826258631e-06
l	0.0213637811645	0.0684255485353	0.209883377656	0.111857622835	0.1313447476	0.360337094802	0.0495376215122	0.00317570133333	0.0421977114905	0.00146767447075	0.000409142628529
à	0.0276631753882	0.0739394038451	0.183067055885	0.0428101411117	0.2469577712	0.315201404934	0.0494135081707	0.00262244509111	0.0559710527835	0.00181712651915	0.00053691301191
s	0.0122224323627	0.036411132615	0.126683098628	0.0182093163706	0.501672723733	0.243270178311	0.0408922967236	0.00107647465537	0.0187747275812	0.00060728675305	0.000180297169037
t	0.00476002665423	0.0197574610383	0.069860266876	0.00842235322353	0.552704941244	0.31790030277	0.0196489115745	0.00040475654179	0.00627429886173	0.000203382495517	6.32650500123e-05
i	0.00565897485141	0.0104316309461	0.0405031946253	0.00556589850784	0.421230530415	0.409909680923	0.101237775858	0.0024547326256	0.00288854058858	9.05492219057e-05	2.85104820041e-05
c	0.0055394952418	0.00599180093203	0.0207839178751	0.00414239370261	0.218614827472	0.489084206974	0.249430538619	0.0045670050752	0.00175723593353	7.25590679686e-05	1.60555242347e-05
e	0.0019370346686	0.00207880738734	0.00947836325837	0.00202304960087	0.083318104824	0.419662068991	0.474775146206	0.0060464285584	0.00062854829351	4.54521611895e-05	7.0407769449e-06
e	0.0018099221862	0.00110275115578	0.00396897306612	0.00096914550029	0.0358470302747	0.22926107633	0.706208202069	0.0200051985195	0.000760832309503	6.18730649298e-05	5.07770948163e-06
t	0.00170059966973	0.000716032121593	0.00167455250871	0.000596127810097	0.0155989235249	0.152847528777	0.746840434023	0.0782925801732	0.00163353040317	9.41822716433e-05	5.54925536054e-06
è	0.000629862077577	0.000264207446198	0.000771031002903	0.000307053066699	0.0089444338083	0.0988722565923	0.756436678008	0.131132720058	0.00257676153439	6.16094843478e-05	3.38787193351e-06
l	0.000375231589192	0.000312972884733	0.000785310427634	0.000283292052233	0.00958300046943	0.0512554105308	0.732745059336	0.202217140019	0.0023068825948	0.000126157115249	9.5474221245e-06
i	0.0185198125131	0.00319900389491	0.00311494274254	0.000751769160744	0.0114581054898	0.0364740428436	0.483784216445	0.405743770006	0.0345891425483	0.00223399577842	0.000131213840042
t	0.0244554313327	0.00395598679564	0.00343930034318	0.000743114752915	0.0077003807966	0.0201821216145	0.246786562148	0.638468790002	0.0507933178494	0.00330667322614	0.000168300800014
i	0.00892845843923	0.00142795450255	0.00124806252673	0.000256091055805	0.00277322786553	0.00939291410483	0.147139632716	0.721347616667	0.10482491495	0.00254821487538	0.000112845903338
a	0.00439814384641	0.000753826574183	0.000576684072243	9.3993741435e-05	0.00127331524184	0.00420303610161	0.0743749269053	0.758039925556	0.15354816165	0.00260989799179	0.000128019487779
m	0.00226623217214	0.000474569478061	0.000314264054081	4.58488398117e-05	0.00069382467728	0.00215398200054	0.0488516163018	0.778984398519	0.131036623883	0.0290776869973	0.00610090871926
m	0.00101944463405	0.00032777030602	0.00020301480136	3.97172686039e-05	0.000813643769093	0.00119008273351	0.0305600966006	0.51857508184	0.392000327961	0.0448856736658	0.0103851396398
è	0.00109073623135	0.00069632429534	0.00036920296712	0.000831645169535	0.00197977945636	0.00113147301117	0.0153244800335	0.458833752947	0.452132343987	0.0599840358886	0.00762622227993
n	0.0111800678771	0.00880965109845	0.00159040782237	0.00168437938984	0.00734058108545	0.00140733723706	0.0129933740112	0.558388924316	0.223180329329	0.120461901963	0.0529630400933
i	0.0383108836257	0.0172659260328	0.00657788054079	0.00176154862995	0.0206593943618	0.00596430414569	0.0129444226704	0.347350350105	0.251522056443	0.189988333988	0.107654883364
à	0.0423012455419	0.0140484562443	0.00782692318026	0.00123320355998	0.0224081834539	0.0074206134819	0.0116799790568	0.177367815368	0.292911218814	0.283646754663	0.139155607788
t	0.0192396224186	0.0067617618981	0.00341108027409	0.000459941986293	0.0102709353203	0.00292432819063	0.0064259007856	0.119951955123	0.224686266271	0.495046404888	0.110821794029
t	0.00675008041087	0.00239366015937	0.00117924625536	0.000154045949231	0.00355657334243	0.00104764749354	0.00269045720853	0.0652910837077	0.235471225424	0.624130844963	0.0573350777763
o	0.00268340702029	0.000964237876457	0.000438043282787	5.23941528103e-05	0.00141240577081	0.000400604650847	0.00104231484284	0.0229599922026	0.210182945475	0.601187014988	0.158676627592
m	0.00100666967703	0.000356214155919	0.000155662685096	1.84179260901e-05	0.00057097034345	0.000140954029449	0.00037126279828	0.0081053645442	0.0965088601583	0.708237671663	0.184527996864
à	0.000344741386943	0.000123819926406	5.4405344532e-05	8.69807728337e-06	0.00019508719533	4.93883048497e-05	0.000131172450093	0.00314665235807	0.0490043798861	0.852667190554	0.0942744886213
s	0.000140572828648	7.43306361353e-05	2.4709317844e-05	5.72458512779e-06	7.44952107767e-05	2.12920991499e-05	5.25947146977e-05	0.00128268752602	0.0175179421287	0.896225496851	0.0845801482071
t	0.000190496401549	0.000141942348712	2.9123407948e-05	2.39501901926e-06	6.59144269256e-05	2.341887605e-05	4.42593162326e-05	0.000608855658673	0.0158920003762	0.88825378895	0.0947477627357
o	0.000250114587183	0.000148173284904	3.12418969827e-05	1.58746464975e-06	9.19502443085e-05	2.50252380167e-05	4.15927167442e-05	0.000318259142891	0.0152405139587	0.645493252983	0.338358217579
r	0.000144056136894	6.1966883448e-05	1.57913652142e-05	1.21071062325e-06	6.44775715128e-05	1.28447540056e-05	2.09703100814e-05	0.00015575437263	0.00878324581957	0.591883217661	0.398856409193
a	0.000115255526798	3.01660736293e-05	1.25421272914e-05	1.16027734775e-06	3.74888039143e-05	1.18637546685e-05	1.55690131938e-05	0.00010254927921	0.00659990880652	0.60401752922	0.389055939731
</S>	0.000157938603399	2.89037258146e-05	1.68953061457e-05	1.66986782388e-06	4.26250469572e-05	1.68430678343e-05	1.90882715969e-05	7.3071654605e-05	0.00380760470326	0.44050949961	0.555325849866
