 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.8907557	0.10790491885	0.00111645230625	0.00010104752825	0.00011191377715	8.91411066e-06	2.960614465e-07	2.91048755e-07	3.8577135e-07
t	0.708148733333	0.286968089617	0.00462132086875	0.000134751049417	0.00011669783705	9.19052388667e-06	4.63001248833e-07	3.59658485e-07	3.60083134333e-07
t	0.524377371111	0.457284729872	0.0178286656229	0.000446638219806	5.61500516833e-05	5.25380046222e-06	7.73552382944e-07	2.92291465e-07	1.42870305778e-07
è	0.35513524037	0.624713243291	0.0195773303076	0.000536175873269	3.32619608944e-05	3.80980528741e-06	7.06639834981e-07	1.87551899333e-07	7.66213185927e-08
d	0.176971130123	0.787163581097	0.0356229902025	0.00022482973109	1.54112009648e-05	1.5894767608e-06	2.57010247327e-07	1.60435344111e-07	3.86000201976e-08
e	0.0816391227077	0.870589293699	0.0473265457342	0.000348777670363	7.69379319883e-05	1.25531556186e-05	1.06458787744e-06	4.24860546804e-06	1.41762411407e-06
c	0.0336728823359	0.747082721233	0.212269770911	0.00663358224345	0.000304850920663	2.56711308729e-05	2.50398779248e-06	6.00426092268e-06	2.00352980469e-06
i	0.0120875502453	0.683912987078	0.293095100304	0.0105339877478	0.000344405933554	1.9971496791e-05	2.20732313083e-06	2.87565750756e-06	9.40591211563e-07
d	0.0046712397051	0.601722539026	0.363073833435	0.0296366542493	0.000810110437851	5.00614357637e-05	2.62446278436e-05	6.39892660252e-06	2.99021871385e-06
è	0.00320333805837	0.396509856342	0.531237287812	0.0658161147498	0.00312210007928	6.62253879212e-05	3.41634913945e-05	7.33828205751e-06	3.63857542795e-06
t	0.00392167348612	0.276820378781	0.621463552604	0.0931435929166	0.00457429515976	3.46070109737e-05	1.47514840782e-05	2.44757242092e-05	2.69927576598e-06
s	0.0129637937287	0.19229519626	0.708287874201	0.0831275643055	0.00324417085325	1.87016419912e-05	9.4440064594e-06	3.57610977364e-05	1.74890487553e-05
a	0.0263457782429	0.155585986753	0.5295103114	0.262525666769	0.0241997480844	0.00148525242	0.000146236840753	0.000162694065579	3.83121695851e-05
m	0.020599494231	0.0722867575843	0.323681537133	0.511081788923	0.0689690660281	0.00286644030667	0.000264062930251	0.000213013503526	3.78338258617e-05
o	0.007082968577	0.0315060855281	0.211591305711	0.485778029641	0.253966998676	0.00976335093556	0.000201461353417	8.86857135087e-05	2.10978470872e-05
k	0.002704451709	0.0138447474594	0.0946051185703	0.39247210988	0.479558036225	0.0157843539785	0.000897625744472	0.00011723092517	1.63013801624e-05
a	0.00129025896967	0.00498837610313	0.0410155292234	0.273116274627	0.648793635408	0.0294626113262	0.00118795612149	0.000130727849723	1.45886816208e-05
