 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.549900052	0.41615892005	0.0240725003525	0.00786142526775	0.000345819376335	0.00160785948323	3.1357029112e-05	1.20443858185e-05	2.9086481595e-06	1.577771406e-06	6.37763202e-07	1.1567561435e-06	3.65009485e-06
ò	0.536209885333	0.429437485683	0.0244582127508	0.00788566142592	0.000346764798012	0.00160830386348	3.14475740807e-05	1.20635225462e-05	2.96682640983e-06	1.57890594733e-06	6.50324934e-07	1.1785296695e-06	3.70349930667e-06
t	0.594625911778	0.391847430894	0.0101599965503	0.00268303650531	0.000117696259171	0.000546703186227	1.10990661702e-05	4.26233971207e-06	1.07697893328e-06	6.1761178111e-07	2.53595494667e-07	4.895934615e-07	1.36265123222e-06
t	0.330322747259	0.659680043631	0.00867690918343	0.00103696824844	5.45596643237e-05	0.000200373560742	8.73385315673e-06	2.80715996069e-06	1.37173775109e-06	1.5304388137e-06	1.53976941489e-06	4.02415560383e-06	8.39899695074e-06
e	0.18159052242	0.78785056121	0.0264753020611	0.00373537980281	0.000198995675441	0.000108319654914	1.22647283856e-05	3.3088973869e-06	3.4095375837e-06	1.8720292979e-06	2.2154156383e-06	5.57529820128e-06	1.23098415502e-05
j	0.0979519915733	0.85925966707	0.0377860110204	0.00466887919094	0.00023652274848	7.22959664713e-05	9.3362394952e-06	2.42752531563e-06	3.10966527423e-06	7.75372202633e-07	1.01029345077e-06	2.31336150709e-06	5.72579342507e-06
è	0.0356771156244	0.912960612357	0.0491562220068	0.00208613458698	8.35902323933e-05	2.75080415904e-05	3.55561954507e-06	9.45137207543e-07	1.05013419908e-06	2.86087128144e-07	3.41411349257e-07	7.8462022083e-07	1.91533391236e-06
n	0.0213957295415	0.870371860786	0.105587652669	0.00227753522899	0.000203343073698	0.00010410004713	3.13120628617e-05	7.26369358485e-06	1.69254819436e-06	4.66052559331e-06	8.83766444086e-07	7.01242035208e-06	6.96034206645e-06
o	0.0302618265138	0.593854160262	0.339569884223	0.0330055641763	0.00127882058123	0.00184008717904	0.000113741174287	2.49561475283e-05	1.45267552648e-05	7.0183081311e-06	3.60505868136e-06	1.30783471174e-05	1.27196650221e-05
m	0.0258667001046	0.286888460087	0.626241928074	0.0555343573921	0.00262957519374	0.00254637652635	0.000188794218096	5.24645101761e-05	2.15705670883e-05	6.91210297703e-06	4.65711722712e-06	9.68733363913e-06	8.52587371737e-06
