 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.8986742	0.0980766496	0.0024855832175	0.00066959171125	3.21817083e-05	4.70754101e-05	8.8630601e-06	3.70633549e-07	3.15267272e-07	1.064895829e-06	1.70282942e-06	5.82043015e-07	1.260252785e-07	1.497878955e-07	1.9154907365e-07	4.337575435e-07	1.583254035e-07	1.084970485e-07	1.424036795e-07	4.95963208e-07
M	0.774599566667	0.218334346533	0.0059451052725	0.00099009625375	6.15567147667e-05	4.81590333667e-05	8.98341548667e-06	3.097427183e-06	7.23947824e-07	1.123132923e-06	3.96997607333e-06	1.31364813833e-06	1.64289396167e-07	1.89151795167e-07	1.9378930255e-07	5.05233001167e-07	1.63553981833e-07	1.15566193833e-07	1.42589154167e-07	4.82581486667e-07
a	0.724525322222	0.268703322178	0.00603521049083	0.00065423080675	5.04538471022e-05	1.76314636056e-05	3.24904657889e-06	3.77038588223e-06	6.57753055933e-07	4.50582507e-07	3.62554804878e-06	1.18942975731e-06	9.7004274789e-08	1.06499391306e-07	7.06341212833e-08	2.52280392056e-07	6.57339779943e-08	4.86924089277e-08	5.31179608123e-08	1.75223526222e-07
r	0.560983347407	0.425770970726	0.0121984005636	0.000874019841083	0.000140038221214	1.28515066852e-05	1.37989812296e-06	8.04708444864e-06	2.16298646658e-06	1.72992069667e-07	4.97812537393e-06	2.51155686364e-06	2.0434307433e-07	2.48823956685e-07	2.55614258611e-08	5.07272655685e-07	3.55848493814e-08	2.76673522926e-08	2.30906763608e-08	7.1362132074e-08
ì	0.279262329136	0.693447923575	0.0260695541879	0.00101538991369	0.000170682994605	1.13523643284e-05	9.49753750987e-07	9.47540528088e-06	2.66699865019e-06	9.01791125557e-08	5.42514206264e-06	2.95304841761e-06	2.4070117161e-07	2.96707845962e-07	1.11838998537e-08	5.91362306795e-07	2.55546525505e-08	2.09951634975e-08	1.32562817036e-08	3.46762760247e-08
a	0.132131677045	0.743128824525	0.122551432729	0.0016171392379	0.000234465085735	0.000248693333876	2.74022559937e-05	7.53249922496e-06	1.97274327806e-06	4.13454687885e-06	3.81786732922e-05	1.55365390227e-06	3.16051640703e-07	2.36028015721e-07	5.09858048185e-07	5.35628145717e-06	3.29113002735e-08	6.55588545658e-08	3.06290424845e-08	4.45906530675e-07
p	0.0545226868483	0.715880908175	0.22514489091	0.00363132461263	0.000371445241912	0.000333433402292	3.67010779979e-05	9.06224150832e-06	2.82610182602e-06	5.49009740295e-06	4.98159430307e-05	2.03428130076e-06	4.79334060234e-07	3.5945461524e-07	6.74645197195e-07	7.06058661906e-06	5.59260800912e-08	9.47784865219e-08	4.56040448282e-08	5.87043552892e-07
e	0.0214324681161	0.702348086058	0.270821740303	0.00497598343754	0.000257038805637	0.000119189611097	1.3738456366e-05	5.21597225611e-06	2.03618218234e-06	1.88834349432e-06	1.73697934502e-05	1.62983464759e-06	3.00083670745e-07	2.64833314313e-07	2.28284531198e-07	2.47772126102e-06	3.94841676304e-08	4.69612949406e-08	2.51735243761e-08	2.11661508964e-07
r	0.0089667367187	0.532163462019	0.433449920101	0.0245483062792	0.000769527180212	6.2969831699e-05	7.71694015533e-06	9.0321217387e-06	4.44417813445e-06	7.28290858107e-07	1.12367516567e-05	2.96331059653e-06	4.38868807582e-07	5.12506994004e-07	8.06399787327e-08	1.68200394167e-06	6.83775601435e-08	6.47151194135e-08	2.8401836892e-08	8.91072356547e-08
ò	0.00393929691957	0.338020220673	0.5931233567	0.0638054454264	0.0010259843734	4.73547165663e-05	6.91737105178e-06	1.03394244229e-05	5.26083714148e-06	3.59178256036e-07	9.2715616189e-06	3.42414878818e-06	4.88146156194e-07	5.98839447668e-07	3.47635535776e-08	1.43032860722e-06	7.87204666145e-08	7.24621474712e-08	3.05500676307e-08	4.45860605516e-08
s	0.00240919767319	0.221966923558	0.691763852233	0.0828415668088	0.0009054504378	7.52334228554e-05	4.86163938393e-06	7.6195509843e-06	3.00383481049e-06	1.98411650012e-07	1.18663799396e-05	4.74898551873e-06	8.29577005731e-07	8.97027365556e-07	2.18219115259e-08	3.36701356241e-06	1.71488935438e-07	9.17310368237e-08	5.84603078769e-08	5.04137248505e-08
t	0.0016619289244	0.125820917853	0.800031317411	0.0710849506029	0.00115155207927	0.000172371100952	1.96534731613e-05	1.40681199948e-05	3.30771827016e-06	8.79672921337e-07	1.97741813132e-05	5.85917350624e-06	2.37862636858e-06	1.51606688852e-06	8.8972580842e-08	6.88519735414e-06	5.94215245146e-07	5.14109605608e-07	3.26727815959e-07	1.11756138162e-06
è	0.00341676784147	0.084660107951	0.768570889137	0.138794496868	0.00359404812642	0.000624583323651	0.000119953651054	5.99997366649e-05	1.09524604234e-05	8.44159564045e-06	9.67948701044e-05	7.92287250208e-06	4.47327352286e-06	2.78204916284e-06	1.52779208695e-06	2.05765132847e-05	7.48080001715e-07	1.12596740187e-06	6.89290538653e-07	3.12388169387e-06
i	0.00569111794716	0.0509491749837	0.523640223046	0.390450958956	0.0227854102088	0.00491630334122	0.00111571456368	0.000114248398888	2.18599088078e-05	4.90053548802e-05	0.000201466170035	1.05944641674e-05	4.99745934095e-06	3.42471912095e-06	4.54226916232e-06	3.46940444282e-05	5.64109887238e-07	1.23336520062e-06	7.82304712884e-07	3.68231023129e-06
à	0.00492129834905	0.0197469315946	0.262625464349	0.630884219652	0.0578836517363	0.0174513321137	0.00602471918789	0.000105466029629	2.09717012693e-05	0.00010182451996	0.000182006578345	6.93979818913e-06	3.45438098032e-06	2.17748824032e-06	5.72819888744e-06	2.92180288094e-05	4.48063755746e-07	8.90982766873e-07	6.16140604295e-07	2.6591074771e-06
r	0.00254656180402	0.0075564201982	0.144992418116	0.677712673217	0.140290262245	0.0198015531712	0.00682597896263	6.2135536543e-05	1.32762963231e-05	8.078300987e-05	9.00177462817e-05	3.87175342971e-06	1.82562957344e-06	1.17286261344e-06	3.51219833695e-06	1.51270627698e-05	3.04320878582e-07	4.72549475624e-07	3.37419268765e-07	1.36046000237e-06
t	0.000997864569007	0.00326200923273	0.099202249372	0.558188691072	0.300254230748	0.0320740758571	0.00575669538754	0.000143810738848	1.59798146744e-05	3.88115045067e-05	4.79653359272e-05	3.1222633099e-06	2.06969207115e-06	1.01302110448e-06	1.30430125345e-06	7.4090527566e-06	4.14550679527e-07	3.92731625208e-07	2.32011306922e-07	1.71228944412e-06
e	0.000770655303002	0.00173459337758	0.0585314214573	0.372050307024	0.497910653583	0.0568830952857	0.0109736407958	0.000534571146283	7.43210762248e-05	0.000253071462836	0.000250959450642	9.78009636997e-06	2.74143355705e-06	1.35381150149e-06	3.09921481782e-06	1.26522505855e-05	4.48310883176e-07	4.25412281736e-07	2.43046585641e-07	1.99135416137e-06
n	0.000556248754567	0.000794995699193	0.0245180509191	0.321933279008	0.588885471194	0.0494068397619	0.0125672725986	0.000581662066761	9.77972274083e-05	0.000322373785612	0.000303490529781	1.174182679e-05	1.83374291902e-06	1.22271963383e-06	3.57977908361e-06	1.26227441952e-05	2.65237477725e-07	2.67446163912e-07	1.60673038547e-07	8.48311147123e-07
a	0.000313257401756	0.000353065216398	0.0101682617864	0.246560954003	0.552009817065	0.152470711254	0.0349663598662	0.00207424814025	0.000299864991136	0.000551233693204	0.000208261312827	1.08958525967e-05	1.23592640634e-06	9.7085034461e-07	1.76715820554e-06	8.3173913984e-06	1.73079063908e-07	1.72502447971e-07	1.03502004849e-07	3.58261029041e-07
s	0.000231451833985	0.000192464043133	0.0043591147088	0.148308189001	0.580220759022	0.210894223751	0.0483328972887	0.00512257454675	0.00117776065371	0.000917275931068	0.000211738922609	1.99264718656e-05	1.25161300211e-06	1.2304806482e-06	1.21628141851e-06	7.42718039947e-06	1.29800159303e-07	1.3707108599e-07	7.10083446163e-08	1.8272110468e-07
t	8.04278622283e-05	8.43534313777e-05	0.00259746390293	0.135795629667	0.624915333007	0.13506718125	0.0310317200962	0.0627568830156	0.00609747498457	0.00122289214369	0.00027852328587	5.99877139552e-05	3.65791013404e-06	2.76066298273e-06	6.92001989503e-07	4.43985169982e-06	2.25890013101e-07	1.98449291997e-07	7.24442725388e-08	8.39469398933e-08
è	3.51127772428e-05	4.21113077926e-05	0.00143748126764	0.0754284265557	0.485278851002	0.30077336375	0.0450540936987	0.0815996571719	0.00718731904486	0.00278590648123	0.00030267678529	6.41232504851e-05	4.11135215801e-06	2.73324733758e-06	7.92246796501e-07	2.74558703327e-06	2.059701061e-07	1.76121911332e-07	6.35574131796e-08	5.00237042978e-08
i	2.70916107476e-05	2.27877125975e-05	0.000607010499213	0.0282428815519	0.254528269001	0.61415830125	0.0631669678996	0.0321739838906	0.00337066906495	0.00314862619374	0.00047751871843	6.11604326617e-05	2.446430066e-06	2.17445232253e-06	9.39244532167e-07	8.81758417776e-06	1.64961940433e-07	9.9572464444e-08	5.27665850599e-08	3.06026657659e-08
k	2.08591809159e-05	2.01905361992e-05	0.000287286639738	0.0144890355506	0.212413928334	0.59192970375	0.0851593026332	0.0681692732969	0.0226816610217	0.00381338743125	0.000804729589477	0.000165972544221	1.12898205887e-05	1.15686561742e-05	1.69754764406e-06	1.78596340593e-05	1.00819373014e-06	8.30295011481e-07	3.03182716687e-07	1.00245705255e-07
a	4.47935216386e-05	2.90109810664e-05	0.000196689139913	0.00953859730687	0.196214319445	0.469825874583	0.142204874211	0.123372527766	0.0431964016739	0.0135988974771	0.00146461334649	0.000257417961407	1.66160258629e-05	1.48873627247e-05	3.04447254802e-06	1.86013406864e-05	1.23360581471e-06	1.07223595383e-06	3.81981750896e-07	1.40795901752e-07
