 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.90564345	0.0907505165	0.0014806769138	0.0018116372461	4.678450807e-05	1.6492557135e-05	0.0002151674701	1.1942632295e-06	2.499793378e-06	1.618303659e-05	1.3655963685e-05	7.74283105e-07	2.5097458065e-07	6.734246015e-07
à	0.636226536667	0.352424758833	0.0072468388046	0.00359630308203	0.00010142828269	2.4903613045e-05	0.000321838480033	1.74403280983e-06	3.79788989267e-06	2.72852821967e-05	2.21642605617e-05	1.10909550167e-06	3.51437780217e-07	9.311916505e-07
b	0.282420375556	0.703564572944	0.0106254801015	0.00302466958068	9.247136923e-05	1.69208491483e-05	0.000214015995804	1.17693930328e-06	2.58290618289e-06	2.02254291439e-05	1.59213906006e-05	7.0736619709e-07	2.54044800072e-07	5.78727757167e-07
b	0.132626969852	0.854476644315	0.0113778682005	0.00123548138023	5.348150041e-05	1.72329218494e-05	0.000180628777728	2.92177953443e-06	1.8870440463e-06	7.76543719297e-06	6.0225301802e-06	4.87293028897e-07	3.61951457336e-06	8.93373644272e-06
e	0.117580557951	0.756413848105	0.0926138560668	0.0304431644267	0.00181505105247	6.67645906165e-05	0.000750621182576	6.62041284481e-06	1.36667951154e-05	0.000161780624798	0.000113391951627	1.61263184297e-06	5.10791319112e-06	1.39489288142e-05
t	0.0840452284837	0.529375382702	0.336697808689	0.0461288114756	0.00244054819749	8.55346668722e-05	0.000831874924725	6.34881471494e-06	1.68601871185e-05	0.000212206701743	0.000148519144939	1.76402159099e-06	2.23663738371e-06	6.88483679473e-06
o	0.0327716889946	0.303495124234	0.51147017623	0.150151260492	0.00139661984583	7.54882422907e-05	0.000478590585442	3.96156107165e-06	7.87255065283e-06	8.5948407391e-05	5.89460983763e-05	7.40492873663e-07	9.7482209457e-07	2.61667665491e-06
à	0.0168616314315	0.130229986078	0.427611638743	0.420826273497	0.00186700014861	0.00020988944743	0.00228780954181	4.41018742388e-06	7.31356508428e-06	5.5870385797e-05	3.50824577921e-05	6.51824357888e-07	7.55163444857e-07	1.70636485164e-06
t	0.00764597959717	0.055441545026	0.350001669581	0.568635544499	0.0107323716495	0.00444111826581	0.00291899111394	0.000116107555808	1.32027460281e-05	3.18080347323e-05	1.81331524974e-05	8.50065752629e-07	1.57458601495e-06	1.10918169055e-06
t	0.00862780088572	0.0327500046753	0.469577823194	0.4461758815	0.0233726505498	0.0104056377553	0.00875524540465	0.000274642651936	2.1777056676e-05	1.50615523774e-05	8.07130973247e-06	1.48098875088e-06	8.93653043832e-06	4.95165003685e-06
o	0.0102909404952	0.0201510293918	0.404190127731	0.502699127167	0.0388888885166	0.0108574272518	0.0123547901349	0.000275736340645	6.93057322253e-05	0.000140563382126	6.21101315775e-05	2.68375381696e-06	1.07942502128e-05	6.46174357895e-06
k	0.00498546266707	0.00783458589727	0.18445985591	0.633150609056	0.134064072839	0.0231307070839	0.0106418673783	0.00121106797022	0.000224290604075	0.000199103714042	8.65137741925e-05	4.60173343899e-06	4.72667680427e-06	2.49724565965e-06
