 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.588535165	0.3966581175	0.0097796158	0.00498095164	4.2560589e-05	2.34915575e-06	2.44978595e-07	8.5319035e-07	1.034558035e-07	1.0186658725e-07
i	0.381180925	0.5736256725	0.0389862626	0.00610070491333	7.5247203e-05	1.210703135e-05	1.207985155e-06	1.688145655e-05	4.401387035e-07	5.54283543917e-07
i	0.255310372667	0.668428010833	0.0699873575333	0.00606709300444	0.000142488381	3.024334645e-05	3.032227885e-06	2.97224651833e-05	8.20220181167e-07	8.66086864639e-07
p	0.0949449637557	0.742998543611	0.0866930808444	0.0737278076681	0.00149041849367	9.29616588167e-05	2.21870706283e-05	2.85072547278e-05	1.00602084039e-06	5.0888508488e-07
à	0.0406167627852	0.56616860787	0.258595311948	0.132594989223	0.00187710629256	9.81883140389e-05	2.70378850194e-05	2.08979163759e-05	8.0450212013e-07	2.76385491627e-07
s	0.0230639372617	0.341278345957	0.466248850649	0.168543673074	0.000809879192187	3.7688111113e-05	9.84188781647e-06	7.3346855703e-06	2.80134664043e-07	1.52542997876e-07
t	0.00921799892057	0.195711858652	0.583901866883	0.210663924358	0.000477091980729	2.00163977043e-05	4.25637362549e-06	2.4989661051e-06	1.23247392014e-07	3.10634399959e-07
a	0.0216822028069	0.150445182884	0.487472002294	0.332019251453	0.00771135804358	0.000371365814568	7.37157088952e-05	0.000219050565638	2.722171784e-06	3.11195868332e-06
ì	0.0313844449356	0.132127417628	0.284611997431	0.528263940484	0.0225235413479	0.000670508191523	0.000111324976298	0.000298696692879	3.802896128e-06	4.34404312777e-06
c	0.0169594655452	0.065136161876	0.170875924477	0.663758203495	0.080258029116	0.00282427228384	6.7411530766e-05	0.000115942385626	2.02118964267e-06	2.59489237592e-06
h	0.00611069600507	0.0277749829587	0.0690315118257	0.796197344498	0.0971553030387	0.00363818699461	4.14014800887e-05	4.7594387942e-05	1.20056957422e-06	1.80631905864e-06
e	0.00771095559169	0.0132534255862	0.0353363732752	0.670281148166	0.26436179768	0.0082793518982	0.00048648682453	0.000285741471714	2.70657005141e-06	2.05782318621e-06
t	0.0080856163889	0.0057933731954	0.0168822794917	0.327760434389	0.610176299227	0.0299251639661	0.000999057574843	0.000372336684571	3.65774021714e-06	1.8131135554e-06
e	0.00282558417463	0.0026387839318	0.0060456122239	0.13499864413	0.794080946409	0.055800974322	0.00339591105828	0.000209895765524	2.62911200571e-06	1.01184284513e-06
l	0.00108552844154	0.0014667317906	0.00245900793463	0.0624133120433	0.84859319547	0.0782054001073	0.00554466001943	0.000221259451841	9.05343263524e-06	1.84148878171e-06
ì	0.000439047420513	0.0010475041102	0.00123986699821	0.0278835056811	0.836121231823	0.111735540036	0.0186548076731	0.00286437743728	1.21535938784e-05	1.96792214724e-06
s	0.000443425863504	0.00129283163673	0.00057452327607	0.015175771227	0.603438007274	0.347968863345	0.0273962425577	0.00369932665576	7.66582362613e-06	3.34390160241e-06
o	0.00952511026783	0.0108114289789	0.00100300061536	0.0145312780757	0.283788675758	0.495952931115	0.147680564186	0.0362213270619	0.000453095537542	3.25627868675e-05
n	0.0123504539343	0.0134872363113	0.00104105720579	0.0121379131519	0.135417790586	0.564885053705	0.212512391395	0.0475140980873	0.000612994894847	4.09746737892e-05
t	0.0041585427331	0.0045353744011	0.000367512108263	0.0045275110773	0.111829458862	0.663551067902	0.194127637132	0.0166364881624	0.000239154300616	2.72198837631e-05
a	0.0014661193977	0.00158886231937	0.000134310708588	0.00206897510577	0.0849206656207	0.558963672634	0.339089429044	0.0115983344541	0.000132216533539	3.7370988921e-05
à	0.00177939324257	0.000806034596457	0.000153939696363	0.00201773301526	0.0362244665402	0.535735857545	0.409490269681	0.0136208514847	0.000114805267846	5.6638368307e-05
l	0.00184048143086	0.000507007318819	0.000167586673121	0.00203595520509	0.0204564541801	0.639563419182	0.322114019894	0.0131090439949	0.000151072125949	5.4958743769e-05
a	0.00534128896029	0.00725581227627	0.000510122838707	0.00955693413503	0.0144296403934	0.469402328727	0.244643319965	0.232365576832	0.0150525823353	0.00144235596692
t	0.00648981803276	0.00948815804876	0.000616041456569	0.0118924439283	0.00858469163113	0.210211948576	0.360439449988	0.351187885611	0.0375364454451	0.00355307115564
o	0.00218904099025	0.00318535081759	0.000209456872156	0.0040206122161	0.00351566321371	0.121080001159	0.355812241329	0.45362742187	0.0519327464817	0.00442745398521
ì	0.00268704949675	0.00263957725053	0.000150630850352	0.00281145276203	0.00164845984124	0.0425624000197	0.195986188443	0.67362240729	0.0590632068272	0.0188286644284
