 	il	morto	vuole	pianto	</S>
o	0.91615245	0.073256499185	0.0101545276695	0.0004207021681	1.5819446e-05
p	0.795682283333	0.192738316395	0.0110266408898	0.000476899596033	7.58477126667e-05
e	0.515642291111	0.478609365465	0.00543589386327	0.000223967133344	8.84863788889e-05
s	0.212053199704	0.783877621822	0.00393338572109	9.70917291147e-05	3.8707420963e-05
a	0.0753281949013	0.911017607274	0.013546720107	8.62280130382e-05	2.12190286543e-05
m	0.0280422744004	0.922930079091	0.0429364587023	0.00230644660435	0.00378469969122
m	0.0805943319001	0.854306086364	0.0530101059008	0.00565265903478	0.00643675979707
è	0.102083427633	0.819092512121	0.0706662729669	0.00460363633826	0.00355409009702
n	0.0631956728777	0.67026818404	0.189075307656	0.0200293071061	0.0574314956303
o	0.147675980959	0.39902547468	0.333177235885	0.0415774313687	0.0785439000434
t	0.151699133386	0.220903188227	0.548148941962	0.0477349827896	0.0315138036478
è	0.051440639662	0.101088922742	0.794565583987	0.0397236109299	0.0131813001826
l	0.0184414151873	0.0403153974473	0.873973874662	0.0548280069766	0.0124413735609
i	0.0721686715624	0.0290349990158	0.613926351554	0.202787822326	0.0820822045203
g	0.0894911310108	0.0237697411053	0.430758567185	0.318859427442	0.137121148173
l	0.0319993282603	0.0087022395351	0.355053719728	0.242411017814	0.361833699391
a	0.0131264859201	0.00338030922503	0.160362530576	0.243241294605	0.579889399797
m	0.00475763606337	0.00130380722834	0.0949674468587	0.501525251535	0.397445886599
m	0.00241083477779	0.000899880349447	0.10490642562	0.600147097178	0.2916357822
è	0.0033731479926	0.00196123394982	0.136640391873	0.496444412393	0.361580804067
n	0.0070450276642	0.00234059331661	0.125767167291	0.361215284131	0.503631934689
o	0.0297671472214	0.0060062983722	0.0762278569637	0.163141804377	0.724856901563
</S>	0.0497752611107	0.0101453696861	0.0410430152819	0.0855257766885	0.813510550781
