 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.985374365	0.0144626611	0.0001394650105	2.07344865e-05	6.6048412e-07	1.51209727e-06	1.417427475e-07	2.417302075e-07	1.731361425e-07
ù	0.942144245	0.0574840293667	0.000234177190167	0.000124092886167	3.28041110667e-06	9.46388860333e-06	3.58688584167e-07	2.25727690833e-07	1.337802225e-07
o	0.659564328333	0.339535656456	0.000552475563389	0.000318388188722	7.27987686889e-06	2.04695998678e-05	7.21073774722e-07	4.20110496944e-07	2.92866454167e-07
o	0.287684564444	0.707717278819	0.00394944272113	0.000608756362907	1.16853997896e-05	2.61180112893e-05	1.03472359157e-06	7.77043515648e-07	3.83233338056e-07
f	0.113322357148	0.75488598294	0.13059807624	0.0011281103543	3.71857985965e-05	2.44313457631e-05	2.82255559719e-06	7.67530405216e-07	2.84381016019e-07
r	0.115607349716	0.598757924313	0.28352361208	0.00198720938477	0.000104825476199	1.38412017544e-05	3.2580169324e-06	1.80044673507e-06	1.67617328673e-07
a	0.111650113439	0.620027681438	0.260744110693	0.00746070846159	0.000105311768733	8.3950640848e-06	1.46828601747e-06	2.09495542669e-06	1.18564336224e-07
b	0.0384462473797	0.540510333813	0.409021143564	0.0118234334872	0.000163570102911	2.40954076949e-05	9.72295031249e-06	1.15388229056e-06	3.79313155408e-07
b	0.0160536198266	0.254600456604	0.707662347855	0.0212925581624	0.000297321427637	3.67055448983e-05	2.47231204375e-05	3.13751656302e-05	1.0164868618e-06
i	0.0097453378422	0.165857937535	0.745440495952	0.0532007043875	0.00680221587588	0.0153077451383	0.00232184733948	0.00117665460188	0.000147145874654
k	0.0100462825141	0.127581231512	0.553734211984	0.254219781463	0.0175817909586	0.0247074793794	0.00877043111316	0.00286148176729	0.000497336164885
è	0.0884234841714	0.177838296171	0.344011043995	0.336766877154	0.0190808983195	0.0210806807931	0.00956277737105	0.0024732561891	0.000762688321628
s	0.10989372019	0.200474152724	0.262750337998	0.378367755718	0.0266247304398	0.0159942221644	0.00425267855702	0.00102379374803	0.000618593017209
s	0.0415588751967	0.0813491401747	0.214003790999	0.629663931906	0.0254342467133	0.00580448107813	0.00154003673517	0.00035555149091	0.000289893824403
a	0.0259113447322	0.0317873263249	0.145961547	0.749020190635	0.0406205654711	0.00569643714938	0.000701757961223	0.000183755400203	0.000117022623468
n	0.0163299458157	0.0133041981183	0.112587950667	0.717927666878	0.131937923824	0.00722768738313	0.000504254467074	0.000134498715734	4.58299472227e-05
o	0.00606279304357	0.00497912428277	0.0753283095557	0.643206678959	0.250718277941	0.019230485461	0.000382807579025	7.49971509113e-05	1.64611924409e-05
m	0.00270504181452	0.00226565162759	0.0384424038519	0.508201052986	0.417208839314	0.0300038998203	0.000835677736342	0.00017918342697	0.000158182881447
a	0.00103369658817	0.00108874434253	0.021212802284	0.309714394329	0.513387869771	0.15111964994	0.00202198611211	0.000214930502323	0.000205883725749
s	0.00043983237939	0.000499347734177	0.010573644028	0.187910094776	0.560518513257	0.235188603313	0.0046658715707	0.000132172005774	7.1896907683e-05
t	0.000230537479797	0.000192574316059	0.00659255840933	0.382942011592	0.457796437752	0.145411665771	0.00659729952357	0.000186818420258	5.00762163943e-05
ò	0.000186621703266	0.00011424749002	0.00502521480311	0.457740187197	0.306278112584	0.224198713257	0.00618988050786	0.000222951480086	4.40744167981e-05
r	0.000149199398422	9.913776834e-05	0.00246695973437	0.308490192399	0.310805170861	0.368230127752	0.00950598716929	0.000232118826695	2.1141774266e-05
i	0.0107641636401	0.00192330276111	0.00921902384479	0.2056165118	0.255543956954	0.454864479251	0.0579554457231	0.00399891444223	0.000114240715422
k	0.0143052986387	0.00251573928437	0.0111509557716	0.0776961612667	0.212254845651	0.571393613084	0.104029743908	0.00649021248074	0.000163448775141
a	0.00554370563823	0.00104718760546	0.00434293978053	0.0301696602889	0.150373239884	0.576247071028	0.219672363303	0.0122984288269	0.000305422035047
ì	0.00366122594608	0.000738165615153	0.00234429637018	0.0125514991296	0.0621972342947	0.601656990343	0.300168174434	0.015955282609	0.000727145145016
a	0.00597703604869	0.000712909705051	0.00222429266673	0.00799019187653	0.0262355022982	0.502947363448	0.421652191478	0.0295632705363	0.00269724878167
n	0.00570831347656	0.00052239742235	0.00187647636524	0.00445901701551	0.0113152954327	0.254603063149	0.620824180493	0.0936457168454	0.00704554026056
e	0.00198004035252	0.000204174318117	0.00072370049808	0.00158329669517	0.0055816037109	0.12494960105	0.620352476831	0.229775795615	0.0148493367535
e	0.00110845495084	0.000121023999372	0.000406947692693	0.000709430271723	0.00208585652697	0.0581290820167	0.527295812277	0.381131285205	0.0290121559178
f	0.00076093332228	7.20940414573e-05	0.000219092877898	0.000387061342241	0.000825561405657	0.0261266841722	0.410854217426	0.499373198402	0.0613812049726
r	0.000266250461093	2.85891995524e-05	8.1285124966e-05	0.00019000054908	0.000658370775219	0.0133284078907	0.432189832475	0.483277969467	0.0699793023242
a	9.44406293643e-05	1.14430430841e-05	3.30148759887e-05	0.000108354677693	0.00052643643874	0.00780392563023	0.364108069492	0.541775453156	0.0855388097747
b	4.01133344548e-05	8.35487552803e-06	1.98513196629e-05	4.57670038977e-05	0.000219178473247	0.00377646364341	0.195894111831	0.686132544385	0.113863593258
b	0.000359588408818	3.77752085093e-05	0.000110181845221	0.000739994441299	0.000263451137749	0.00281950848114	0.166923797277	0.555664018128	0.273081694419
i	0.000723259756273	0.000127444110836	0.000433915215074	0.00102871194377	0.00030142614925	0.00180862019371	0.100450019092	0.416285426043	0.478841164806
k	0.000943547005424	0.000229298673612	0.000620598171691	0.000820110177923	0.000229077093083	0.00085863875457	0.0396978721973	0.317578822014	0.639022021602
a	0.0362313100018	0.00316502503787	0.0209624694239	0.00846685502597	0.00110989987103	0.00125952807486	0.0189666178991	0.156304386671	0.753533890534
t	0.0476037212306	0.00407955485929	0.0276180416546	0.010636085322	0.00135323662368	0.00126305056362	0.0082138926997	0.216499878224	0.682732500178
ò	0.0185411053069	0.0022445068331	0.0108150389315	0.00544317108733	0.000764587341227	0.00156645539321	0.0103889042999	0.318469189408	0.631767010059
r	0.0088235408703	0.0015981127037	0.00516955592983	0.00369363437444	0.000553447599576	0.00169054896774	0.0155654714333	0.445616926469	0.517288736686
i	0.0046404120581	0.0006780798739	0.00272111922928	0.00167708543681	0.000230830092359	0.00069549155258	0.0111632905978	0.43424475549	0.543948922229
</S>	0.00483929552905	0.00054935780695	0.00284521586464	0.0014861616684	0.000180258356179	0.00048407686629	0.0060057974789	0.279852922745	0.703756911115
