 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.981730195	0.0078490499	0.002236367241	0.00252186469	0.000605173531	0.0003855473513	0.0022254611875	0.0004724628755	0.00053476362	0.000277025454	0.000124324787	0.0002592916505	0.000778458898
s	0.955273501667	0.0218251119	0.00419087367433	0.00276040249	0.004464660131	0.00181507496463	0.00170939695417	0.0029478043955	0.00177103668667	0.000700899270667	0.000166611247	0.000300516517167	0.002074102498
t	0.902391090556	0.0574693419667	0.00692719889144	0.00395940766333	0.007092376577	0.00359703798821	0.00236050468472	0.00494439306517	0.00326525226222	0.00164686682356	0.000600513259	0.00112567663906	0.00462031213267
è	0.782900713519	0.189828797322	0.00482775019715	0.00257054319111	0.00375413568733	0.0025090998264	0.00170559550824	0.00282617422806	0.00220760081407	0.00136147127152	0.000642766399	0.00119747552902	0.00366783857922
o	0.488033991173	0.492380205774	0.0117303856324	0.000985755453703	0.00131041747744	0.0008451172318	0.000662575916747	0.000952025711687	0.00076603410969	0.000460567571173	0.000231790469667	0.000407350533807	0.00123374926261
s	0.229000003724	0.706177711925	0.0593349485441	0.000638461737901	0.000995878479147	0.000673158269933	0.000383444032916	0.000728776133229	0.00067371774823	0.000303343794058	0.000135946697222	0.000236560839402	0.00071801842207
t	0.186347424575	0.697319380642	0.100524809515	0.00190006941263	0.00191352119305	0.00123038655664	0.000797272437639	0.00130367187774	0.00120282854941	0.00207396965135	0.00122958034907	0.0014547048998	0.00270235190736
o	0.172920091525	0.682275046881	0.128000686505	0.00227687978421	0.00174209851768	0.00103258476388	0.000803362871213	0.00109233481158	0.000975142049137	0.00251855530412	0.00154140281002	0.00176138904613	0.00306042314055
t	0.101201785842	0.584431755627	0.304977398835	0.00141770940807	0.00163716192589	0.000480828066293	0.000355470735738	0.000670519756193	0.000561783249046	0.00118933868837	0.000680481513673	0.000781868611577	0.00161387475162
e	0.0571586382807	0.374387658542	0.553487929612	0.00843022246936	0.0023278920753	0.000298910204098	0.000207999768579	0.000541595767398	0.000431277953682	0.000747731610323	0.000393547295891	0.000455202522526	0.00113137844921
l	0.0397240090936	0.229401839514	0.709973593204	0.0121918602898	0.00459171115843	0.000230296716699	0.00016027615286	0.000538281137799	0.000530010255227	0.000619098084308	0.000218241259964	0.000250306769509	0.00157046758174
