 	credo	che	stanno	ancora	svegli	</S>
p	0.93305487	0.0153622781	0.02022711575	0.0045697839	0.02272493035	0.0040610508
i	0.952981793333	0.0175966637667	0.01574320501	0.00241415211667	0.00853695177	0.00272729697333
s	0.941588907778	0.0252827782556	0.02587892143	0.00210764578889	0.00368264711	0.00145918146444
t	0.904575539259	0.0450365497519	0.0385067761433	0.00663759066296	0.00260419133667	0.00263939392148
è	0.61510303442	0.348305213251	0.0256529507144	0.00688927356932	0.00151476561356	0.00253477543583
o	0.235341183807	0.727237604417	0.0336612532381	0.00234955057144	0.000530813449187	0.00087959774161
k	0.140153725602	0.765077734806	0.0926532144127	0.00134074119048	0.000241197059729	0.000533358058203
a	0.114591495201	0.670856144935	0.212771014804	0.00114029326349	0.000183688883243	0.000457385306068
s	0.0824438384003	0.523755481645	0.388060138268	0.00113745692116	0.00217956919108	0.00242354687869
t	0.152678496133	0.344114447215	0.487262029423	0.00413656457372	0.00484151339703	0.00696694612623
è	0.152090310711	0.246086772405	0.585718213141	0.00537896819124	0.00382600223234	0.00689974514208
o	0.0622466145703	0.158048530802	0.765528191047	0.00938916539708	0.00172737646411	0.00306014038069
n	0.0751288605234	0.141151013601	0.742443930349	0.0302600444657	0.0023532037747	0.0086629550269
e	0.0814284418411	0.129063671867	0.525759120116	0.247641913155	0.00426607559157	0.0118407706756
a	0.0367572852804	0.059099499289	0.497219440039	0.387116607718	0.0132005625305	0.0066065943252
n	0.0626501114268	0.073085977763	0.514788280013	0.272587825906	0.0266167778435	0.0502710365417
k	0.0825238628089	0.0916726525877	0.417587503338	0.246132281969	0.0424386212812	0.119645095514
ò	0.050575174603	0.0625168215292	0.332189381113	0.34024725399	0.104124490427	0.110346861838
r	0.0450106828677	0.0567411598431	0.242168417038	0.406569157997	0.186862613476	0.0626479592793
a	0.0416512026226	0.0529415279477	0.156812466346	0.555307232666	0.152030575825	0.0412570307598
a	0.0216234355409	0.0282285043159	0.129108886115	0.564396370889	0.227283186608	0.0293596429199
t	0.034544092847	0.0415547771053	0.170887135372	0.328681560296	0.339004415536	0.0853280179733
s	0.0413264366157	0.0482966863684	0.157631125124	0.178734400099	0.393740091845	0.180271262658
ù	0.0197764810052	0.0228950995561	0.0953542160413	0.116141973366	0.554542780615	0.191289460886
n	0.0234190668017	0.031233669952	0.0729577563471	0.112438074455	0.535778853538	0.224172593629
n	0.0244544954006	0.036287051984	0.064203736449	0.105394754818	0.431548477846	0.33811147121
i	0.00981851303353	0.016279343528	0.038398308483	0.099352571606	0.513521909282	0.32262933707
t	0.00719213644451	0.010121346376	0.0429388448277	0.094832699202	0.532856763094	0.312058212357
i	0.00592126471484	0.007560362092	0.0439682619426	0.0767609474007	0.377267214365	0.488521964119
</S>	0.00333938820742	0.004217964496	0.0294776014713	0.0670144872003	0.293627057182	0.602323532059
