 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.799905675	0.19683216065	0.00092579015	8.4880019e-05	0.00029128432765	0.0001884378955	0.000105787973	0.000164911594	0.000788269955	0.000159500188	0.0004114072685	0.000141869893
j	0.574447611667	0.418048216883	0.00272864441667	0.000449564122333	0.000972140284317	0.00148111774883	0.000263281333	0.000315103587333	0.000580259321667	0.000263962361333	0.000293902831833	0.000156185593
i	0.427771590556	0.561115288961	0.00552291497222	0.000570948361444	0.00119987214201	0.00191392430628	0.0003156956574	0.000363645468178	0.000507982113222	0.000298313555444	0.000259045391611	0.000160771375333
n	0.362828736852	0.608049829654	0.00772264699074	0.000993645707815	0.00391770516124	0.00296918839209	0.0020218342322	0.00254356000846	0.00298965711041	0.00267892414015	0.0017309806982	0.00155329706944
è	0.244045067617	0.708693663218	0.0204171049969	0.00125690684594	0.00483029452008	0.00338431487736	0.00259054140733	0.00327007114815	0.00381118829047	0.00346972915788	0.0022136760734	0.00201747819381
k	0.217219604539	0.718542591073	0.0438776683323	0.00495281272531	0.00304344663969	0.00242319413912	0.00154363766571	0.00213154032805	0.00228668691716	0.00178243309713	0.00124646156513	0.000949944968603
a	0.24760658818	0.596652373691	0.131328992777	0.0121556645751	0.0025104544399	0.00223670957971	0.0011976697869	0.00175715886302	0.00177986818405	0.00123594556371	0.000943569968377	0.000594993752534
è	0.189605009393	0.530025117897	0.251120267592	0.021984587525	0.00183051823997	0.00145900832657	0.0005362183273	0.000658123554673	0.000784328839683	0.000723909709237	0.000704274436126	0.000568631213845
n	0.125551873131	0.417158292632	0.388670372531	0.046645833175	0.0107931259467	0.00312019204219	0.00206155064243	0.00113814243156	0.00169778364656	0.00114466342641	0.00114516801204	0.000873020917948
e	0.12388921771	0.297718360877	0.391366640844	0.147228131058	0.0242358269822	0.00730630068073	0.00248751718081	0.00127142900052	0.00183034995752	0.00106331007214	0.00098181286068	0.000621111750316
k	0.0980072034033	0.239806756959	0.247661213615	0.321607317019	0.0707735206607	0.0140980758936	0.00278014776027	0.00109580182351	0.00171059156117	0.000940624454047	0.00085025204356	0.000668488547772
a	0.0563221719678	0.182155118986	0.152624754538	0.331189109006	0.244795923554	0.0246636866312	0.00308649617009	0.00110005948784	0.00169625680039	0.000885108084682	0.00079421588452	0.000687092498257
p	0.0428031036559	0.147072192995	0.123705051513	0.275005923002	0.356436261185	0.0255430172104	0.00656213474003	0.00312241980928	0.0129014388135	0.00270899486156	0.00222512989817	0.00191430848175
à	0.0340056142186	0.136186524332	0.110823741504	0.248963647667	0.401112807062	0.0302859754035	0.00925513291334	0.00396315743643	0.0167382728278	0.00340682423385	0.00278753458939	0.00247077482058
c	0.0271175497729	0.119925911444	0.0712656715013	0.181972272556	0.501927802354	0.0569932341345	0.0220669553044	0.00444944631214	0.00979681649927	0.00186603415795	0.00147736885313	0.00114098335353
e	0.0167034416243	0.0827910904813	0.0491530771671	0.135796946185	0.593506454118	0.0801912913782	0.0263959396015	0.00463284533738	0.00762779701309	0.00141950539932	0.00107837156771	0.000703262287843
n	0.0147795178748	0.0647310828271	0.0336523660557	0.147035244062	0.623381271373	0.0718536897927	0.0226808103672	0.00558235101246	0.011312414851	0.00174008134644	0.00147853553924	0.00177259704595
a	0.0111353849583	0.0428203069424	0.0214574226852	0.137284853687	0.580378723791	0.0906180892642	0.0851840651224	0.0121012236708	0.0128275485503	0.00228460391548	0.00176788760308	0.00213984656865
p	0.0080638472861	0.0254973113141	0.0139978142284	0.072516902229	0.61841850793	0.0916070174214	0.109728475041	0.0162994022236	0.0310875131168	0.00544196793849	0.00376057872436	0.00358063627622
u	0.00524861849537	0.019190745438	0.0103159387428	0.0470565604097	0.545607735977	0.130284953474	0.16805616168	0.0219346027412	0.0375179877389	0.00635371931283	0.00437639497479	0.00405655759207
l	0.00462238999846	0.015040983146	0.0074836402476	0.0355832144699	0.529322578659	0.143650030825	0.193671847227	0.0225927005804	0.0302683549463	0.00674477560428	0.00497878355826	0.00604071403069
i	0.00513539189949	0.012218014382	0.00666885291587	0.0342975888233	0.493751199553	0.0922107846083	0.258020732409	0.0483529085268	0.0288436903154	0.00800934820143	0.00562162578609	0.0068698896769
z	0.0063184074665	0.011943385794	0.00739839837196	0.0328910716078	0.458070539851	0.0792910528694	0.28956727547	0.0595033015089	0.0316137631051	0.00907757040048	0.00619247536203	0.00813278822563
z	0.0051937585555	0.013967099598	0.00634010685732	0.0317832228693	0.428588643284	0.0844297842898	0.279595423157	0.058991800503	0.0584040043684	0.0116168094668	0.00903862978734	0.0120507384085
è	0.0146789929185	0.0251059205327	0.0162617697858	0.0495247319564	0.306010587761	0.117393198097	0.321006817719	0.071601974501	0.0501852094561	0.0112812111556	0.00808192626245	0.00886766003617
s	0.0175279323062	0.0294485518442	0.0232112272619	0.0679050239855	0.369510572587	0.154190862699	0.239173472573	0.051442409167	0.025609131152	0.00921148221853	0.00634477208748	0.00642456157872
s	0.0082071896354	0.0191063929481	0.014888989754	0.0666759413285	0.313435302196	0.150130194233	0.292619287524	0.0633687230557	0.0290806720507	0.0121918802395	0.0117120776958	0.0185833618596
i	0.0074191024118	0.0146730829827	0.0104502505847	0.0567999737762	0.191944212065	0.152989281411	0.381456035841	0.0894467843519	0.0294552910169	0.0241448984132	0.0175189705653	0.0237021249532
è	0.0101906244706	0.0217245596609	0.00900657672823	0.0382698322587	0.192991727355	0.16068163047	0.383415268614	0.088822354784	0.025683146339	0.0288330428044	0.0257816418551	0.0145995719844
n	0.00831072485687	0.0214698850536	0.00674666297608	0.0303661490862	0.176716715785	0.147700140157	0.406872992871	0.110902681595	0.0353510127797	0.0197334672681	0.024890438385	0.0109390989948
a	0.00465461131896	0.0121247456512	0.00572789699203	0.0271871826954	0.102958140262	0.115182886719	0.455635977624	0.196742927198	0.0369262022599	0.0189697514227	0.0158915872283	0.0079980863316
p	0.00318662296299	0.0072151044504	0.00386582653068	0.0182067143651	0.0606705570873	0.0568121849063	0.430452442541	0.271289885733	0.0954621420866	0.0263885414742	0.0178464104094	0.0086035677772
u	0.00180601044433	0.00484110225013	0.00241270291023	0.014477033255	0.0473291010291	0.0360272243021	0.387019930847	0.322942555244	0.126632904029	0.0270739741581	0.0181716624698	0.0112657525924
l	0.00156638363144	0.00423396875004	0.00212038637008	0.015514434085	0.0386930870097	0.0230040381007	0.407511756949	0.323435268415	0.129162024676	0.025938674386	0.0165501684899	0.0122697611975
i	0.00217964976048	0.00440937125001	0.00263401042336	0.0203095880283	0.0330645116699	0.0163993533669	0.38701256565	0.339024462805	0.131849684892	0.0312771001287	0.0178577604966	0.0139819507325
z	0.00305875715349	0.00498363491667	0.00347298544112	0.0235892383428	0.02902232089	0.0134407121223	0.35406189855	0.330842447602	0.162722961631	0.0372453787096	0.0200342851655	0.0175254142442
z	0.00212800101783	0.00531869390556	0.00273703594704	0.0161167571143	0.02394081363	0.0122330963741	0.281396649517	0.248451035867	0.323801520544	0.0396554772365	0.0242327900552	0.0199881327481
è	0.00386194340594	0.00679584806852	0.00436232304901	0.0150836560381	0.02110517321	0.013731322458	0.263724023172	0.294623388622	0.301459715515	0.0385990324122	0.0223353430184	0.014318217916
s	0.00452383645531	0.00791994935617	0.00630607944967	0.0187897236794	0.0205153027367	0.0182685781527	0.277665001057	0.375100239541	0.212907600505	0.0291601324707	0.0172054486728	0.0116381256387
s	0.0024856503051	0.00614306171872	0.00477508791656	0.0229767842265	0.0193751885789	0.0160736847176	0.231037570352	0.36653196318	0.208682353502	0.0368770341569	0.0363648242243	0.0486768188796
i	0.00408359003503	0.00627123950624	0.00510188030552	0.0314351117422	0.019812177193	0.0145905699059	0.240259393451	0.342957627727	0.164657241167	0.052065309719	0.0475344604081	0.0712314262932
o	0.00393935227834	0.00557593206875	0.00445814596184	0.0259351955807	0.0152671003977	0.0125574987686	0.215303397817	0.315833762576	0.209045520389	0.080304206573	0.061157819136	0.0506221004311
s	0.00143060228611	0.00369530002292	0.00189488418061	0.0165466898602	0.0143187217992	0.0085047710562	0.174557389272	0.324307824192	0.281680936796	0.080233187191	0.0617939540453	0.0310357568104
p	0.000588500732037	0.00399056770764	0.00112281539354	0.0133889449534	0.0155620897664	0.00838337201873	0.159738349757	0.293867071397	0.292051692265	0.10146547073	0.0623320223484	0.0475090922701
