 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.99354425	0.0019792391	0.00084293777	0.001740073662	0.00061675793	0.00088758127	0.000389193625
c	0.874928583333	0.1058793971	0.0105049896033	0.00135981389533	0.00457099763	0.00240541437	0.000350799851667
h	0.561389464444	0.3846309857	0.0326148388678	0.00229542573178	0.01294012221	0.00502722445667	0.00110193022389
a	0.427801191481	0.516179808567	0.0310970512893	0.00276565664393	0.0142433304033	0.00627931348556	0.00163366677463
n	0.375043503827	0.574290416189	0.0331016054298	0.00217511944798	0.00881297663443	0.00487601569519	0.00170043249154
a	0.186951671942	0.733291085396	0.0685991618099	0.00176050348266	0.00536243031148	0.00261656913173	0.00141859167051
v	0.104744267981	0.703186475132	0.0871416786033	0.0127831058942	0.0432366357038	0.0200020997439	0.0289056886302
o	0.0756406139937	0.498080245044	0.287960810868	0.0182844149647	0.0561343355679	0.0257376017813	0.0381619449101
r	0.0578417759979	0.324601701681	0.405924220289	0.0481955993216	0.0553779521893	0.0365092471271	0.0715494570034
à	0.048102224666	0.236192587227	0.468436906763	0.0588349444405	0.0617308783964	0.043322687209	0.0833797111011
s	0.0306608735553	0.211840492409	0.639093468921	0.0383036821468	0.0309498837988	0.0190235751697	0.0301279456337
o	0.0291077968518	0.178614555803	0.708152222974	0.0392136833823	0.0215052489329	0.0102329393232	0.0131734810446
o	0.0220322259506	0.103995360268	0.750891274325	0.0667098244608	0.0366427829776	0.0123665004411	0.00736199341487
t	0.0137990003169	0.0549747534227	0.611382081442	0.25313323482	0.0418624346592	0.0152977348137	0.00955074687162
s	0.0119164737723	0.0290862844742	0.332693727147	0.522316968273	0.0521487095531	0.0232918812712	0.0285459699572
o	0.0111322095908	0.0155418881581	0.157054262382	0.444812032758	0.157408643184	0.102404117757	0.111646845652
m	0.00931741179693	0.0106908779194	0.100118234127	0.433052897586	0.186983941061	0.124470560586	0.135366056551
ì	0.00816627919898	0.0171613578398	0.076042424709	0.430114932529	0.227789483687	0.144231044862	0.0964944701837
k	0.00938996589966	0.0240183179466	0.0709839515697	0.325963400843	0.282040687896	0.184923771621	0.102679906728
u	0.0104075549666	0.0214680353155	0.0522867438566	0.279430716948	0.237250762632	0.175468213874	0.223687968909
à	0.00892891208887	0.0217885881052	0.0341751466189	0.122143187316	0.285347994211	0.285948477958	0.24166767497
i	0.00439823882962	0.0190550123684	0.0249936502063	0.0811647774387	0.33567077807	0.407720235986	0.12699728699
m	0.00259723230987	0.0122337534561	0.0175317244021	0.0812881811462	0.348817719357	0.424693165329	0.112838173997
è	0.00408572726996	0.028637678152	0.0301877818007	0.0726015757154	0.304696569786	0.470767431776	0.0890231823323
r	0.00715073108999	0.036174466384	0.0344840149336	0.0609266265718	0.216751449929	0.554469777259	0.0900429367774
i	0.01099685203	0.0227517327947	0.0225123993112	0.0499840228573	0.13516620731	0.428594445753	0.329994365592
</S>	0.013484236515	0.0207206193974	0.0203991526556	0.0337061604286	0.086288214655	0.278437052877	0.546964582796
