 	lo	sentii	ee	che	arrivava	</S>
t	0.9685516	0.008997173	0.006392615385	0.006763652	0.0055764457	0.00371857745
o	0.9123849	0.0661861926667	0.00831292802833	0.00566824513	0.00467991533667	0.00276789730233
n	0.7905355	0.165778004222	0.0291941672428	0.00443735384	0.00313252341556	0.00692248465311
ì	0.511054456667	0.430151601407	0.0431622280809	0.00473327151333	0.00258644632685	0.0083120263517
k	0.234422048889	0.687866117136	0.069816515027	0.00385052607111	0.00103030072395	0.0030145051979
u	0.149513272963	0.654747105712	0.174737428342	0.0190670906904	0.00060605768465	0.00132901713263
s	0.104215299321	0.444038538571	0.380817992781	0.0684715102301	0.00121476504488	0.00124186696421
a	0.0697202327737	0.231971062857	0.376927180927	0.317346080077	0.00238365274829	0.00165175378807
e	0.0446280159246	0.107640226819	0.169995215642	0.661670993359	0.0143908029828	0.00167467126269
e	0.0162511990415	0.0389398460397	0.0925821038807	0.78620618112	0.0569991186609	0.0090215054209
k	0.0102861260805	0.0231039445799	0.0731338279602	0.594172813707	0.264662592887	0.0346406991403
a	0.0172629540268	0.0277757585266	0.0598577036534	0.499355507902	0.346509567629	0.0492385227134
è	0.0181293724089	0.0230898223422	0.0413243182178	0.437127582634	0.44742895921	0.0328999523378
s	0.017227130203	0.0189127332807	0.0691012754059	0.350684200878	0.51920790307	0.0248667618793
t	0.018072866401	0.0191489447602	0.0875736731353	0.377941960293	0.400034361023	0.0972281982931
a	0.0134258141337	0.0146488342534	0.0476760390451	0.235860674431	0.482374797008	0.206013832764
z	0.00879813721123	0.0108142079178	0.025801835515	0.098731196477	0.670427732336	0.185426884255
z	0.00351140737041	0.00488285713927	0.014404065005	0.0452134164923	0.812744944112	0.119243291418
e	0.0053947122568	0.00624507271309	0.0103289636683	0.0258160958308	0.671768688037	0.280446457139
</S>	0.0087651226284	0.00957767835654	0.0119359288342	0.0245704329154	0.498919854018	0.446231003569
