 	voglio	che	Maria	che	venga	domani	</S>
i	0.958439765	0.01357798825	0.0180912668	0.0009861996	0.0030964377	0.0041915231	0.001616742365
t	0.795603898333	0.137876156417	0.0501948199333	0.00266487463333	0.00859242713333	0.0028824869	0.002185279365
è	0.539304592778	0.350653648806	0.0918041766444	0.00309713934444	0.0106187280778	0.00232833357667	0.00219333210433
l	0.307803169259	0.423092766269	0.260249618881	0.00186157634815	0.00500666872593	0.00117843586889	0.000807736677443
o	0.21345306142	0.496711768756	0.283903025294	0.00148965311605	0.00322397384198	0.000866649522963	0.000351888902481
k	0.174289505807	0.516234736252	0.279233694098	0.00766578860535	0.019924891214	0.00236998507432	0.000281447117494
a	0.199830980602	0.479270022084	0.279281770699	0.0113514483684	0.026387703938	0.00353795312477	0.000340125539165
i	0.201118189534	0.401185707361	0.343095396233	0.0245805772895	0.025598522846	0.00370263214159	0.000718952113055
M	0.135682852511	0.22325234912	0.490432222078	0.0452362850965	0.096331114282	0.0051963440472	0.00386879927102
a	0.145610630837	0.27981017304	0.396093254026	0.0553925926988	0.114171818427	0.00436844971573	0.00455304875034
r	0.104220470279	0.37553963768	0.280768921342	0.102164207566	0.0909709464757	0.0386139596052	0.00772182491011
ì	0.0999272434263	0.33473620256	0.253321037114	0.176175712522	0.0770365621586	0.0499663715017	0.00883685130337
a	0.111530944475	0.305704944187	0.275481982371	0.238918164174	0.0464025273862	0.0184033593006	0.00355810313446
n	0.0749598411583	0.223180581396	0.23360289079	0.338742914725	0.113694672462	0.0133532102669	0.00246591421149
a	0.0692017167194	0.162427180465	0.222001033597	0.394283164908	0.136093786487	0.0124439034223	0.00354920953716
r	0.0655738200398	0.122201280155	0.198610144532	0.378266081636	0.192858434496	0.0365292544741	0.00596097851239
t	0.0264928598133	0.065421653385	0.138325374844	0.315938877212	0.293934478165	0.150134304825	0.00975242750413
i	0.0799491119378	0.116297061128	0.148236171615	0.259405322404	0.210282113388	0.169586994942	0.0162432158347
à	0.0963894683793	0.120188715376	0.130334563872	0.181197734135	0.127864441796	0.329342951647	0.0146821564116
v	0.0342656384264	0.054358799792	0.0855240979573	0.110150331378	0.131551617265	0.576394383882	0.00775514010387
v	0.0134108442421	0.0340910895973	0.0719127239858	0.104158459126	0.111812555755	0.648290827961	0.0163234795346
r	0.00734050111403	0.0348747398658	0.0609539606619	0.084590705042	0.080899623585	0.698774042654	0.0325663918449
i	0.0293682632047	0.0541741966219	0.0706306582206	0.091463555014	0.0682609095283	0.517208280885	0.168894123282
</S>	0.0524492566023	0.066660018311	0.0779092491103	0.100583832507	0.0666748047641	0.336903990443	0.298818861641
