 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.9464731	0.026516144	0.0085535235	0.0051251412	0.00235695818	0.00281642773	0.00031151101	0.0030779835	0.00219125744	0.001189409185	0.000678842335	0.000709849745
a	0.808862833333	0.166326355333	0.00819247816667	0.00441122973333	0.00216799631667	0.00264080292667	0.000266308297333	0.00291048932	0.00205203322067	0.00103327557967	0.000577013304	0.000559266198333
p	0.580397784444	0.393608861778	0.00987451772222	0.0115209917778	0.00074505760289	0.000991017582223	9.30511689443e-05	0.00115240113667	0.00074449425089	0.00041899765789	0.000236371680333	0.000216447082778
e	0.399922484815	0.530078403926	0.0494877815741	0.0184714865926	0.00026571211963	0.000441591668408	3.37384275481e-05	0.000568347518557	0.00030595796203	0.000210087638963	0.000117508735611	9.6880194126e-05
d	0.276184764938	0.616934801309	0.076139343858	0.0296768801975	0.000139135657877	0.000256039493803	1.39753583827e-05	0.000324970502519	0.00012663347241	0.000101013455988	5.01418373703e-05	5.2309281242e-05
ì	0.171895611646	0.588149390436	0.134970797953	0.104043440733	0.000253873442626	0.000206511797934	2.02868492609e-05	0.000245860582173	6.79125759033e-05	7.0956532996e-05	3.03285744568e-05	4.50361280807e-05
a	0.0910701215487	0.467699296812	0.276279542651	0.164138606911	0.000334233384209	0.000193196002645	2.41780464203e-05	0.000148390842058	3.03122617344e-05	4.11909316653e-05	1.50893194856e-05	2.58830986936e-05
e	0.0832578281829	0.385027748937	0.26579533755	0.262045675637	0.0014544190814	0.00132512379088	2.36833651401e-05	0.000758562347353	0.000224614148578	4.86465768884e-05	1.68562118285e-05	2.15749765645e-05
s	0.095581606061	0.308399182979	0.138120212517	0.396667008546	0.0256777930271	0.016158000897	0.00419417436405	0.00946090921578	0.00122695484953	0.000348186448963	0.000241262639943	0.00392476110752
ò	0.0711008810203	0.22400869766	0.0873215325057	0.530020836182	0.0394181206757	0.0224109310657	0.00627601018802	0.0120871834719	0.00136610228084	0.000426120423654	0.000312485213981	0.00525112125251
z	0.0700300493401	0.146909315887	0.0756397735019	0.528903628727	0.131179767892	0.0255381187886	0.0125730181293	0.00583093522397	0.00084969409128	0.000364426715218	0.000190807575327	0.00199045373417
u	0.07520105378	0.091297008629	0.0844073655006	0.328312486242	0.345159455964	0.0497764619295	0.0195125533764	0.00415003607466	0.00077370036376	0.000359579131739	0.000148627724776	0.000901673078057
n	0.04532781326	0.0626751718763	0.0727344861669	0.233385602081	0.444251411988	0.0970516206432	0.0278527211255	0.0129008220249	0.00205186995459	0.000379633937246	0.000130001291259	0.00125885669269
e	0.0285121310867	0.0440516836254	0.0562077397223	0.170930531694	0.446165543996	0.177503190214	0.0550034567085	0.0166897512083	0.00297303378486	0.000417692232415	0.000123909059086	0.0014213361309
f	0.0220273966956	0.0282533855418	0.0492493339074	0.0909782915647	0.470826107999	0.203063350071	0.11221806057	0.0125843106028	0.00315857156162	0.000415860530805	0.000118449805029	0.00710689234363
à	0.0204787342319	0.0261250845139	0.0546317136358	0.0690133988549	0.372844856	0.296912690024	0.128132636857	0.0163396255343	0.00564479552054	0.000590367066935	0.00014269602701	0.00914339584788
i	0.0147978453106	0.0219298421713	0.0595417028786	0.0464278279516	0.285131978667	0.446703996675	0.0913115642857	0.0177837225114	0.0116078765068	0.00114614044564	0.000187672931003	0.00342981708929
t	0.00779320290353	0.0132407123904	0.0278876947262	0.0285412386505	0.236156246222	0.524891265558	0.114770373429	0.0301036915038	0.0133352771689	0.00121892983188	0.000231723910334	0.00182966413643
o	0.00855115720118	0.0152723744635	0.0273088153421	0.0250947578835	0.141573938741	0.567570055186	0.14076445581	0.0473111451679	0.022033208723	0.00213504936063	0.000194639826778	0.00219042761214
g	0.00873118393373	0.0208945451545	0.0336147884474	0.0424224182945	0.142746102914	0.509878398395	0.147258756603	0.0541089263893	0.0317619385743	0.00358565692021	0.000431315985593	0.00456598640405
e	0.0104064768446	0.0434851783848	0.0352738071491	0.0838345194315	0.148501494305	0.445764446132	0.145355553868	0.0531584577964	0.0245474765248	0.00349529290674	0.000589534061864	0.00558778100135
l	0.0127510082815	0.0469289101283	0.0304767758497	0.0811796284772	0.100362192102	0.399751842044	0.227737272956	0.0590366215988	0.0234949451749	0.00445783810225	0.00106274984062	0.0127602252004
à	0.0139958310938	0.0276455723761	0.0421405277499	0.0439512734924	0.0784938713673	0.382019560681	0.248221424319	0.0680727805329	0.0735326783916	0.00628042320075	0.00138944412687	0.0142566208668
o	0.0119721837979	0.0197638419587	0.0516140539166	0.0291449381641	0.0695505071224	0.335687790227	0.192447668106	0.0801724301776	0.177216139464	0.0240344252336	0.00223791288896	0.00615813298893
p	0.00704509026597	0.0146714341529	0.0271337911055	0.021414030388	0.0407525980408	0.213314730076	0.163358836035	0.159400300059	0.312608959821	0.0314663210779	0.00261214692965	0.00622179589631
r	0.00727374498866	0.0167168677176	0.0141461811685	0.0219072074627	0.0214201393469	0.144545193359	0.0986515320117	0.283470056686	0.353031653274	0.023973201026	0.00309523027655	0.0117690306321
