 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.810911725	0.0493932045	0.0343835355	0.0725259815	0.0063537468	0.00910109925	0.00108639233	0.00159991305	0.0077056697	0.00259549435	0.00223338765	0.0021098348
n	0.526501871667	0.1678779615	0.1494957905	0.1136338205	0.0107466109333	0.01730155475	0.00067760398	0.00140645638333	0.0075993048	0.00153697331667	0.00170840191667	0.0015136507
è	0.215324293556	0.2365479305	0.272070850167	0.240410066833	0.0129887541444	0.0151000524833	0.00032880843	0.000778106547777	0.00314551806667	0.00098249337889	0.00116729545556	0.00115581908
r	0.103655377519	0.2972467235	0.294968476722	0.281724652278	0.0112252555481	0.00617724809443	0.000630599596667	0.000698805335926	0.00141751648889	0.000766639366297	0.000868133135187	0.00062053514
t	0.0883727458397	0.299605322833	0.351450742241	0.226305647426	0.0162799168494	0.00446186963148	0.00234323353222	0.00226227024531	0.00161525212963	0.00261479288877	0.0035009173784	0.00118725004667
i	0.0731727632799	0.185431419278	0.396800680747	0.307832539142	0.0190966156165	0.00358445059049	0.00240597063974	0.00235403079444	0.00134758951988	0.00281512581959	0.0039568239008	0.00120194135689
n	0.0418174174266	0.126762901759	0.410090410249	0.393595336381	0.0150173365388	0.00493583967683	0.00186807197558	0.00124853687748	0.000833693183293	0.00141761382986	0.00181566967493	0.000597180860297
è	0.0228133563089	0.068116226253	0.30483188275	0.524926112127	0.0669499011796	0.00667408945894	0.00170116596119	0.00088007717216	0.000656061565764	0.000949858767453	0.00110434175298	0.000396942084432
s	0.0288183209363	0.0424116074177	0.201850916917	0.599047704042	0.0986272490599	0.0179561273863	0.00610451898973	0.00131564303705	0.00106128405992	0.00121629487998	0.00104595101233	0.000544352125811
s	0.0459086069788	0.0469354218059	0.184943620306	0.471509611347	0.128083441687	0.0681847957954	0.0278975489966	0.00527057601235	0.00557446698664	0.00723240095999	0.00519482250411	0.00326467414194
u	0.0417964716596	0.0429863629353	0.112455754769	0.378760260449	0.269686883896	0.0941223785985	0.0302161840322	0.00558302163078	0.00625665868221	0.008352227166	0.00600724182804	0.00377654666565
m	0.0207560396532	0.0227180355451	0.0532865175897	0.319736033483	0.416464087965	0.136876209533	0.0186027443774	0.00220437897026	0.0022250695474	0.003100507268	0.00272606950268	0.00130430343155
u	0.0101063373177	0.013489749415	0.0259985151966	0.186462200161	0.531747149322	0.201832509844	0.0245877831258	0.00119468905009	0.0009256362358	0.001368100736	0.00180054894423	0.000486805420517
k	0.0079282819059	0.0119080119383	0.0185432318989	0.10496174572	0.495911119774	0.309367333281	0.0443815827086	0.0012975674767	0.000695700431933	0.000802033745333	0.00204209935808	0.00216129829217
u	0.0107824067686	0.0132243941128	0.0169074054663	0.0721794895733	0.339930913258	0.45117252776	0.0871053309029	0.00236563142557	0.000635063103978	0.000612489825111	0.00229165128603	0.00279269313739
à	0.0109902045895	0.0128863073043	0.0145976215554	0.0447345255244	0.252726347753	0.464605692587	0.190115960301	0.00488178320852	0.000477694361326	0.000410088565037	0.00221239842868	0.00136138675246
i	0.00491807611983	0.00570308343477	0.0064907757518	0.0265336243748	0.164400958251	0.359612990862	0.405488893434	0.0215589830695	0.000535853343775	0.000444539888346	0.00308281514289	0.00122942978415
