 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.95857442	0.0209460699	0.0027183292	0.00250512095	0.001183713415	0.000982071735	0.0115514352	0.00153883834
à	0.944852986667	0.0464086449	0.00185215610667	0.001196621139	0.000477180718333	0.000406692158333	0.00419925363333	0.000606453466667
o	0.678467562222	0.317761341633	0.00133143907556	0.000427103445333	0.000181592322778	0.000150706282444	0.00146146895778	0.000218741176889
c	0.331263054074	0.663000930544	0.00443853192519	0.000428136635111	0.000166873394259	8.3343312148e-05	0.00053892629926	8.01551936297e-05
e	0.171561511358	0.818976096848	0.0085544043084	0.00042754573837	0.00015913039242	6.25417023827e-05	0.000225612212087	3.31569127432e-05
r	0.0927590354527	0.892979798949	0.0116601874361	0.000859535196123	0.000466172351807	0.000326364487461	0.000552018349696	0.000396888479114
k	0.0738770001509	0.888700862983	0.030355417812	0.00411915896537	0.000796305483936	0.000541686439154	0.000769845816565	0.000839732959705
è	0.0881131700503	0.748709137661	0.156140262604	0.00516385465512	0.000531740981312	0.000322289820385	0.000398046455522	0.000621535364902
o	0.0656432410168	0.544860965887	0.380940574201	0.00760002688504	0.000396235247104	0.000135231732462	0.000191945235174	0.000231812429634
n	0.0370641306723	0.349542401962	0.589127128067	0.0224982439617	0.000649623415701	0.000329255072487	0.000403540991725	0.000385680906211
t	0.0609014828908	0.299971480654	0.554397872689	0.0687107426539	0.0046208381719	0.00404403769083	0.00479796481058	0.0025555765354
a	0.0855561296303	0.268284715551	0.51657370423	0.109299319218	0.00617872172397	0.00506613299694	0.00602568962353	0.00301559254847
è	0.0616705545434	0.15160867585	0.586404184743	0.190603098073	0.00330985630799	0.00186781197565	0.00334788396118	0.00118793901282
n	0.0339175401811	0.115874207283	0.606698044914	0.234194352691	0.00414967726933	0.00137482210188	0.00303157518706	0.000759784614273
a	0.0324249483937	0.0929747490943	0.488517684971	0.35024688423	0.0311607821898	0.00172173626729	0.00218943489569	0.000763810244758
f	0.0265936133646	0.0520293173648	0.27635605499	0.58794797141	0.0480761760633	0.0026643572891	0.00424305099856	0.00208951450492
ù	0.0181628206882	0.0294060231216	0.19837590833	0.66013230047	0.0796638173544	0.0053618191297	0.00607350133285	0.00282383506831
r	0.0191877158961	0.0290998317072	0.167738902777	0.64258348349	0.119152132451	0.0114897918766	0.00813963577762	0.00260852372277
n	0.015061554132	0.0279243982357	0.120172217592	0.518762611163	0.221945767484	0.0600950462922	0.0228840739259	0.0131543592409
o	0.0119884672107	0.0193234984119	0.0578927115307	0.283172303721	0.450569499161	0.130137445431	0.0281785703086	0.0187375210803
k	0.00805614317023	0.0124406776373	0.0371583161769	0.157518277907	0.545579873054	0.167571808477	0.0511368557695	0.0205380950268
a	0.00519628349008	0.0088880153791	0.0284205117256	0.105301289969	0.453970564351	0.305190649492	0.0690652532565	0.0239674370089
k	0.00501034773003	0.0081685894597	0.0220414035752	0.0630897279897	0.370540508117	0.399535713164	0.102601555752	0.0290121166696
à	0.00535825467668	0.0087588398199	0.0222292268584	0.0613936499966	0.335394289372	0.417014954388	0.123173921917	0.0266768726565
n	0.00487395162556	0.01024859194	0.0216382556195	0.0649540919989	0.298721096457	0.462345251463	0.111341100639	0.0258776779855
n	0.00307563840852	0.00925054898	0.0192462338732	0.0581883259996	0.230500922152	0.438141903821	0.15194822688	0.0896482159952
i	0.00249489443617	0.00554435719333	0.0106337953577	0.0359479389999	0.142129715717	0.507216021274	0.15556797696	0.140465318665
r	0.00175462286206	0.00338620133111	0.00698043531923	0.0209454716666	0.0842101959057	0.568671957091	0.192600896987	0.121450216222
ù	0.00258016960402	0.0038253608437	0.00726999043974	0.0228094888889	0.0715488409686	0.53297236903	0.251927058996	0.107066718741
s	0.00305551390134	0.00583058061457	0.00854886201325	0.0265075046296	0.0678538563229	0.473512796343	0.300613679665	0.114077222914
t	0.00183932913378	0.00549030873819	0.00846274910442	0.0261487912099	0.0617070121076	0.404351582114	0.326638549888	0.165361680971
i	0.00206565234459	0.0039888547794	0.00617627170147	0.01983900107	0.0480109507025	0.342824984038	0.287294473296	0.289799790324
k	0.00173032551153	0.00281554952647	0.00496017513382	0.01278384369	0.0287849269008	0.258525844679	0.383337047765	0.307062296775
u	0.00144424403384	0.00229172210882	0.00451996914461	0.01176688123	0.0244675253003	0.21430571156	0.413326569255	0.327877382258
</S>	0.00191515261692	0.00259353305441	0.0041033397223	0.012221829615	0.0264555611501	0.21013429578	0.332252564627	0.410323691129
