 	le	canzone	si	scrivono	alla	notte	</S>
a	0.94638488	0.04913758235	0.00058077575	0.000160746923	0.000415295875	0.002953289035	0.000367442903
t	0.678425993333	0.317887795783	0.000556424496667	0.000234150063	0.000331706531667	0.00125195820167	0.001311976303
r	0.406269454444	0.587676531928	0.000891911845556	0.000410969287667	0.000753990020556	0.00130360056722	0.002693590701
a	0.365366734815	0.626116393976	0.00436869348185	0.000320266402556	0.000744696289519	0.00109509239241	0.00198814539467
ù	0.239851002272	0.752931881325	0.00567285699395	0.000180262430852	0.000267455485173	0.000395918121637	0.000700626869223
d	0.133391111424	0.847581093775	0.00925490983132	0.00825339686695	0.000697889301058	0.000381865941379	0.000439725799741
i	0.115901333808	0.618686704592	0.238160603277	0.0254782759556	0.00102585228369	0.000391390618126	0.000355834094914
a	0.079006917936	0.347043961531	0.493348977759	0.0776095153185	0.0025659077779	0.000176752282042	0.000247942499971
g	0.0598274806453	0.30809454051	0.441070862586	0.154962851773	0.0338851942593	0.00111953064568	0.00103952390666
r	0.0614957348818	0.324419506837	0.249844399862	0.296645243924	0.0588400747531	0.00341582454856	0.00533922746889
à	0.0577992132939	0.251635912279	0.218450102287	0.414702411308	0.047202214251	0.00371478481619	0.0064953797563
f	0.0395074297646	0.138278475426	0.226666727429	0.550875513769	0.0394756220837	0.00222993643873	0.00296634631877
u	0.0375561892549	0.079127633142	0.13423052581	0.542065361256	0.200907305361	0.00245284967958	0.00366017100626
t	0.0317697802516	0.053193802714	0.07926348727	0.400258353752	0.424839221787	0.00489401689319	0.00578133300209
t	0.0156359982505	0.0374754669047	0.0561348944233	0.315747164584	0.557505250596	0.0100270199644	0.0074741799007
e	0.0203450214168	0.0364499786349	0.0507687238078	0.186157181528	0.662718530199	0.0192483613215	0.0243121409669
t	0.0195772599723	0.0304620282116	0.0264342657026	0.095381201176	0.767029106733	0.0288797011072	0.0322363603223
s	0.0100872359908	0.0298810877372	0.0157402476675	0.056708402392	0.822926105578	0.0357282863691	0.0289285781074
e	0.0113722964969	0.0310200302457	0.0133967069892	0.0445363711307	0.672009868526	0.091866532123	0.135798167369
n	0.00986481849897	0.0228553767486	0.00707525586307	0.0249836007102	0.530883302842	0.228903594041	0.175434036456
ì	0.00619161949966	0.0162933409162	0.00506171892102	0.0184743215701	0.415230037614	0.435952238014	0.102796717819
t	0.00730336516655	0.0179854793054	0.0102689201737	0.0451597338567	0.299825222538	0.484366336005	0.13509094094
t	0.00714629645552	0.0189196851018	0.0212488697246	0.0657605079522	0.310216047513	0.347082585335	0.22962600698
a	0.00579758355184	0.0118918412006	0.0190882663415	0.0429370971174	0.232978061171	0.340812511778	0.346494618993
</S>	0.00579904527592	0.0096049333503	0.0106192178208	0.0247927752587	0.141333848585	0.397139880889	0.410710249497
