 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.95899158	0.0218192015	0.00079605961	0.0123028463	0.0017868793	0.00167628915	0.00068847905	0.0009632593	0.00097544363
e	0.78720922	0.1946478515	0.000747226043333	0.0133839083333	0.00135338856333	0.00135124251667	0.000359646713333	0.000559870543333	0.000387666654667
f	0.54655143	0.423196917167	0.00138405281444	0.0243488450111	0.00266312471778	0.000894099772223	0.000306697277778	0.000359034864444	0.000295798089556
ò	0.365335806667	0.591022305722	0.00505066767148	0.0339399676704	0.00315629616259	0.000669404180741	0.000277773317259	0.000290904408148	0.000256821116519
r	0.223312032222	0.734793535241	0.00636900449049	0.0299637658901	0.00320820321086	0.00144363611691	0.00044575832042	0.000318708216049	0.000145258802173
s	0.165986154074	0.737482528414	0.0253182174302	0.04164735863	0.0161833300703	0.00519461313897	0.00374142307347	0.00166573850535	0.00278054665739
i	0.158070888025	0.620598619471	0.0739908624767	0.110888578877	0.0209605348901	0.00532717262966	0.00453579377949	0.00199709572845	0.0036304133658
è	0.126695312675	0.50935046649	0.0999390341589	0.231309169626	0.0264609681634	0.00211494892655	0.0017545336615	0.000894705882817	0.0014808762686
n	0.0699707495583	0.41862619883	0.0923773413863	0.366375969875	0.0462896327211	0.00291101574218	0.00147234003383	0.000724362540939	0.00125238942287
a	0.0518149658528	0.24632114961	0.209836797129	0.402106263292	0.084168009907	0.00305358196073	0.00120638340128	0.000532254230313	0.00096059026429
m	0.0331048429843	0.09542450487	0.323779299043	0.318743814431	0.224499736636	0.00324502190024	0.000567239857093	0.000244633908104	0.000390951128097
b	0.0140912003614	0.0436268769567	0.315127083014	0.25862994481	0.358802845545	0.00755938763341	0.000989402252364	0.000259113684035	0.000914189826032
ì	0.0162804757871	0.0297264559856	0.350483597671	0.21944132827	0.372500795182	0.00891693031114	0.00111350193079	0.000299833831345	0.00123710472868
k	0.0172915002624	0.0257334293285	0.33025227589	0.227500749423	0.385669145061	0.0117532188704	0.00076654565693	0.000286046947115	0.00074713542956
e	0.0343356384208	0.0335454721095	0.236165961963	0.208162859808	0.40995770502	0.0706450016235	0.00382452751898	0.000697739215705	0.00266513807652
à	0.0385884488736	0.0332775390365	0.137818593321	0.112393357269	0.437116335007	0.229053433874	0.00617217283966	0.00196654480523	0.00361359075884
t	0.0152116790245	0.0223003196788	0.0772316237737	0.0572987310897	0.549811621669	0.268720334625	0.00494637337989	0.00234343153508	0.00213589821961
t	0.0123032413415	0.0275253922263	0.0796226265912	0.0417129570299	0.51891667389	0.231657464875	0.0443682312266	0.035788611445	0.00810481030654
i	0.0181842064472	0.0311312554088	0.0715377891971	0.0382306376766	0.311141531297	0.346087374958	0.116468372076	0.0522607981483	0.0149580587688
f	0.0142393232157	0.0188875713363	0.0428890010657	0.0369648585589	0.215199667099	0.510598891653	0.112396145692	0.0328315137161	0.0159930565896
i	0.00980544113857	0.0100518699788	0.0227472603552	0.0278555181863	0.1452831947	0.439868697218	0.257946563564	0.0683515112387	0.0180899461965
n	0.00827101266619	0.00697307999293	0.0155572402517	0.0197342070621	0.0803414005667	0.432326979073	0.331878693188	0.0871076527462	0.0178097363988
è	0.00628300950873	0.00806595666431	0.0131184532172	0.017433793354	0.0695506688556	0.546261376358	0.225929189729	0.101552363249	0.0118052286663
s	0.00605127310291	0.0111565167214	0.0157074270724	0.017061447118	0.0661944716185	0.529643308786	0.226347646576	0.110378669416	0.0174592747554
t	0.0035594441343	0.00829611154047	0.0126219703575	0.0129238900393	0.0559662855395	0.443650696262	0.278118178859	0.0996384181387	0.0852250532518
r	0.00227703909477	0.00407615279682	0.0068827964525	0.0063026069131	0.0369771368465	0.378468198754	0.292257232953	0.10416159438	0.168597274417
a	0.00235089268159	0.00278299874894	0.00501130948417	0.00422647420437	0.0250454790488	0.277472945251	0.369682284318	0.15982944646	0.153598128139
o	0.0022978575772	0.00219319878965	0.00329945838472	0.00306748223479	0.0103376314496	0.109509697417	0.522339014773	0.264165965487	0.082789657713
l	0.000900379909067	0.00100552832655	0.00161857111824	0.00264235667826	0.00697870481653	0.0596376384723	0.458857378258	0.415551005162	0.0528084209043
à	0.00192054030302	0.00208091643218	0.00270635513941	0.00399608599275	0.00811809093884	0.0444085271574	0.371647722753	0.507572291721	0.0575494769681
d	0.00230842320767	0.00262161494406	0.00373475684647	0.00482749449758	0.0101569499796	0.0396241350525	0.340286497584	0.51815728724	0.0782828723227
r	0.00130112030922	0.00327305931469	0.00669595008216	0.00590864499919	0.0150781563265	0.0529495226842	0.339278829195	0.43312208908	0.142392627441
o	0.00191407110307	0.00403279633823	0.00769930952739	0.00548958393306	0.0131099616755	0.0483060852281	0.295917511732	0.35117345636	0.27235720248
</S>	0.00251894555153	0.00341176851912	0.0054272920137	0.00432315986653	0.00804360518775	0.0272703541141	0.209775533866	0.38459167818	0.35463764124
