 	sicuramente	stanno	ancora	svegli	</S>
s	0.88819203	0.047080084	0.016294088	0.045391894	0.0030418716
i	0.9262369	0.0414702762833	0.0133386087117	0.0171556659547	0.00179852071433
k	0.972045023333	0.0158948300444	0.00505028858223	0.0059399371829	0.00106993131911
u	0.986569341111	0.00812009134813	0.00228583487508	0.00219969814097	0.00082509455637
r	0.973909513704	0.0189980064494	0.00168762067269	0.00345821621699	0.00194673056879
a	0.943567694568	0.0486742564831	0.00150930270756	0.00391300911566	0.0023357510616
m	0.742173121523	0.250010205494	0.00213363038585	0.00354857384855	0.00213443922587
è	0.463509827174	0.526375901831	0.00281989606195	0.00381664621618	0.00347769340862
n	0.422224462391	0.568203107277	0.00356013595398	0.00303505023873	0.00297722216954
t	0.48121215413	0.422897972426	0.0715244609847	0.0182791080796	0.00608631142318
e	0.379428851377	0.492262587475	0.0981023746616	0.0222910578099	0.00791511614106
s	0.202042333792	0.732129482492	0.0438595042205	0.0134492383866	0.00851947471369
t	0.226789477931	0.678777214164	0.0557019330735	0.0199203987955	0.0188110462379
è	0.254802495977	0.561852361388	0.138546681024	0.0196745142652	0.025123994746
o	0.133713437326	0.546357577129	0.291623967008	0.0118922742217	0.0164127454153
n	0.0783173011087	0.482780592376	0.409491779003	0.0108918898739	0.0185183689718
e	0.0567877318696	0.322495795459	0.581262016334	0.0170055382913	0.0224488549906
a	0.0316882287899	0.240565263153	0.603241772111	0.10984745943	0.0146572356635
n	0.0568266395966	0.308421087718	0.390934660704	0.17776384981	0.0660537538878
k	0.0678555491989	0.295739319239	0.337471673568	0.175883496603	0.123049981296
ò	0.0419356473996	0.212904026413	0.349122121189	0.272028182201	0.124010060432
r	0.0292097674665	0.158346305471	0.34532745373	0.360201500734	0.106915013477
a	0.0281237348222	0.11774764049	0.463879234577	0.279781828578	0.110467597826
a	0.0212523169407	0.0872857721633	0.423570218192	0.368542111193	0.099349615942
t	0.0206994553136	0.107526810721	0.214057941397	0.519601397064	0.138114421981
s	0.0205337394379	0.0971011685737	0.114047915799	0.552072505688	0.216244687327
ù	0.011297142146	0.0527705928579	0.077077821933	0.653764721896	0.205089725776
n	0.0154784037153	0.0567116426193	0.083570695311	0.589239960632	0.254999278592
n	0.0169534952384	0.0565007552064	0.0938692797703	0.460421740211	0.372254692864
i	0.0079765604128	0.0309009427355	0.0905889232568	0.51894430007	0.351589267621
t	0.0070123491376	0.0341365152452	0.0795669710856	0.529802143357	0.349482025874
i	0.00623283281253	0.0343463580817	0.0627543636952	0.372649467786	0.524016988625
</S>	0.00364666205626	0.0224565420408	0.0526410118476	0.287306498893	0.633949314313
